date_and_time_UTC,callrate,LFcallrate,HFcallrate
2026-06-04 22:00:00+00:00,0.0,0.0,0.0
2026-06-04 22:30:00+00:00,0.0,0.0,0.0
2026-06-04 23:00:00+00:00,0.0,0.0,0.0
2026-06-04 23:30:00+00:00,0.0,0.0,0.0
2026-06-05 00:00:00+00:00,0.0,0.0,0.0
2026-06-05 00:30:00+00:00,0.0,0.0,0.0
2026-06-05 01:00:00+00:00,0.0,0.0,0.0
2026-06-05 01:30:00+00:00,0.2,0.2,0.0
2026-06-05 02:00:00+00:00,0.2,0.2,0.0
2026-06-05 02:30:00+00:00,0.2,0.2,0.0
2026-06-05 03:00:00+00:00,0.0,0.0,0.0
2026-06-05 03:30:00+00:00,0.0,0.0,0.0
2026-06-05 04:00:00+00:00,0.0,0.0,0.0
2026-06-05 04:30:00+00:00,3506.0,3377.2,128.8
2026-06-05 05:00:00+00:00,4889.8,4668.4,221.4
2026-06-05 05:30:00+00:00,1813.8,1802.2,11.6
2026-06-05 06:00:00+00:00,365.2,364.8,0.4
2026-06-05 06:30:00+00:00,10.4,10.2,0.2
2026-06-05 07:00:00+00:00,13.4,13.4,0.0
2026-06-05 07:30:00+00:00,8.2,0.0,8.2
2026-06-05 08:00:00+00:00,11.2,0.0,11.2
2026-06-05 08:30:00+00:00,0.0,0.0,0.0
2026-06-05 09:00:00+00:00,31.2,28.6,2.6
2026-06-05 09:30:00+00:00,0.0,0.0,0.0
2026-06-05 10:00:00+00:00,0.0,0.0,0.0
2026-06-05 10:30:00+00:00,2.4,0.0,2.4
2026-06-05 11:00:00+00:00,0.0,0.0,0.0
2026-06-05 11:30:00+00:00,2.4,2.4,0.0
2026-06-05 12:00:00+00:00,0.4,0.4,0.0
2026-06-05 12:30:00+00:00,0.0,0.0,0.0
2026-06-05 13:00:00+00:00,0.0,0.0,0.0
2026-06-05 13:30:00+00:00,0.2,0.0,0.2
2026-06-05 14:00:00+00:00,0.0,0.0,0.0
2026-06-05 14:30:00+00:00,0.0,0.0,0.0
2026-06-05 15:00:00+00:00,0.0,0.0,0.0
2026-06-05 15:30:00+00:00,0.0,0.0,0.0
2026-06-05 16:00:00+00:00,0.0,0.0,0.0
2026-06-05 16:30:00+00:00,0.2,0.2,0.0
2026-06-05 17:00:00+00:00,0.0,0.0,0.0
2026-06-05 17:30:00+00:00,0.0,0.0,0.0
2026-06-05 18:00:00+00:00,0.0,0.0,0.0
2026-06-05 18:30:00+00:00,0.2,0.2,0.0
2026-06-05 19:00:00+00:00,0.0,0.0,0.0
2026-06-05 19:30:00+00:00,3.2,0.2,3.0
2026-06-05 20:00:00+00:00,0.0,0.0,0.0
2026-06-05 20:30:00+00:00,0.0,0.0,0.0
2026-06-05 21:00:00+00:00,0.0,0.0,0.0
2026-06-05 21:30:00+00:00,0.0,0.0,0.0
2026-06-05 22:00:00+00:00,0.2,0.2,0.0
2026-06-05 22:30:00+00:00,0.0,0.0,0.0
2026-06-05 23:00:00+00:00,0.0,0.0,0.0
2026-06-05 23:30:00+00:00,0.0,0.0,0.0
2026-06-06 00:00:00+00:00,3.0,1.0,2.0
2026-06-06 00:30:00+00:00,0.0,0.0,0.0
2026-06-06 01:00:00+00:00,0.0,0.0,0.0
2026-06-06 01:30:00+00:00,0.0,0.0,0.0
2026-06-06 02:00:00+00:00,0.4,0.4,0.0
2026-06-06 02:30:00+00:00,0.0,0.0,0.0
2026-06-06 03:00:00+00:00,0.0,0.0,0.0
2026-06-06 03:30:00+00:00,0.0,0.0,0.0
2026-06-06 04:00:00+00:00,0.0,0.0,0.0
2026-06-06 04:30:00+00:00,1014.2,1008.2,6.0
2026-06-06 05:00:00+00:00,4205.8,4067.0,138.8
2026-06-06 05:30:00+00:00,195.2,180.4,14.8
2026-06-06 06:00:00+00:00,1.8,1.8,0.0
2026-06-06 06:30:00+00:00,7.8,7.8,0.0
2026-06-06 07:00:00+00:00,0.0,0.0,0.0
2026-06-06 07:30:00+00:00,23.0,0.0,23.0
2026-06-06 08:00:00+00:00,5.2,0.0,5.2
2026-06-06 08:30:00+00:00,0.0,0.0,0.0
2026-06-06 09:00:00+00:00,0.0,0.0,0.0
2026-06-06 09:30:00+00:00,0.2,0.0,0.2
2026-06-06 10:00:00+00:00,0.0,0.0,0.0
2026-06-06 10:30:00+00:00,9.4,0.0,9.4
2026-06-06 11:00:00+00:00,0.0,0.0,0.0
2026-06-06 11:30:00+00:00,4.4,4.4,0.0
2026-06-06 12:00:00+00:00,3.4,3.4,0.0
2026-06-06 12:30:00+00:00,0.0,0.0,0.0
2026-06-06 13:00:00+00:00,0.6,0.6,0.0
2026-06-06 13:30:00+00:00,0.6,0.4,0.2
2026-06-06 14:00:00+00:00,0.2,0.2,0.0
2026-06-06 14:30:00+00:00,0.0,0.0,0.0
2026-06-06 15:00:00+00:00,0.8,0.0,0.8
2026-06-06 15:30:00+00:00,0.0,0.0,0.0
2026-06-06 16:00:00+00:00,0.0,0.0,0.0
2026-06-06 16:30:00+00:00,0.2,0.0,0.2
2026-06-06 17:00:00+00:00,0.2,0.2,0.0
2026-06-06 17:30:00+00:00,0.0,0.0,0.0
2026-06-06 18:00:00+00:00,0.0,0.0,0.0
2026-06-06 18:30:00+00:00,0.4,0.4,0.0
2026-06-06 19:00:00+00:00,0.0,0.0,0.0
2026-06-06 19:30:00+00:00,0.0,0.0,0.0
2026-06-06 20:00:00+00:00,1.6,1.0,0.6
2026-06-06 20:30:00+00:00,1.4,1.2,0.2
2026-06-06 21:00:00+00:00,0.0,0.0,0.0
2026-06-06 21:30:00+00:00,0.2,0.0,0.2
2026-06-06 22:00:00+00:00,0.0,0.0,0.0
2026-06-06 22:30:00+00:00,0.0,0.0,0.0
2026-06-06 23:00:00+00:00,0.0,0.0,0.0
2026-06-06 23:30:00+00:00,0.0,0.0,0.0
