KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,24000.0,1.5796398419850237,293.8015,293.8073,22031.0,32455.0,Echolocation,Plecotus austriacus,0.149,0.301,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_033/20260205_203000.WAV,recover-20260219,UBNA_033,Central Pond
HF,63360.0,8.336968561238288,238.9225,238.94,63281.0,67592.0,Echolocation,Pipistrellus pygmaeus,0.411,0.42,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_033/20260205_204000.WAV,recover-20260219,UBNA_033,Central Pond
HF,65280.0,3.2206536062156452,239.0355,239.0511,64140.0,68982.0,Echolocation,Pipistrellus pygmaeus,0.326,0.33,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_033/20260205_204000.WAV,recover-20260219,UBNA_033,Central Pond
HF,65280.0,9.048779499058066,242.2555,242.2691,64140.0,69692.0,Echolocation,Pipistrellus pygmaeus,0.425,0.431,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_033/20260205_204000.WAV,recover-20260219,UBNA_033,Central Pond
LF,27840.0,5.161547276033832,271.6985,271.7109,27187.0,31649.0,Echolocation,Nyctalus leisleri,0.167,0.323,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_033/20260205_204000.WAV,recover-20260219,UBNA_033,Central Pond
HF,45120.0,-18.324609985305347,289.3505,289.3595,43515.0,54887.0,Echolocation,Pipistrellus pipistrellus,0.268,0.343,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_033/20260205_210000.WAV,recover-20260219,UBNA_033,Central Pond
HF,53760.0,16.292125587861328,48.3245,48.3352,53828.0,56808.0,Echolocation,Pipistrellus pygmaeus,0.308,0.321,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_033/20260205_211000.WAV,recover-20260219,UBNA_033,Central Pond
HF,48960.0,12.214870711692377,59.954499999999996,59.9648,47812.0,50697.0,Echolocation,Pipistrellus pipistrellus,0.363,0.4,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_033/20260205_211000.WAV,recover-20260219,UBNA_033,Central Pond
HF,48960.0,11.450313073857835,61.0965,61.1073,48671.0,50682.0,Echolocation,Pipistrellus pipistrellus,0.312,0.359,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_033/20260205_211000.WAV,recover-20260219,UBNA_033,Central Pond
HF,48960.0,6.413646952490284,66.5115,66.5244,47812.0,51083.0,Echolocation,Pipistrellus pipistrellus,0.383,0.459,-1,192000.0,/mnt/ubna_data_07/recover-20260219/UBNA_033/20260205_211000.WAV,recover-20260219,UBNA_033,Central Pond
