Time (UTC),02/05/26,02/06/26,02/07/26,02/08/26,02/09/26,02/10/26,02/11/26
00:00,,0.21585555555555555,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0345222222222222,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,3.0523111111111105,0.6928111111111113,0.0,0.0,0.0,0.0
02:30,,1.6078888888888887,5.693955555555555,0.0,0.0,0.0,0.0
03:00,,0.34990000000000004,7.200844444444446,0.0,0.0,0.0,0.0
03:30,,0.0,0.5817333333333333,0.0,0.0,0.0,0.0
04:00,,0.0,1.0058555555555555,0.0,0.41595555555555547,0.08355555555555554,0.0
04:30,,0.0,0.0,0.0,0.0,0.0,0.0
05:00,,0.0,0.4862444444444444,0.0,0.0,0.0,0.0
05:30,,0.0,0.0,0.37742222222222227,0.0,0.0,0.0
06:00,,0.0,0.0,0.0,0.0,0.0,0.0
06:30,,0.0,0.2097111111111111,0.0,0.0,0.0,0.0
07:00,,0.0,0.0,0.0,0.0,0.0,0.0
07:30,,0.0,0.0,0.0,0.0,0.0,0.0
08:00,,0.0,0.0,0.0,0.0,0.0,
08:30,,0.0,0.0,0.0,0.0,0.0,
09:00,,0.0,0.0,0.0,0.0,0.1667666666666667,
09:30,,0.0,0.0,0.32045555555555555,0.0,0.0,
10:00,,0.0,0.0,0.0,0.0,0.0,
10:30,,0.0,0.0,0.0,0.0,0.0,
11:00,,0.0,0.0,0.0,0.0,0.0,
11:30,,0.0,0.0,0.0,0.0,0.0,
12:00,,0.0,0.0,0.0,0.0,0.0,
12:30,,0.0,0.0,0.0,0.0,0.0,
13:00,,0.0,0.0,0.0,0.0,0.0,
13:30,,0.0,0.0,0.0,0.0,0.0,
14:00,,0.0,0.0,0.0,0.0,0.0,
14:30,,0.0,0.0,0.0,0.0,0.0,
15:00,,0.0,0.0,0.0,0.0,0.3168555555555556,
15:30,,0.0,0.0,0.0,0.0,0.0,
16:00,,0.0,0.0,0.0,0.0,0.0,
16:30,,0.0,0.0,0.0,0.0,0.0,
17:00,,0.04398888888888886,0.0,0.0,0.0,0.0,
17:30,,0.0,0.0,0.0,0.0,0.0,
18:00,,0.0,0.0,0.0,0.0,0.0,
18:30,,0.0,0.0,0.0,0.0,0.0,
19:00,,0.0,0.0,0.0,0.0,0.0,
19:30,,0.0,0.0,0.0,0.0,0.0,
20:00,,0.0,0.0,0.0,0.0,0.0,
20:30,0.0,0.0,0.0,0.0,0.0,0.0,
21:00,0.18816666666666668,0.0,0.0,0.0,0.0,0.0,
21:30,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,
