KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,23040.0,0.8483518178305566,14.0805,14.1004,22890.0,26932.0,Nyctalus leisleri,0.225,0.301,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_027/20260318_191000.WAV,recover-20260330,UBNA_027,Foliage
HF,51840.0,1.2496182386924664,14.4125,14.4222,47812.0,54553.0,Pipistrellus pipistrellus,0.295,0.365,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_027/20260318_191000.WAV,recover-20260330,UBNA_027,Foliage
HF,65280.0,-0.42696603646593917,17.6785,17.6939,59843.0,64786.0,Pipistrellus pygmaeus,0.272,0.329,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_027/20260318_191000.WAV,recover-20260330,UBNA_027,Foliage
HF,49920.0,1.1511387548253924,18.3145,18.3204,48671.0,53582.0,Pipistrellus pipistrellus,0.289,0.31,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_027/20260318_191000.WAV,recover-20260330,UBNA_027,Foliage
LF,24000.0,-4.483962283554268,20.4645,20.4804,22890.0,27194.0,Nyctalus leisleri,0.252,0.346,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_027/20260318_191000.WAV,recover-20260330,UBNA_027,Foliage
HF,47040.0,2.8017707846019086,30.5155,30.5336,46093.0,49437.0,Pipistrellus pipistrellus,0.232,0.301,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_027/20260318_191000.WAV,recover-20260330,UBNA_027,Foliage
HF,65280.0,3.456153809687788,45.9495,45.9654,65000.0,71279.0,Pipistrellus pygmaeus,0.33,0.333,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_027/20260318_191000.WAV,recover-20260330,UBNA_027,Foliage
LF,24000.0,-6.771260127802918,46.5975,46.6141,23750.0,27120.0,Nyctalus leisleri,0.264,0.32,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_027/20260318_191000.WAV,recover-20260330,UBNA_027,Foliage
LF,23040.0,0.44527935464405954,47.0745,47.090199999999996,22890.0,26587.0,Nyctalus leisleri,0.35,0.438,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_027/20260318_191000.WAV,recover-20260330,UBNA_027,Foliage
LF,24000.0,6.510253553496771,48.1185,48.1331,22890.0,27235.0,Nyctalus leisleri,0.226,0.307,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_027/20260318_191000.WAV,recover-20260330,UBNA_027,Foliage
LF,24000.0,0.2613582136521826,48.200500000000005,48.2153,22890.0,26747.0,Nyctalus leisleri,0.279,0.343,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260330/UBNA_027/20260318_191000.WAV,recover-20260330,UBNA_027,Foliage
