Time (UTC),07/08/26,07/09/26,07/10/26,07/11/26,07/12/26,07/13/26,07/14/26,07/15/26,07/16/26,07/17/26,07/18/26,07/19/26,07/20/26,07/21/26,07/22/26,07/23/26,07/24/26
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
04:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,
04:30,,0.0,0.0,0.0,0.0,2.2222222222222223,2.7777777777777772,1.1111111111111112,0.0,0.5555555555555556,0.0,3.888888888888889,1.6666666666666667,1.6666666666666667,2.7777777777777772,1.1111111111111112,
05:00,,7.222222222222222,1.1111111111111112,3.3333333333333335,2.2222222222222223,3.888888888888889,1.1111111111111112,1.1111111111111112,1.6666666666666667,29.444444444444443,3.3333333333333335,1.6666666666666667,3.888888888888889,0.5555555555555556,0.0,1.1111111111111112,
05:30,,0.5555555555555556,0.0,3.3333333333333335,0.0,1.1111111111111112,1.1111111111111112,2.7777777777777772,0.0,12.222222222222221,1.1111111111111112,4.444444444444445,1.1111111111111112,2.2222222222222223,1.1111111111111112,21.11111111111111,
06:00,,3.888888888888889,3.3333333333333335,1.6666666666666667,6.111111111111111,1.6666666666666667,5.5555555555555545,2.2222222222222223,3.3333333333333335,32.22222222222223,1.1111111111111112,0.5555555555555556,1.6666666666666667,0.0,1.1111111111111112,1.1111111111111112,
06:30,,1.1111111111111112,1.6666666666666667,3.3333333333333335,2.2222222222222223,1.1111111111111112,0.0,0.5555555555555556,2.2222222222222223,25.555555555555557,0.5555555555555556,1.1111111111111112,0.0,2.7777777777777772,1.1111111111111112,47.22222222222223,
07:00,,1.1111111111111112,1.6666666666666667,2.2222222222222223,8.88888888888889,0.0,2.7777777777777772,1.1111111111111112,2.2222222222222223,25.555555555555557,4.444444444444445,2.7777777777777772,0.0,0.0,3.888888888888889,30.0,
07:30,,5.5555555555555545,0.5555555555555556,1.1111111111111112,6.666666666666667,8.88888888888889,3.3333333333333335,3.3333333333333335,2.2222222222222223,26.666666666666668,1.6666666666666667,2.2222222222222223,0.0,1.6666666666666667,1.1111111111111112,15.0,
08:00,,4.444444444444445,27.222222222222225,7.777777777777778,1.6666666666666667,0.5555555555555556,0.5555555555555556,0.0,7.777777777777778,13.888888888888891,5.0,4.444444444444445,1.1111111111111112,5.5555555555555545,0.0,8.333333333333334,
08:30,,16.11111111111111,19.444444444444446,8.88888888888889,1.6666666666666667,2.7777777777777772,0.5555555555555556,1.6666666666666667,2.7777777777777772,14.444444444444445,6.111111111111111,0.0,0.5555555555555556,1.1111111111111112,0.0,3.3333333333333335,
09:00,,3.3333333333333335,2.2222222222222223,1.1111111111111112,22.777777777777775,2.2222222222222223,3.3333333333333335,3.3333333333333335,1.6666666666666667,27.222222222222225,3.3333333333333335,1.6666666666666667,0.0,10.555555555555555,2.2222222222222223,1.1111111111111112,
09:30,,8.88888888888889,10.0,0.0,22.777777777777775,0.0,2.2222222222222223,2.2222222222222223,0.0,25.555555555555557,5.5555555555555545,3.888888888888889,6.111111111111111,0.0,0.5555555555555556,7.222222222222222,
10:00,,3.888888888888889,11.666666666666666,3.888888888888889,1.1111111111111112,0.5555555555555556,0.0,1.6666666666666667,0.0,47.77777777777778,6.111111111111111,1.6666666666666667,0.5555555555555556,4.444444444444445,2.7777777777777772,38.88888888888889,
10:30,,3.888888888888889,1.1111111111111112,4.444444444444445,15.0,0.5555555555555556,0.0,0.5555555555555556,1.1111111111111112,38.333333333333336,0.0,0.0,1.1111111111111112,0.0,3.3333333333333335,62.22222222222221,
11:00,,1.6666666666666667,1.1111111111111112,3.888888888888889,10.555555555555555,0.0,0.0,0.5555555555555556,1.6666666666666667,80.55555555555554,1.6666666666666667,2.7777777777777772,0.0,0.5555555555555556,1.1111111111111112,7.777777777777778,
11:30,,0.0,0.0,3.888888888888889,8.333333333333334,0.0,0.0,0.0,0.0,47.22222222222223,0.0,0.0,0.5555555555555556,1.1111111111111112,0.0,18.333333333333336,
12:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,
