Time (UTC),07/08/26,07/09/26,07/10/26,07/11/26,07/12/26,07/13/26,07/14/26,07/15/26,07/16/26,07/17/26,07/18/26,07/19/26,07/20/26,07/21/26,07/22/26,07/23/26,07/24/26
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
04:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334,
04:30,,0.0,0.0,0.0,0.0,7.2,6.533333333333334,3.1999999999999997,0.0,0.06666666666666667,0.0,12.066666666666668,2.066666666666667,3.1333333333333333,3.6,1.1333333333333333,
05:00,,4.733333333333333,0.9333333333333332,4.3999999999999995,1.4000000000000001,5.2,1.4666666666666668,2.533333333333333,1.7333333333333334,23.2,7.400000000000001,3.8666666666666667,1.8,0.5333333333333333,0.0,1.5333333333333332,
05:30,,0.06666666666666667,0.0,3.1999999999999997,0.0,0.7999999999999999,0.13333333333333333,5.733333333333333,0.0,5.666666666666667,0.9333333333333332,5.6000000000000005,0.06666666666666667,2.8666666666666667,1.3333333333333333,29.599999999999998,
06:00,,5.266666666666667,6.066666666666666,3.0,1.4000000000000001,0.26666666666666666,7.333333333333333,0.19999999999999998,1.6666666666666667,12.133333333333333,1.2666666666666666,2.066666666666667,1.2666666666666666,0.0,0.5333333333333333,0.3333333333333333,
06:30,,2.0,4.466666666666667,0.26666666666666666,2.7999999999999994,0.0,0.0,0.13333333333333333,1.2,18.666666666666668,0.0,0.6,0.0,4.666666666666667,1.0,17.400000000000002,
07:00,,0.13333333333333333,6.666666666666667,4.066666666666666,9.933333333333334,0.0,3.1333333333333333,3.4,5.466666666666666,6.066666666666666,2.1999999999999997,4.333333333333333,0.0,0.0,5.0,23.066666666666666,
07:30,,13.466666666666669,0.06666666666666667,4.133333333333334,4.266666666666667,12.4,1.8666666666666665,3.266666666666667,2.4,25.933333333333334,3.6,1.8,0.0,4.466666666666667,0.6666666666666666,7.866666666666666,
08:00,,1.6666666666666667,72.33333333333333,22.400000000000002,1.4666666666666668,0.13333333333333333,0.0,0.0,19.0,4.666666666666666,11.466666666666667,5.8,2.066666666666667,17.266666666666666,0.0,4.6000000000000005,
08:30,,48.6,43.0,17.333333333333332,0.20000000000000004,4.066666666666666,0.5333333333333333,4.466666666666667,5.3999999999999995,3.1999999999999997,18.666666666666668,0.0,0.7999999999999999,0.3333333333333333,0.0,5.533333333333334,
09:00,,4.133333333333334,0.06666666666666667,2.0,23.399999999999995,1.4666666666666668,1.8666666666666665,2.733333333333333,2.6666666666666665,6.333333333333333,9.4,0.6666666666666666,0.0,21.266666666666666,2.066666666666667,0.06666666666666667,
09:30,,22.866666666666664,18.133333333333333,0.0,45.93333333333334,0.0,1.5333333333333332,2.4,0.0,14.133333333333333,17.46666666666667,1.4000000000000001,11.199999999999998,0.0,0.13333333333333333,1.2666666666666668,
10:00,,8.066666666666666,19.333333333333332,7.6000000000000005,0.06666666666666667,0.0,0.0,3.733333333333333,0.0,17.599999999999998,10.666666666666666,0.06666666666666667,0.0,11.533333333333331,4.733333333333333,22.133333333333336,
10:30,,10.4,1.6666666666666667,8.6,10.333333333333334,0.26666666666666666,0.0,1.2666666666666666,0.6,19.8,0.0,0.0,0.9333333333333332,0.0,1.8,63.26666666666667,
11:00,,1.9333333333333333,0.9333333333333332,8.133333333333333,3.733333333333334,0.0,0.0,0.0,0.5333333333333333,54.666666666666664,1.9333333333333333,1.3333333333333333,0.0,0.0,0.6,0.13333333333333333,
11:30,,0.0,0.0,5.6000000000000005,13.933333333333332,0.0,0.0,0.0,0.0,43.333333333333336,0.0,0.0,0.06666666666666667,1.9333333333333333,0.0,9.266666666666667,
12:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,
12:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
