Time (UTC),09/02/25,09/03/25,09/04/25,09/05/25,09/06/25,09/07/25,09/08/25
00:00,,0.0,0.5555555555555556,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.5555555555555556,0.0,0.0
02:00,,0.0,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556
02:30,,0.0,0.5555555555555556,0.5555555555555556,6.666666666666667,2.7777777777777772,18.888888888888886
03:00,,41.111111111111114,20.0,38.88888888888889,9.444444444444443,36.11111111111111,35.0
03:30,,26.11111111111111,27.222222222222225,18.333333333333336,21.11111111111111,7.222222222222222,3.3333333333333335
04:00,,7.777777777777776,2.2222222222222223,7.222222222222222,3.888888888888889,5.5555555555555545,2.7777777777777772
04:30,,6.11111111111111,1.111111111111111,2.7777777777777772,3.888888888888889,1.6666666666666667,11.111111111111109
05:00,,1.111111111111111,1.111111111111111,7.222222222222222,3.888888888888889,9.444444444444443,0.5555555555555556
05:30,,11.666666666666666,4.444444444444445,3.3333333333333335,1.6666666666666667,19.444444444444446,0.5555555555555556
06:00,,4.444444444444445,1.6666666666666667,6.666666666666667,2.7777777777777772,26.666666666666668,0.5555555555555556
06:30,,3.888888888888889,0.0,3.888888888888889,1.6666666666666667,18.333333333333336,1.6666666666666667
07:00,,1.111111111111111,1.6666666666666667,1.111111111111111,1.111111111111111,41.111111111111114,1.111111111111111
07:30,,1.111111111111111,2.7777777777777772,0.5555555555555556,1.111111111111111,43.888888888888886,3.3333333333333335
08:00,,2.2222222222222223,2.2222222222222223,1.6666666666666667,0.0,42.77777777777778,0.0
08:30,,2.2222222222222223,3.3333333333333335,1.6666666666666667,0.5555555555555556,6.666666666666667,0.5555555555555556
09:00,,0.5555555555555556,0.5555555555555556,1.6666666666666667,1.6666666666666667,21.11111111111111,5.5555555555555545
09:30,,2.7777777777777772,2.2222222222222223,3.3333333333333335,2.2222222222222223,2.2222222222222223,0.0
10:00,,1.6666666666666667,2.2222222222222223,2.2222222222222223,2.2222222222222223,12.22222222222222,0.0
10:30,,2.2222222222222223,1.111111111111111,0.0,2.2222222222222223,27.222222222222225,1.6666666666666667
11:00,,1.111111111111111,0.5555555555555556,0.5555555555555556,5.0,21.11111111111111,0.0
11:30,,2.7777777777777772,2.2222222222222223,0.5555555555555556,7.222222222222222,1.6666666666666667,
12:00,,0.5555555555555556,1.111111111111111,1.6666666666666667,6.666666666666667,3.888888888888889,
12:30,,3.888888888888889,3.3333333333333335,3.3333333333333335,3.888888888888889,3.888888888888889,
13:00,,3.888888888888889,5.5555555555555545,1.6666666666666667,1.111111111111111,8.333333333333334,
13:30,,6.666666666666667,2.7777777777777772,2.7777777777777772,0.5555555555555556,5.0,
14:00,,0.5555555555555556,2.2222222222222223,1.111111111111111,0.0,0.0,
14:30,,1.111111111111111,1.111111111111111,6.666666666666667,0.0,0.0,
15:00,,4.444444444444445,1.111111111111111,1.111111111111111,0.0,0.0,
15:30,,2.7777777777777772,0.0,3.888888888888889,0.0,0.0,
16:00,,2.7777777777777772,0.5555555555555556,1.111111111111111,1.6666666666666667,0.5555555555555556,
16:30,,0.5555555555555556,0.0,2.2222222222222223,0.0,0.5555555555555556,
17:00,,2.2222222222222223,1.111111111111111,0.5555555555555556,0.5555555555555556,1.6666666666666667,
17:30,,31.111111111111104,0.0,8.88888888888889,0.0,0.0,
18:00,,1.6666666666666667,0.0,2.2222222222222223,0.0,0.0,
18:30,,2.2222222222222223,0.0,0.5555555555555556,0.0,0.0,
19:00,,0.0,0.0,3.3333333333333335,0.0,3.888888888888889,
19:30,,0.0,0.0,0.0,0.0,0.0,
20:00,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,
20:30,1.6666666666666667,1.111111111111111,0.0,0.5555555555555556,0.0,0.0,
21:00,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,
21:30,11.111111111111109,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,
