start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
36.4725,36.4838,44375.0,49344.0,Echolocation,Pipistrellus pipistrellus,0.376,0.505,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240510_211000.WAV,recover-20240517,UBNA_009,Central Pond
86.4255,86.4306,22031.0,59977.0,Echolocation,Myotis nattereri,0.451,0.505,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240510_220000.WAV,recover-20240517,UBNA_009,Central Pond
14.9435,14.9643,17734.0,20577.0,Echolocation,Nyctalus noctula,0.382,0.529,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240510_225000.WAV,recover-20240517,UBNA_009,Central Pond
166.2175,166.2343,24609.0,27512.0,Echolocation,Nyctalus leisleri,0.436,0.507,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240511_041000.WAV,recover-20240517,UBNA_009,Central Pond
215.7795,215.7914,24609.0,30556.0,Echolocation,Nyctalus leisleri,0.288,0.564,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240511_041000.WAV,recover-20240517,UBNA_009,Central Pond
215.92849999999999,215.9423,24609.0,29037.0,Echolocation,Nyctalus leisleri,0.349,0.564,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240511_041000.WAV,recover-20240517,UBNA_009,Central Pond
216.2475,216.2608,24609.0,29944.0,Echolocation,Nyctalus leisleri,0.421,0.656,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240511_041000.WAV,recover-20240517,UBNA_009,Central Pond
216.5325,216.5456,24609.0,30203.0,Echolocation,Nyctalus leisleri,0.472,0.645,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240511_041000.WAV,recover-20240517,UBNA_009,Central Pond
216.6875,216.7004,24609.0,30344.0,Echolocation,Nyctalus leisleri,0.521,0.659,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240511_041000.WAV,recover-20240517,UBNA_009,Central Pond
216.8615,216.8749,24609.0,30504.0,Echolocation,Nyctalus leisleri,0.363,0.65,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240511_041000.WAV,recover-20240517,UBNA_009,Central Pond
217.0325,217.0442,24609.0,30405.0,Echolocation,Nyctalus leisleri,0.564,0.693,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240511_041000.WAV,recover-20240517,UBNA_009,Central Pond
217.1855,217.19819999999999,24609.0,31760.0,Echolocation,Nyctalus leisleri,0.35,0.644,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240511_041000.WAV,recover-20240517,UBNA_009,Central Pond
217.3355,217.3494,23750.0,31513.0,Echolocation,Nyctalus leisleri,0.377,0.689,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240511_041000.WAV,recover-20240517,UBNA_009,Central Pond
217.4815,217.4934,25468.0,30694.0,Echolocation,Nyctalus leisleri,0.481,0.623,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240511_041000.WAV,recover-20240517,UBNA_009,Central Pond
217.6395,217.6539,23750.0,32161.0,Echolocation,Nyctalus leisleri,0.32,0.691,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240511_041000.WAV,recover-20240517,UBNA_009,Central Pond
217.8235,217.8383,23750.0,31557.0,Echolocation,Eptesicus serotinus,0.294,0.623,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240511_041000.WAV,recover-20240517,UBNA_009,Central Pond
218.1125,218.1267,23750.0,32464.0,Echolocation,Eptesicus serotinus,0.352,0.624,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240511_041000.WAV,recover-20240517,UBNA_009,Central Pond
218.2695,218.2857,23750.0,34419.0,Echolocation,Eptesicus serotinus,0.448,0.596,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240511_041000.WAV,recover-20240517,UBNA_009,Central Pond
218.5555,218.5699,24609.0,32690.0,Echolocation,Nyctalus leisleri,0.306,0.621,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240511_041000.WAV,recover-20240517,UBNA_009,Central Pond
218.7135,218.72899999999998,23750.0,31451.0,Echolocation,Nyctalus leisleri,0.27,0.618,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240511_041000.WAV,recover-20240517,UBNA_009,Central Pond
218.9915,219.0074,23750.0,33262.0,Echolocation,Eptesicus serotinus,0.33,0.622,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240511_041000.WAV,recover-20240517,UBNA_009,Central Pond
219.1515,219.1651,23750.0,31148.0,Echolocation,Nyctalus leisleri,0.349,0.632,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240511_041000.WAV,recover-20240517,UBNA_009,Central Pond
219.3205,219.3364,23750.0,29613.0,Echolocation,Nyctalus leisleri,0.514,0.626,-1,/media/adkris/Elements/recover-20240517/UBNA_009/20240511_041000.WAV,recover-20240517,UBNA_009,Central Pond
