KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,-0.18392774209768367,4.5735,4.5845,62421.0,67256.0,Pipistrellus pygmaeus,0.321,0.33,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_026/20250710_190000.WAV,recover-20250721,UBNA_026,Carp Pond
HF,65280.0,6.071133266619709,6.4015,6.4148,63281.0,68312.0,Pipistrellus pygmaeus,0.381,0.404,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_026/20250710_190000.WAV,recover-20250721,UBNA_026,Carp Pond
HF,49920.0,7.1850346316913205,9.0315,9.0427,48671.0,55896.0,Pipistrellus pipistrellus,0.309,0.339,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_026/20250710_190000.WAV,recover-20250721,UBNA_026,Carp Pond
HF,65280.0,0.058078418204139684,12.7325,12.7432,62421.0,66715.0,Pipistrellus pygmaeus,0.38,0.386,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_026/20250710_190000.WAV,recover-20250721,UBNA_026,Carp Pond
HF,60480.0,1.0571528981082707,25.9465,25.9548,52968.0,59531.0,Pipistrellus pipistrellus,0.195,0.333,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_026/20250710_190000.WAV,recover-20250721,UBNA_026,Carp Pond
HF,65280.0,0.5977252150608209,45.1845,45.2014,63281.0,68081.0,Pipistrellus pygmaeus,0.302,0.313,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_026/20250710_190000.WAV,recover-20250721,UBNA_026,Carp Pond
HF,65280.0,0.08044252738580665,45.3785,45.3857,58125.0,64959.0,Pipistrellus pygmaeus,0.329,0.336,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_026/20250710_190000.WAV,recover-20250721,UBNA_026,Carp Pond
HF,58560.0,3.2581032759444524,57.7295,57.7371,58125.0,63637.0,Pipistrellus pygmaeus,0.335,0.346,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_026/20250710_190000.WAV,recover-20250721,UBNA_026,Carp Pond
HF,65280.0,-2.9866678100948425,61.0585,61.0652,58984.0,64816.0,Pipistrellus pygmaeus,0.31,0.321,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_026/20250710_190000.WAV,recover-20250721,UBNA_026,Carp Pond
LF,23040.0,2.4070416109530868,61.4235,61.4413,22890.0,26012.0,Nyctalus leisleri,0.305,0.349,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_026/20250710_190000.WAV,recover-20250721,UBNA_026,Carp Pond
HF,60480.0,6.451606793915188,61.4255,61.4334,55546.0,60912.0,Pipistrellus pygmaeus,0.258,0.308,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_026/20250710_190000.WAV,recover-20250721,UBNA_026,Carp Pond
HF,42240.0,1.293195849953365,68.9945,69.0107,41796.0,45107.0,Pipistrellus pipistrellus,0.158,0.318,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_026/20250710_190000.WAV,recover-20250721,UBNA_026,Carp Pond
LF,23040.0,-1.9755106026818503,74.0615,74.0819,22890.0,25825.0,Nyctalus leisleri,0.335,0.368,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_026/20250710_190000.WAV,recover-20250721,UBNA_026,Carp Pond
LF,28800.0,1.821351301637044,74.5245,74.5412,22890.0,27201.0,Nyctalus leisleri,0.266,0.359,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_026/20250710_190000.WAV,recover-20250721,UBNA_026,Carp Pond
HF,60480.0,2.9806108065659926,78.9795,78.9899,55546.0,59862.0,Pipistrellus pygmaeus,0.274,0.302,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_026/20250710_190000.WAV,recover-20250721,UBNA_026,Carp Pond
LF,23040.0,3.515870690570553,79.35249999999999,79.37440000000001,22890.0,26390.0,Nyctalus leisleri,0.338,0.387,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250721/UBNA_026/20250710_190000.WAV,recover-20250721,UBNA_026,Carp Pond
