Time (UTC),07/10/25,07/11/25,07/12/25,07/13/25,07/14/25,07/15/25,07/16/25,07/17/25,07/18/25,07/19/25,07/20/25,07/21/25
00:00,,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0
04:00,,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
04:30,,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,2.4,4.533333333333333,11.799999999999999,0.0
05:00,,2.4,3.533333333333333,4.666666666666667,4.0,3.066666666666667,2.8666666666666667,0.13333333333333333,0.7333333333333334,13.066666666666668,7.0,4.4
05:30,,22.933333333333334,11.133333333333333,8.4,3.4,18.8,9.866666666666667,1.9333333333333336,45.333333333333336,37.26666666666667,22.2,16.599999999999998
06:00,,28.0,7.6000000000000005,1.8,10.866666666666667,13.4,8.133333333333333,4.533333333333333,14.0,18.466666666666665,11.866666666666667,25.53333333333333
06:30,,4.466666666666667,3.4,4.866666666666666,3.0,38.8,2.8000000000000003,3.266666666666667,7.533333333333334,23.666666666666668,5.8,4.466666666666667
07:00,,1.9333333333333333,7.266666666666666,15.4,3.0,4.8,0.0,1.8666666666666665,0.26666666666666666,46.333333333333336,5.333333333333333,0.0
07:30,,3.8666666666666667,5.266666666666667,0.26666666666666666,4.266666666666667,5.066666666666667,0.39999999999999997,1.1333333333333333,17.933333333333334,1.8666666666666665,0.0,0.13333333333333333
08:00,,4.266666666666667,4.333333333333333,3.5999999999999996,6.0,8.733333333333334,8.666666666666666,0.0,23.066666666666666,2.6666666666666665,0.0,3.466666666666667
08:30,,3.9333333333333336,8.533333333333333,5.333333333333333,0.0,95.0,14.0,2.1333333333333333,14.466666666666667,1.8666666666666665,0.0,2.533333333333333
09:00,,0.0,6.866666666666667,22.733333333333334,0.6,90.33333333333333,5.066666666666666,3.6,13.466666666666667,0.0,0.0,0.0
09:30,,0.20000000000000004,2.4,12.866666666666667,1.2,23.8,9.733333333333333,2.4,23.866666666666664,0.8666666666666667,0.0,3.6
10:00,,1.0666666666666667,0.3333333333333333,14.266666666666666,4.000000000000001,0.0,3.533333333333333,5.666666666666667,4.3999999999999995,0.0,0.0,0.0
10:30,,8.733333333333334,1.0,6.066666666666666,3.0,7.466666666666666,2.2,0.7999999999999999,1.3333333333333333,0.13333333333333333,0.0,0.0
11:00,,0.13333333333333333,4.866666666666666,3.133333333333333,0.0,0.13333333333333333,2.9333333333333336,2.4666666666666663,1.7333333333333334,0.0,0.0,0.0
11:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12:00,,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,
14:00,,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,
14:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15:30,,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18:30,,0.0,0.0,0.0,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
19:00,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19:30,0.19999999999999998,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,
20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20:30,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.4666666666666666,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
