KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,43200.0,1.6299319429386159,66.99549999999999,67.0127,42656.0,46532.0,Echolocation,Pipistrellus pipistrellus,0.235,0.33,-1,192000.0,/mnt/ubna_data_06/recover-20251203/UBNA_026/20251126_203000.WAV,recover-20251203,UBNA_026,Central Pond
LF,23040.0,1.9109898990638254,113.2985,113.3138,22890.0,27338.0,Echolocation,Nyctalus leisleri,0.392,0.489,-1,192000.0,/mnt/ubna_data_06/recover-20251203/UBNA_026/20251126_203000.WAV,recover-20251203,UBNA_026,Central Pond
LF,23040.0,7.1731647842148245,117.4485,117.4665,22890.0,26402.0,Echolocation,Nyctalus leisleri,0.251,0.3,-1,192000.0,/mnt/ubna_data_06/recover-20251203/UBNA_026/20251126_203000.WAV,recover-20251203,UBNA_026,Central Pond
HF,48960.0,7.892888047674184,43.323499999999996,43.337199999999996,47812.0,51213.0,Echolocation,Pipistrellus pipistrellus,0.239,0.301,-1,192000.0,/mnt/ubna_data_06/recover-20251203/UBNA_026/20251126_204000.WAV,recover-20251203,UBNA_026,Central Pond
LF,24000.0,4.280433599415895,186.7755,186.7877,23750.0,29890.0,Echolocation,Nyctalus leisleri,0.148,0.329,-1,192000.0,/mnt/ubna_data_06/recover-20251203/UBNA_026/20251126_204000.WAV,recover-20251203,UBNA_026,Central Pond
HF,55680.0,3.302504376774502,62.8475,62.8539,54687.0,59081.0,Echolocation,Pipistrellus pygmaeus,0.345,0.353,-1,192000.0,/mnt/ubna_data_06/recover-20251203/UBNA_026/20251126_205000.WAV,recover-20251203,UBNA_026,Central Pond
HF,45120.0,7.3462931265182885,216.4155,216.4212,44375.0,53065.0,Echolocation,Pipistrellus pipistrellus,0.3,0.327,-1,192000.0,/mnt/ubna_data_06/recover-20251203/UBNA_026/20251126_205000.WAV,recover-20251203,UBNA_026,Central Pond
LF,25920.0,9.205938260091365,39.5255,39.536699999999996,25468.0,29216.0,Echolocation,Nyctalus leisleri,0.284,0.306,-1,192000.0,/mnt/ubna_data_06/recover-20251203/UBNA_026/20251126_210000.WAV,recover-20251203,UBNA_026,Central Pond
LF,24000.0,9.733198741309428,254.2435,254.2583,23750.0,25533.0,Echolocation,Nyctalus leisleri,0.41,0.422,-1,192000.0,/mnt/ubna_data_06/recover-20251203/UBNA_026/20251126_210000.WAV,recover-20251203,UBNA_026,Central Pond
LF,25920.0,-3.451360673854637,270.4825,270.4962,25468.0,29817.0,Echolocation,Nyctalus leisleri,0.201,0.314,-1,192000.0,/mnt/ubna_data_06/recover-20251203/UBNA_026/20251126_210000.WAV,recover-20251203,UBNA_026,Central Pond
