KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,3.383943987094449,0.2505,0.2597,57265.0,62968.0,Pipistrellus pygmaeus,0.343,0.359,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_022/20251226_201000.WAV,recover-20260102,UBNA_022,Carp Pond
HF,65280.0,-0.7013383873418451,6.4615,6.4691,61562.0,68964.0,Pipistrellus pygmaeus,0.385,0.403,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_022/20251226_201000.WAV,recover-20260102,UBNA_022,Carp Pond
LF,23040.0,-0.7087252461916554,15.9345,15.9507,22890.0,25987.0,Nyctalus leisleri,0.527,0.565,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_022/20251226_201000.WAV,recover-20260102,UBNA_022,Carp Pond
LF,23040.0,0.608771564537281,15.9715,15.989,22890.0,26963.0,Nyctalus leisleri,0.272,0.393,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_022/20251226_201000.WAV,recover-20260102,UBNA_022,Carp Pond
LF,23040.0,6.65330758516208,23.6465,23.6653,22890.0,26803.0,Nyctalus leisleri,0.323,0.438,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_022/20251226_201000.WAV,recover-20260102,UBNA_022,Carp Pond
HF,60480.0,3.4745730091490072,30.0055,30.0146,57265.0,62023.0,Pipistrellus pygmaeus,0.325,0.338,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_022/20251226_201000.WAV,recover-20260102,UBNA_022,Carp Pond
LF,23040.0,1.5430008470425458,38.0135,38.0303,22890.0,26652.0,Nyctalus leisleri,0.177,0.31,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_022/20251226_201000.WAV,recover-20260102,UBNA_022,Carp Pond
LF,23040.0,-2.3104874948456837,66.0865,66.1054,22890.0,26534.0,Nyctalus leisleri,0.295,0.357,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_022/20251226_201000.WAV,recover-20260102,UBNA_022,Carp Pond
HF,65280.0,0.6168167901404619,96.6725,96.6886,65859.0,71508.0,Pipistrellus pygmaeus,0.39,0.397,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_022/20251226_201000.WAV,recover-20260102,UBNA_022,Carp Pond
HF,65280.0,1.712535910518064,106.3675,106.3793,62421.0,67189.0,Pipistrellus pygmaeus,0.454,0.461,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_022/20251226_201000.WAV,recover-20260102,UBNA_022,Carp Pond
LF,19200.0,6.308694283489668,110.5205,110.5387,19453.0,23123.0,Nyctalus noctula,0.311,0.444,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_022/20251226_201000.WAV,recover-20260102,UBNA_022,Carp Pond
