start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
298.4075,298.4126,18593.0,85136.0,Echolocation,Myotis nattereri,0.55,0.559,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240405_213000.WAV,recover-20240412,UBNA_004,Foliage
299.4595,299.4639,17734.0,89427.0,Echolocation,Myotis nattereri,0.517,0.525,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240405_213000.WAV,recover-20240412,UBNA_004,Foliage
248.8455,248.8582,25468.0,30844.0,Echolocation,Nyctalus leisleri,0.513,0.631,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_032000.WAV,recover-20240412,UBNA_004,Foliage
249.1005,249.1135,25468.0,32979.0,Echolocation,Nyctalus leisleri,0.337,0.658,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_032000.WAV,recover-20240412,UBNA_004,Foliage
249.4045,249.4182,25468.0,32308.0,Echolocation,Nyctalus leisleri,0.351,0.668,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_032000.WAV,recover-20240412,UBNA_004,Foliage
249.8105,249.8245,25468.0,29754.0,Echolocation,Nyctalus leisleri,0.456,0.629,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_032000.WAV,recover-20240412,UBNA_004,Foliage
250.2325,250.2477,25468.0,31983.0,Echolocation,Nyctalus leisleri,0.301,0.612,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_032000.WAV,recover-20240412,UBNA_004,Foliage
250.6385,250.65109999999999,25468.0,30520.0,Echolocation,Nyctalus leisleri,0.496,0.647,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_032000.WAV,recover-20240412,UBNA_004,Foliage
250.7875,250.7987,24609.0,30241.0,Echolocation,Nyctalus leisleri,0.311,0.528,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_032000.WAV,recover-20240412,UBNA_004,Foliage
250.9325,250.9441,25468.0,31351.0,Echolocation,Nyctalus leisleri,0.419,0.667,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_032000.WAV,recover-20240412,UBNA_004,Foliage
251.19650000000001,251.2092,24609.0,29354.0,Echolocation,Nyctalus leisleri,0.464,0.669,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_032000.WAV,recover-20240412,UBNA_004,Foliage
251.6025,251.6149,25468.0,30830.0,Echolocation,Nyctalus leisleri,0.347,0.525,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_032000.WAV,recover-20240412,UBNA_004,Foliage
251.9005,251.9137,24609.0,30067.0,Echolocation,Nyctalus leisleri,0.349,0.577,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_032000.WAV,recover-20240412,UBNA_004,Foliage
97.3535,97.3689,23750.0,27177.0,Echolocation,Nyctalus leisleri,0.636,0.682,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_033000.WAV,recover-20240412,UBNA_004,Foliage
97.6285,97.6442,22890.0,25955.0,Echolocation,Nyctalus leisleri,0.685,0.725,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_033000.WAV,recover-20240412,UBNA_004,Foliage
98.4335,98.4483,22890.0,26388.0,Echolocation,Nyctalus leisleri,0.566,0.656,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_033000.WAV,recover-20240412,UBNA_004,Foliage
98.6985,98.7153,22890.0,25862.0,Echolocation,Nyctalus leisleri,0.542,0.587,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_033000.WAV,recover-20240412,UBNA_004,Foliage
98.9705,98.9855,22890.0,26940.0,Echolocation,Nyctalus leisleri,0.639,0.697,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_033000.WAV,recover-20240412,UBNA_004,Foliage
99.3735,99.3866,22031.0,27430.0,Echolocation,Nyctalus leisleri,0.465,0.65,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_033000.WAV,recover-20240412,UBNA_004,Foliage
146.7145,146.7279,24609.0,29942.0,Echolocation,Nyctalus leisleri,0.332,0.538,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_033000.WAV,recover-20240412,UBNA_004,Foliage
215.3555,215.3719,22031.0,26029.0,Echolocation,Nyctalus leisleri,0.533,0.588,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_034000.WAV,recover-20240412,UBNA_004,Foliage
215.5925,215.6086,22031.0,26844.0,Echolocation,Nyctalus leisleri,0.456,0.55,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_034000.WAV,recover-20240412,UBNA_004,Foliage
215.82150000000001,215.8356,23750.0,27147.0,Echolocation,Nyctalus leisleri,0.491,0.559,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_034000.WAV,recover-20240412,UBNA_004,Foliage
172.5895,172.5947,42656.0,59745.0,Echolocation,Pipistrellus pipistrellus,0.57,0.652,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_035000.WAV,recover-20240412,UBNA_004,Foliage
172.7665,172.7727,44375.0,55315.0,Echolocation,Pipistrellus pipistrellus,0.532,0.595,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_035000.WAV,recover-20240412,UBNA_004,Foliage
173.2715,173.2765,45234.0,55457.0,Echolocation,Pipistrellus pipistrellus,0.476,0.503,-1,/mnt/ubna_data_03/recover-20240412/UBNA_004/20240406_035000.WAV,recover-20240412,UBNA_004,Foliage
