start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
1674.7465,1674.7589,17734.0,23018.0,Echolocation,Nyctalus noctula,0.371,0.533,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_013000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
979.8875,979.8971,27187.0,34861.0,Echolocation,Eptesicus serotinus,0.306,0.653,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1306.4795,1306.486,47812.0,67392.0,Echolocation,Pipistrellus pipistrellus,0.511,0.542,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1306.8945,1306.8989,47812.0,68303.0,Echolocation,Pipistrellus pipistrellus,0.686,0.711,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1306.9725,1306.9773,46953.0,68139.0,Echolocation,Pipistrellus pipistrellus,0.48,0.516,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1307.0505,1307.0555,46953.0,75428.0,Echolocation,Pipistrellus pipistrellus,0.61,0.639,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1307.1325,1307.1374,46093.0,74527.0,Echolocation,Pipistrellus pipistrellus,0.598,0.614,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1307.6095,1307.6148,33203.0,87191.0,Echolocation,Myotis mystacinus,0.361,0.612,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1308.6465,1308.6522,47812.0,59662.0,Echolocation,Pipistrellus pipistrellus,0.53,0.564,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1309.0495,1309.0541,46093.0,57827.0,Echolocation,Pipistrellus pipistrellus,0.557,0.585,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1309.2295,1309.2338,44375.0,56341.0,Echolocation,Pipistrellus pipistrellus,0.553,0.618,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1524.9145,1524.9225,38359.0,44631.0,Echolocation,Pipistrellus nathusii,0.467,0.541,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1526.9215,1526.929,42656.0,51989.0,Echolocation,Pipistrellus nathusii,0.413,0.549,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1527.0065,1527.0134,40078.0,50342.0,Echolocation,Pipistrellus nathusii,0.383,0.512,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1775.0925,1775.0987,49531.0,70547.0,Echolocation,Pipistrellus pipistrellus,0.496,0.538,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1775.2075,1775.2125,48671.0,67629.0,Echolocation,Pipistrellus pipistrellus,0.537,0.569,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1775.4275,1775.4349,46953.0,67742.0,Echolocation,Pipistrellus pipistrellus,0.461,0.544,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1775.4965,1775.5014,48671.0,70585.0,Echolocation,Pipistrellus pipistrellus,0.496,0.595,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1775.5605,1775.566,47812.0,65957.0,Echolocation,Pipistrellus pipistrellus,0.582,0.614,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1775.6975,1775.7022,46953.0,61299.0,Echolocation,Pipistrellus pipistrellus,0.594,0.635,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1775.7795,1775.7859,45234.0,71311.0,Echolocation,Pipistrellus pipistrellus,0.34,0.516,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1776.0455,1776.0497,46093.0,60249.0,Echolocation,Pipistrellus pipistrellus,0.565,0.637,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1778.7755,1778.7812,43515.0,51459.0,Echolocation,Pipistrellus pipistrellus,0.294,0.519,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1778.9635,1778.9703,43515.0,51928.0,Echolocation,Pipistrellus pipistrellus,0.464,0.533,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
1779.1425,1779.1487,42656.0,52351.0,Echolocation,Pipistrellus pipistrellus,0.292,0.506,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_023000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
216.9375,216.9431,43515.0,52911.0,Echolocation,Pipistrellus nathusii,0.494,0.524,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
217.0315,217.0382,40937.0,52951.0,Echolocation,Pipistrellus nathusii,0.396,0.535,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
217.2155,217.2222,40937.0,55944.0,Echolocation,Pipistrellus nathusii,0.409,0.593,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
217.30349999999999,217.311,41796.0,57235.0,Echolocation,Pipistrellus nathusii,0.468,0.588,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
217.3905,217.3963,40937.0,53488.0,Echolocation,Pipistrellus nathusii,0.561,0.597,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
217.4785,217.4846,40937.0,50532.0,Echolocation,Pipistrellus nathusii,0.429,0.517,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
217.6685,217.6752,39218.0,47658.0,Echolocation,Pipistrellus nathusii,0.355,0.521,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
218.4185,218.4246,41796.0,54727.0,Echolocation,Pipistrellus nathusii,0.403,0.548,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
219.0465,219.0524,41796.0,55937.0,Echolocation,Pipistrellus nathusii,0.54,0.612,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
219.2025,219.2103,40078.0,62205.0,Echolocation,Pipistrellus nathusii,0.444,0.581,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
219.2845,219.2923,40937.0,60626.0,Echolocation,Pipistrellus nathusii,0.465,0.594,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
219.3685,219.3748,41796.0,60531.0,Echolocation,Pipistrellus nathusii,0.441,0.578,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
219.4535,219.4601,40937.0,59354.0,Echolocation,Pipistrellus nathusii,0.449,0.592,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
219.54149999999998,219.5481,40937.0,58690.0,Echolocation,Pipistrellus nathusii,0.307,0.524,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
219.7195,219.726,40078.0,57374.0,Echolocation,Pipistrellus nathusii,0.26,0.513,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
229.57150000000001,229.5785,40937.0,49642.0,Echolocation,Pipistrellus nathusii,0.541,0.623,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
230.2815,230.2901,40078.0,48240.0,Echolocation,Pipistrellus nathusii,0.579,0.611,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
230.57150000000001,230.57999999999998,40937.0,50482.0,Echolocation,Pipistrellus nathusii,0.522,0.552,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
230.6675,230.6757,40078.0,51013.0,Echolocation,Pipistrellus nathusii,0.491,0.593,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
230.9505,230.9586,40078.0,49991.0,Echolocation,Pipistrellus nathusii,0.485,0.599,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
231.04149999999998,231.0489,40937.0,52651.0,Echolocation,Pipistrellus nathusii,0.539,0.614,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
231.1355,231.14249999999998,40078.0,51781.0,Echolocation,Pipistrellus nathusii,0.481,0.578,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
231.6145,231.622,40937.0,54030.0,Echolocation,Pipistrellus nathusii,0.428,0.543,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
231.70850000000002,231.7157,39218.0,49726.0,Echolocation,Pipistrellus nathusii,0.525,0.626,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
231.7965,231.8049,40937.0,55428.0,Echolocation,Pipistrellus nathusii,0.445,0.567,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
231.9655,231.9724,40078.0,58090.0,Echolocation,Pipistrellus nathusii,0.343,0.523,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
232.4035,232.4108,40937.0,53013.0,Echolocation,Pipistrellus nathusii,0.573,0.641,-1,/mnt/ubna_data_03/recover-20230927/UBNA_011/20230921_030000.WAV,recover-20230927,UBNA_011,(Site not found in Field Records)
