start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
14.7765,14.793,22890.0,25888.0,Echolocation,Nyctalus leisleri,0.541,0.56,-1,/mnt/ubna_data_04/recover-20240531/UBNA_012/20240524_221000.WAV,recover-20240531,UBNA_012,Telephone Field
163.6805,163.6993,16875.0,20631.0,Echolocation,Nyctalus noctula,0.411,0.535,-1,/mnt/ubna_data_04/recover-20240531/UBNA_012/20240524_231000.WAV,recover-20240531,UBNA_012,Telephone Field
240.1535,240.174,16875.0,21789.0,Echolocation,Nyctalus noctula,0.445,0.593,-1,/mnt/ubna_data_04/recover-20240531/UBNA_012/20240524_231000.WAV,recover-20240531,UBNA_012,Telephone Field
166.1465,166.1585,16875.0,22571.0,Echolocation,Nyctalus noctula,0.389,0.539,-1,/mnt/ubna_data_04/recover-20240531/UBNA_012/20240524_232000.WAV,recover-20240531,UBNA_012,Telephone Field
256.6305,256.6545,18593.0,21206.0,Echolocation,Nyctalus noctula,0.378,0.509,-1,/mnt/ubna_data_04/recover-20240531/UBNA_012/20240525_025000.WAV,recover-20240531,UBNA_012,Telephone Field
10.7835,10.8051,17734.0,22266.0,Echolocation,Nyctalus noctula,0.391,0.516,-1,/mnt/ubna_data_04/recover-20240531/UBNA_012/20240525_032000.WAV,recover-20240531,UBNA_012,Telephone Field
40.2295,40.2362,42656.0,54246.0,Echolocation,Pipistrellus pipistrellus,0.457,0.62,-1,/mnt/ubna_data_04/recover-20240531/UBNA_012/20240525_042000.WAV,recover-20240531,UBNA_012,Telephone Field
40.3225,40.33,42656.0,52443.0,Echolocation,Pipistrellus pipistrellus,0.286,0.516,-1,/mnt/ubna_data_04/recover-20240531/UBNA_012/20240525_042000.WAV,recover-20240531,UBNA_012,Telephone Field
40.411500000000004,40.417,42656.0,52357.0,Echolocation,Pipistrellus pipistrellus,0.541,0.588,-1,/mnt/ubna_data_04/recover-20240531/UBNA_012/20240525_042000.WAV,recover-20240531,UBNA_012,Telephone Field
40.5025,40.509299999999996,42656.0,55466.0,Echolocation,Pipistrellus pipistrellus,0.374,0.633,-1,/mnt/ubna_data_04/recover-20240531/UBNA_012/20240525_042000.WAV,recover-20240531,UBNA_012,Telephone Field
