KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,24960.0,0.018480806277982115,36.7175,36.7298,24609.0,29738.0,Nyctalus leisleri,0.133,0.328,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251009/UBNA_022/20251002_223000.WAV,recover-20251009,UBNA_022,Foliage
HF,65280.0,2.007796520939315,78.9125,78.9286,63281.0,67541.0,Pipistrellus pygmaeus,0.396,0.403,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251009/UBNA_022/20251002_223000.WAV,recover-20251009,UBNA_022,Foliage
HF,65280.0,-0.27393234275703215,79.88550000000001,79.8985,63281.0,68868.0,Pipistrellus pipistrellus,0.175,0.366,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251009/UBNA_022/20251002_223000.WAV,recover-20251009,UBNA_022,Foliage
HF,65280.0,0.72633170917508,80.1185,80.1336,63281.0,67167.0,Pipistrellus pygmaeus,0.386,0.408,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251009/UBNA_022/20251002_223000.WAV,recover-20251009,UBNA_022,Foliage
HF,65280.0,0.05661847972177342,81.5375,81.55199999999999,63281.0,68283.0,Pipistrellus pygmaeus,0.195,0.369,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251009/UBNA_022/20251002_223000.WAV,recover-20251009,UBNA_022,Foliage
HF,65280.0,0.38491259291452395,124.7935,124.8095,63281.0,67969.0,Pipistrellus pipistrellus,0.225,0.443,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251009/UBNA_022/20251002_223000.WAV,recover-20251009,UBNA_022,Foliage
HF,65280.0,-0.5114020474083547,127.6615,127.6768,62421.0,68029.0,Pipistrellus pipistrellus,0.137,0.315,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251009/UBNA_022/20251002_223000.WAV,recover-20251009,UBNA_022,Foliage
HF,65280.0,9.29549323225913,129.1585,129.1743,65000.0,69095.0,Pipistrellus pygmaeus,0.356,0.37,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251009/UBNA_022/20251002_223000.WAV,recover-20251009,UBNA_022,Foliage
HF,65280.0,-0.0719426844284008,132.1365,132.1478,62421.0,68229.0,Pipistrellus pipistrellus,0.18,0.327,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251009/UBNA_022/20251002_223000.WAV,recover-20251009,UBNA_022,Foliage
LF,19200.0,14.961958042404877,142.82150000000001,142.8478,17734.0,21006.0,Nyctalus noctula,0.293,0.36,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251009/UBNA_022/20251002_223000.WAV,recover-20251009,UBNA_022,Foliage
HF,65280.0,-0.3134818812565182,152.1305,152.1458,62421.0,67608.0,Pipistrellus pygmaeus,0.255,0.3,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251009/UBNA_022/20251002_223000.WAV,recover-20251009,UBNA_022,Foliage
HF,65280.0,0.7480335786280995,193.0665,193.0817,63281.0,69147.0,Pipistrellus pygmaeus,0.353,0.366,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251009/UBNA_022/20251002_223000.WAV,recover-20251009,UBNA_022,Foliage
HF,65280.0,3.0705857472174882,195.0925,195.1021,58125.0,64055.0,Pipistrellus pygmaeus,0.28,0.394,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251009/UBNA_022/20251002_223000.WAV,recover-20251009,UBNA_022,Foliage
LF,32640.0,3.18109864198953,211.6255,211.6371,22890.0,28130.0,Nyctalus leisleri,0.148,0.304,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251009/UBNA_022/20251002_223000.WAV,recover-20251009,UBNA_022,Foliage
LF,32640.0,2.0741543231231105,216.5855,216.6007,22890.0,27945.0,Nyctalus leisleri,0.197,0.359,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251009/UBNA_022/20251002_223000.WAV,recover-20251009,UBNA_022,Foliage
LF,32640.0,0.05383485924114807,255.7405,255.7522,25468.0,30087.0,Nyctalus leisleri,0.288,0.362,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251009/UBNA_022/20251002_223000.WAV,recover-20251009,UBNA_022,Foliage
LF,22080.0,12.425853799286447,101.0615,101.086,21171.0,23806.0,Nyctalus leisleri,0.411,0.427,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251009/UBNA_022/20251002_224000.WAV,recover-20251009,UBNA_022,Foliage
LF,22080.0,21.97962048532431,105.0125,105.0354,22031.0,24438.0,Nyctalus leisleri,0.41,0.425,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251009/UBNA_022/20251002_224000.WAV,recover-20251009,UBNA_022,Foliage
LF,22080.0,9.13489981178617,105.2255,105.2496,21171.0,24629.0,Nyctalus leisleri,0.348,0.408,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251009/UBNA_022/20251002_224000.WAV,recover-20251009,UBNA_022,Foliage
