Time (UTC),03/05/26,03/06/26,03/07/26,03/08/26,03/09/26,03/10/26,03/11/26,03/12/26,03/13/26,03/14/26,03/15/26,03/16/26,03/17/26,03/18/26
00:00,,0.5555555555555556,0.5555555555555556,0.5555555555555556,2.2222222222222223,2.2222222222222223,0.0,0.0,0.0,0.0,2.2222222222222223,1.6666666666666667,1.6666666666666667,1.1111111111111112
00:30,,1.1111111111111112,0.0,0.0,1.6666666666666667,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,1.1111111111111112,2.7777777777777772,0.0
01:00,,0.5555555555555556,0.0,0.0,1.1111111111111112,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0
01:30,,0.5555555555555556,1.6666666666666667,0.5555555555555556,1.1111111111111112,2.2222222222222223,0.0,0.5555555555555556,0.0,0.0,2.2222222222222223,0.5555555555555556,0.0,0.0
02:00,,3.3333333333333335,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.5555555555555556,2.2222222222222223,3.3333333333333335,0.0,1.1111111111111112
02:30,,6.111111111111111,0.0,0.0,2.7777777777777772,1.6666666666666667,0.0,0.0,0.5555555555555556,1.1111111111111112,5.5555555555555545,1.6666666666666667,0.0,0.0
03:00,,8.88888888888889,0.5555555555555556,0.5555555555555556,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.5555555555555556,2.2222222222222223,2.2222222222222223,2.2222222222222223,0.0
03:30,,7.777777777777778,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,5.0,4.444444444444445,4.444444444444445,1.1111111111111112
04:00,,9.444444444444445,0.0,0.0,2.7777777777777772,0.5555555555555556,0.0,0.0,0.0,3.888888888888889,6.111111111111111,0.5555555555555556,17.77777777777778,0.5555555555555556
04:30,,8.88888888888889,0.0,0.5555555555555556,1.1111111111111112,2.7777777777777772,0.0,0.0,0.5555555555555556,4.444444444444445,6.666666666666667,1.6666666666666667,0.0,0.5555555555555556
05:00,,6.111111111111111,1.6666666666666667,0.0,1.1111111111111112,2.2222222222222223,0.0,0.0,0.0,1.1111111111111112,5.5555555555555545,1.6666666666666667,0.0,0.0
05:30,,5.5555555555555545,2.2222222222222223,0.0,0.5555555555555556,5.0,0.0,0.0,0.5555555555555556,2.2222222222222223,2.7777777777777772,2.2222222222222223,0.0,1.1111111111111112
06:00,,6.111111111111111,2.2222222222222223,0.5555555555555556,3.888888888888889,0.0,1.1111111111111112,0.0,0.0,2.2222222222222223,2.7777777777777772,5.5555555555555545,0.0,0.0
06:30,,7.777777777777778,1.1111111111111112,0.0,4.444444444444445,1.6666666666666667,0.0,0.0,0.0,4.444444444444445,2.7777777777777772,2.7777777777777772,0.0,0.0
07:00,,9.444444444444445,1.1111111111111112,0.0,2.7777777777777772,3.3333333333333335,1.1111111111111112,0.0,0.0,3.888888888888889,7.222222222222222,6.666666666666667,0.0,0.0
07:30,,9.444444444444445,2.2222222222222223,0.0,6.111111111111111,1.6666666666666667,17.222222222222225,0.0,0.0,7.222222222222222,6.666666666666667,5.0,0.0,1.1111111111111112
08:00,,9.444444444444445,2.7777777777777772,0.0,3.888888888888889,1.1111111111111112,0.5555555555555556,0.0,0.0,4.444444444444445,5.0,3.3333333333333335,0.5555555555555556,0.5555555555555556
