Time (UTC),03/05/26,03/06/26,03/07/26,03/08/26,03/09/26,03/10/26,03/11/26,03/12/26,03/13/26,03/14/26,03/15/26,03/16/26,03/17/26,03/18/26
00:00,,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.4666666666666666,0.0,0.0,0.0,0.0,0.26666666666666666,0.20000000000000004,0.20000000000000004,0.13333333333333333
00:30,,0.13333333333333333,0.0,0.0,0.20000000000000004,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.13333333333333333,0.3333333333333333,0.0
01:00,,0.06666666666666667,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0
01:30,,0.06666666666666667,0.20000000000000004,0.06666666666666667,0.20000000000000004,0.26666666666666666,0.0,0.06666666666666667,0.0,0.0,0.26666666666666666,0.06666666666666667,0.0,0.0
02:00,,0.4000000000000001,0.20000000000000004,0.26666666666666666,0.20000000000000004,0.20000000000000004,0.0,0.0,0.0,0.06666666666666667,0.26666666666666666,0.39999999999999997,0.0,0.13333333333333333
02:30,,6.466666666666668,0.0,0.0,7.533333333333334,0.20000000000000004,0.0,0.0,0.06666666666666667,0.13333333333333333,0.6666666666666666,0.20000000000000004,0.0,0.0
03:00,,2.2666666666666666,0.06666666666666667,3.4,1.2,0.26666666666666666,0.20000000000000004,0.0,0.0,0.06666666666666667,1.8666666666666665,13.533333333333331,227.73333333333332,0.0
03:30,,1.8666666666666665,0.06666666666666667,0.06666666666666667,3.4666666666666663,0.20000000000000004,0.0,0.0,0.0,0.20000000000000004,0.6666666666666666,0.5333333333333333,191.13333333333333,0.13333333333333333
04:00,,3.866666666666667,0.0,9.733333333333333,4.3999999999999995,0.06666666666666667,0.0,0.0,0.0,0.4666666666666666,0.7333333333333334,0.06666666666666667,148.20000000000002,0.06666666666666667
04:30,,9.200000000000001,2.533333333333333,23.733333333333334,0.13333333333333333,0.3333333333333333,0.0,0.0,0.06666666666666667,0.5333333333333333,0.8666666666666667,0.19999999999999998,95.2,0.06666666666666667
05:00,,0.7999999999999999,0.20000000000000004,90.8,0.13333333333333333,0.26666666666666666,0.0,0.0,0.0,0.13333333333333333,0.6666666666666666,1.2000000000000002,69.93333333333334,0.0
05:30,,0.6666666666666666,0.26666666666666666,62.86666666666667,0.13333333333333333,0.6,0.0,0.0,0.06666666666666667,0.26666666666666666,0.4000000000000001,0.26666666666666666,61.46666666666667,0.13333333333333333
06:00,,14.4,4.266666666666667,14.266666666666666,0.4666666666666666,0.0,0.13333333333333333,0.0,0.0,0.26666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0
06:30,,8.733333333333334,9.733333333333333,0.0,0.5333333333333333,0.20000000000000004,0.0,0.0,0.0,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
07:00,,1.2,28.266666666666666,0.0,0.3333333333333333,67.73333333333333,0.13333333333333333,0.0,0.0,0.4666666666666666,0.8666666666666667,0.7999999999999999,0.0,0.13333333333333333
07:30,,37.93333333333333,0.26666666666666666,0.0,0.7333333333333334,18.533333333333335,33.666666666666664,0.0,0.0,0.9333333333333332,0.7999999999999999,0.6,0.0,0.13333333333333333
08:00,,1.1333333333333333,0.3333333333333333,0.0,0.4666666666666666,0.13333333333333333,0.06666666666666667,0.0,0.0,0.5333333333333333,0.6,40.86666666666667,0.5333333333333333,0.06666666666666667
08:30,,0.7999999999999999,0.3333333333333333,0.0,0.26666666666666666,0.06666666666666667,0.0,42.0,0.0,0.8666666666666667,1.0666666666666667,0.26666666666666666,0.06666666666666667,0.26666666666666666
09:00,,0.7333333333333334,0.06666666666666667,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.26666666666666666,0.0,0.0,0.4666666666666666,0.8000000000000002,0.6,0.0,13.533333333333333
