KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,24000.0,7.4155462207194205,40.8605,40.8749,22890.0,26892.0,Nyctalus leisleri,0.325,0.371,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250828/UBNA_033/20250821_184000.WAV,recover-20250828,UBNA_033,Foliage
HF,60480.0,-1.8091629899643298,42.548500000000004,42.5615,55546.0,58996.0,Pipistrellus pygmaeus,0.347,0.356,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250828/UBNA_033/20250821_184000.WAV,recover-20250828,UBNA_033,Foliage
LF,24000.0,-0.3901975602138188,44.9495,44.9647,22890.0,27090.0,Nyctalus leisleri,0.272,0.385,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250828/UBNA_033/20250821_184000.WAV,recover-20250828,UBNA_033,Foliage
HF,65280.0,2.556275285496598,54.430499999999995,54.439800000000005,62421.0,71898.0,Pipistrellus pygmaeus,0.25,0.301,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250828/UBNA_033/20250821_184000.WAV,recover-20250828,UBNA_033,Foliage
HF,65280.0,8.360510078344777,56.5655,56.581900000000005,65000.0,69602.0,Pipistrellus pygmaeus,0.373,0.383,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250828/UBNA_033/20250821_184000.WAV,recover-20250828,UBNA_033,Foliage
HF,65280.0,3.2493358492043374,58.575500000000005,58.586600000000004,57265.0,64641.0,Pipistrellus pygmaeus,0.359,0.372,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250828/UBNA_033/20250821_184000.WAV,recover-20250828,UBNA_033,Foliage
LF,28800.0,-1.9078935839873215,59.7405,59.7534,22890.0,27568.0,Nyctalus leisleri,0.31,0.437,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250828/UBNA_033/20250821_184000.WAV,recover-20250828,UBNA_033,Foliage
HF,65280.0,-0.8548689496728822,60.5475,60.5553,62421.0,68087.0,Pipistrellus pygmaeus,0.361,0.37,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250828/UBNA_033/20250821_184000.WAV,recover-20250828,UBNA_033,Foliage
HF,60480.0,4.01383803130374,61.1215,61.1379,55546.0,62163.0,Pipistrellus pygmaeus,0.308,0.322,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250828/UBNA_033/20250821_184000.WAV,recover-20250828,UBNA_033,Foliage
LF,23040.0,2.3018427054337294,64.5235,64.5431,22890.0,26696.0,Nyctalus leisleri,0.327,0.391,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20250828/UBNA_033/20250821_184000.WAV,recover-20250828,UBNA_033,Foliage
