KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,48960.0,6.534308964163008,8.0925,8.1022,48671.0,52142.0,Pipistrellus pipistrellus,0.389,0.452,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260219_202000.WAV,recover-20260226,UBNA_024,Central Pond
HF,65280.0,4.912490753721833,36.9955,37.015,65000.0,70176.0,Pipistrellus pygmaeus,0.312,0.316,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260219_202000.WAV,recover-20260226,UBNA_024,Central Pond
HF,65280.0,5.538516614968434,44.9915,45.0073,65000.0,70551.0,Pipistrellus pygmaeus,0.344,0.35,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260219_202000.WAV,recover-20260226,UBNA_024,Central Pond
HF,65280.0,3.8207913935564597,144.22050000000002,144.2394,65000.0,70111.0,Pipistrellus pygmaeus,0.32,0.326,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260219_202000.WAV,recover-20260226,UBNA_024,Central Pond
HF,79680.0,0.21545581029383973,174.5135,174.5592,68437.0,84363.0,Rhinolophus ferrumequinum,0.306,0.306,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260219_202000.WAV,recover-20260226,UBNA_024,Central Pond
HF,79680.0,6.29249291792792,175.0025,175.04840000000002,68437.0,82863.0,Rhinolophus ferrumequinum,0.421,0.421,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260219_202000.WAV,recover-20260226,UBNA_024,Central Pond
HF,78720.0,4.560215916079436,175.1615,175.208,68437.0,83864.0,Rhinolophus ferrumequinum,0.39,0.39,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260219_202000.WAV,recover-20260226,UBNA_024,Central Pond
HF,78720.0,-0.7153376423322882,175.4495,175.4912,68437.0,82720.0,Rhinolophus ferrumequinum,0.313,0.313,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260219_202000.WAV,recover-20260226,UBNA_024,Central Pond
HF,79680.0,-2.8756821496360843,175.4975,175.5387,68437.0,83172.0,Rhinolophus ferrumequinum,0.307,0.307,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260219_202000.WAV,recover-20260226,UBNA_024,Central Pond
HF,78720.0,-1.2985463243093676,175.7255,175.7602,68437.0,81692.0,Rhinolophus ferrumequinum,0.368,0.368,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260219_202000.WAV,recover-20260226,UBNA_024,Central Pond
HF,77760.0,-13.379752169102034,189.2545,189.2842,68437.0,81006.0,Rhinolophus ferrumequinum,0.309,0.31,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260219_202000.WAV,recover-20260226,UBNA_024,Central Pond
HF,42240.0,10.41232166651049,219.8895,219.9062,41796.0,45321.0,Pipistrellus pipistrellus,0.298,0.333,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260219_202000.WAV,recover-20260226,UBNA_024,Central Pond
LF,24000.0,4.426495958290725,129.5605,129.5654,22031.0,45267.0,Myotis nattereri,0.348,0.446,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260219_203000.WAV,recover-20260226,UBNA_024,Central Pond
LF,28800.0,10.757142523417516,157.7455,157.7502,26328.0,45761.0,Myotis daubentonii,0.173,0.305,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260219_203000.WAV,recover-20260226,UBNA_024,Central Pond
HF,68160.0,-0.8265064699261943,224.6435,224.6574,64140.0,68124.0,Pipistrellus pygmaeus,0.376,0.379,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260219_203000.WAV,recover-20260226,UBNA_024,Central Pond
HF,41280.0,4.674792909217079,11.0945,11.0988,22031.0,71266.0,Myotis nattereri,0.331,0.345,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260219_205000.WAV,recover-20260226,UBNA_024,Central Pond
HF,74880.0,-5.572613035391991,139.6195,139.6573,68437.0,81371.0,Rhinolophus ferrumequinum,0.402,0.403,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260219_205000.WAV,recover-20260226,UBNA_024,Central Pond
HF,45120.0,0.8429692669025063,144.8155,144.8231,44375.0,46873.0,Pipistrellus pipistrellus,0.275,0.339,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260219_205000.WAV,recover-20260226,UBNA_024,Central Pond
LF,17280.0,5.577593061025031,34.7295,34.7518,16875.0,19749.0,Nyctalus noctula,0.178,0.327,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260219_215000.WAV,recover-20260226,UBNA_024,Central Pond
LF,16320.0,3.816213325022476,94.6265,94.6425,15156.0,19296.0,Nyctalus noctula,0.201,0.38,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260219_233000.WAV,recover-20260226,UBNA_024,Central Pond
HF,42240.0,6.526883306828857,184.3595,184.3747,41796.0,44630.0,Pipistrellus nathusii,0.253,0.35,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260219_233000.WAV,recover-20260226,UBNA_024,Central Pond
LF,22080.0,0.28448304917862405,93.0455,93.0651,21171.0,25270.0,Nyctalus noctula,0.2,0.317,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260220_004000.WAV,recover-20260226,UBNA_024,Central Pond
LF,20160.0,3.2781730232938577,83.10249999999999,83.1166,14296.0,20055.0,Nyctalus noctula,0.23,0.456,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260226/UBNA_024/20260220_010000.WAV,recover-20260226,UBNA_024,Central Pond
