start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
130.6615,130.6741,25468.0,29609.0,Echolocation,Nyctalus leisleri,0.452,0.522,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240517_215000.WAV,recover-20240524,UBNA_017,Telephone Field
298.3365,298.3447,38359.0,43862.0,Echolocation,Pipistrellus nathusii,0.494,0.509,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240517_221000.WAV,recover-20240524,UBNA_017,Telephone Field
5.6205,5.6285,28906.0,38198.0,Echolocation,Nyctalus leisleri,0.466,0.73,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
5.8325,5.841,28046.0,39731.0,Echolocation,Nyctalus leisleri,0.485,0.723,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
5.9815,5.9909,28046.0,36589.0,Echolocation,Nyctalus leisleri,0.51,0.724,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
6.3215,6.3311,28046.0,41019.0,Echolocation,Nyctalus leisleri,0.326,0.674,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
6.4745,6.4838,28046.0,37431.0,Echolocation,Nyctalus leisleri,0.326,0.703,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
6.9735,6.9831,27187.0,36813.0,Echolocation,Eptesicus serotinus,0.328,0.69,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
7.4975,7.5076,27187.0,35833.0,Echolocation,Nyctalus leisleri,0.301,0.639,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
7.6545,7.6643,27187.0,35547.0,Echolocation,Eptesicus serotinus,0.336,0.594,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
7.7835,7.7928,28046.0,35381.0,Echolocation,Nyctalus leisleri,0.282,0.599,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
7.9095,7.9193,27187.0,36146.0,Echolocation,Eptesicus serotinus,0.32,0.612,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
8.3795,8.3905,27187.0,33617.0,Echolocation,Nyctalus leisleri,0.329,0.611,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
8.5885,8.5984,28046.0,34227.0,Echolocation,Eptesicus serotinus,0.261,0.507,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
8.8015,8.8108,28046.0,35363.0,Echolocation,Nyctalus leisleri,0.332,0.626,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
8.9295,8.9392,27187.0,35085.0,Echolocation,Nyctalus leisleri,0.485,0.725,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
9.0495,9.0595,28046.0,35286.0,Echolocation,Nyctalus leisleri,0.273,0.582,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
9.8155,9.8256,28046.0,35754.0,Echolocation,Eptesicus serotinus,0.286,0.528,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
10.2085,10.2189,28906.0,40199.0,Echolocation,Nyctalus leisleri,0.431,0.643,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
10.3445,10.353,28046.0,43145.0,Echolocation,Nyctalus leisleri,0.565,0.777,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
10.4835,10.4929,28046.0,39892.0,Echolocation,Nyctalus leisleri,0.544,0.734,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
10.6935,10.7032,28046.0,34863.0,Echolocation,Nyctalus leisleri,0.572,0.728,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
10.9245,10.9348,27187.0,39987.0,Echolocation,Nyctalus leisleri,0.604,0.787,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
11.0605,11.0693,28046.0,38899.0,Echolocation,Nyctalus leisleri,0.627,0.78,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
11.2805,11.2901,27187.0,41174.0,Echolocation,Nyctalus leisleri,0.38,0.739,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
11.4195,11.4291,28046.0,40999.0,Echolocation,Nyctalus leisleri,0.546,0.752,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
11.5635,11.5735,28046.0,40911.0,Echolocation,Nyctalus leisleri,0.387,0.695,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
11.7825,11.7915,27187.0,38673.0,Echolocation,Nyctalus leisleri,0.559,0.756,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
11.9175,11.9268,27187.0,37745.0,Echolocation,Nyctalus leisleri,0.659,0.765,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
12.0405,12.0489,28046.0,43570.0,Echolocation,Nyctalus leisleri,0.592,0.753,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
12.1645,12.1747,27187.0,43511.0,Echolocation,Nyctalus leisleri,0.658,0.789,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
12.2855,12.2941,28046.0,43586.0,Echolocation,Nyctalus leisleri,0.558,0.768,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
12.4115,12.4221,27187.0,44359.0,Echolocation,Nyctalus leisleri,0.376,0.704,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
12.5355,12.5444,28046.0,46931.0,Echolocation,Nyctalus leisleri,0.438,0.737,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
12.6615,12.6706,28046.0,46350.0,Echolocation,Eptesicus serotinus,0.437,0.716,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
12.7845,12.7938,28046.0,43308.0,Echolocation,Nyctalus leisleri,0.46,0.732,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
12.9125,12.9227,28046.0,45824.0,Echolocation,Nyctalus leisleri,0.563,0.745,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
13.0395,13.048,28046.0,45759.0,Echolocation,Nyctalus leisleri,0.4,0.749,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
13.1535,13.1619,28046.0,48024.0,Echolocation,Nyctalus leisleri,0.43,0.748,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
13.2825,13.293,27187.0,47773.0,Echolocation,Eptesicus serotinus,0.438,0.709,-1,/media/adkris/Elements/recover-20240524/UBNA_017/20240518_041000.WAV,recover-20240524,UBNA_017,Telephone Field
