date_and_time_UTC,activity_index,LFactivity_index,HFactivity_index
2026-02-05 20:30:00+00:00,5.0,3.3333333333333335,1.6666666666666667
2026-02-05 20:40:00+00:00,0.0,0.0,0.0
2026-02-05 20:50:00+00:00,0.0,0.0,0.0
2026-02-05 21:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0
2026-02-05 21:10:00+00:00,,,
2026-02-05 21:20:00+00:00,0.0,0.0,0.0
2026-02-05 21:30:00+00:00,,,
2026-02-05 21:40:00+00:00,0.0,0.0,0.0
2026-02-05 21:50:00+00:00,0.0,0.0,0.0
2026-02-05 22:00:00+00:00,0.0,0.0,0.0
2026-02-05 22:10:00+00:00,0.0,0.0,0.0
2026-02-05 22:20:00+00:00,0.0,0.0,0.0
2026-02-05 22:30:00+00:00,0.0,0.0,0.0
2026-02-05 22:40:00+00:00,0.0,0.0,0.0
2026-02-05 22:50:00+00:00,0.0,0.0,0.0
2026-02-05 23:00:00+00:00,0.0,0.0,0.0
2026-02-05 23:10:00+00:00,0.0,0.0,0.0
2026-02-05 23:20:00+00:00,0.0,0.0,0.0
2026-02-05 23:30:00+00:00,1.6666666666666667,1.6666666666666667,0.0
2026-02-05 23:40:00+00:00,0.0,0.0,0.0
2026-02-05 23:50:00+00:00,0.0,0.0,0.0
2026-02-06 00:00:00+00:00,0.0,0.0,0.0
2026-02-06 00:10:00+00:00,0.0,0.0,0.0
2026-02-06 00:20:00+00:00,0.0,0.0,0.0
2026-02-06 00:30:00+00:00,8.333333333333332,8.333333333333332,0.0
2026-02-06 00:40:00+00:00,0.0,0.0,0.0
2026-02-06 00:50:00+00:00,0.0,0.0,0.0
2026-02-06 01:00:00+00:00,0.0,0.0,0.0
2026-02-06 01:10:00+00:00,0.0,0.0,0.0
2026-02-06 01:20:00+00:00,0.0,0.0,0.0
2026-02-06 01:30:00+00:00,81.66666666666667,0.0,81.66666666666667
2026-02-06 01:40:00+00:00,0.0,0.0,0.0
2026-02-06 01:50:00+00:00,0.0,0.0,0.0
2026-02-06 02:00:00+00:00,31.666666666666664,0.0,31.666666666666664
2026-02-06 02:10:00+00:00,,,
2026-02-06 02:20:00+00:00,,,
2026-02-06 02:30:00+00:00,,,
