KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,0.46991299913746987,6.3185,6.3318,58125.0,62784.0,Pipistrellus pygmaeus,0.278,0.322,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260122/UBNA_022/20260108_203000.WAV,recover-20260122,UBNA_022,E18 Bridge
HF,59520.0,0.8691966036039747,7.1715,7.1877,58125.0,62511.0,Pipistrellus pygmaeus,0.294,0.304,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260122/UBNA_022/20260108_203000.WAV,recover-20260122,UBNA_022,E18 Bridge
HF,65280.0,-0.14212721051970717,32.6045,32.6193,63281.0,68051.0,Pipistrellus pipistrellus,0.229,0.337,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260122/UBNA_022/20260108_203000.WAV,recover-20260122,UBNA_022,E18 Bridge
LF,25920.0,7.331239491726123,34.5995,34.6192,24609.0,28021.0,Nyctalus leisleri,0.209,0.329,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260122/UBNA_022/20260108_203000.WAV,recover-20260122,UBNA_022,E18 Bridge
HF,48960.0,3.714332900977047,34.6105,34.6198,47812.0,51106.0,Pipistrellus pipistrellus,0.442,0.533,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260122/UBNA_022/20260108_203000.WAV,recover-20260122,UBNA_022,E18 Bridge
HF,65280.0,1.6296987425623182,45.8545,45.8672,64140.0,68920.0,Pipistrellus pygmaeus,0.332,0.351,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260122/UBNA_022/20260108_203000.WAV,recover-20260122,UBNA_022,E18 Bridge
LF,23040.0,10.876825940872488,46.436499999999995,46.4533,22890.0,26251.0,Nyctalus leisleri,0.312,0.387,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260122/UBNA_022/20260108_203000.WAV,recover-20260122,UBNA_022,E18 Bridge
LF,25920.0,1.2554332639259347,83.1425,83.156,25468.0,28362.0,Nyctalus leisleri,0.323,0.409,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260122/UBNA_022/20260108_203000.WAV,recover-20260122,UBNA_022,E18 Bridge
HF,48000.0,5.340792090772311,84.4315,84.4459,46953.0,48841.0,Pipistrellus pipistrellus,0.287,0.399,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260122/UBNA_022/20260108_203000.WAV,recover-20260122,UBNA_022,E18 Bridge
HF,49920.0,10.2932429462786,99.8345,99.8523,48671.0,52777.0,Pipistrellus pipistrellus,0.301,0.349,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260122/UBNA_022/20260108_203000.WAV,recover-20260122,UBNA_022,E18 Bridge
HF,48000.0,9.460866538532484,99.9735,99.9807,46093.0,51518.0,Pipistrellus pipistrellus,0.424,0.446,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260122/UBNA_022/20260108_203000.WAV,recover-20260122,UBNA_022,E18 Bridge
LF,24000.0,2.8808886848262527,110.7405,110.7561,22890.0,26023.0,Nyctalus leisleri,0.315,0.378,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260122/UBNA_022/20260108_203000.WAV,recover-20260122,UBNA_022,E18 Bridge
LF,23040.0,7.590318115586659,112.1975,112.21209999999999,22031.0,26023.0,Nyctalus leisleri,0.297,0.321,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260122/UBNA_022/20260108_203000.WAV,recover-20260122,UBNA_022,E18 Bridge
HF,48960.0,1.5314439536854594,112.6065,112.6144,47812.0,52421.0,Pipistrellus pipistrellus,0.367,0.385,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260122/UBNA_022/20260108_203000.WAV,recover-20260122,UBNA_022,E18 Bridge
HF,60480.0,3.67425970577566,121.5655,121.58,55546.0,59597.0,Pipistrellus pygmaeus,0.341,0.348,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260122/UBNA_022/20260108_203000.WAV,recover-20260122,UBNA_022,E18 Bridge
HF,48960.0,12.264006336901014,241.1005,241.1108,48671.0,51407.0,Pipistrellus pipistrellus,0.289,0.355,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260122/UBNA_022/20260108_203000.WAV,recover-20260122,UBNA_022,E18 Bridge
LF,25920.0,7.420950841754713,247.3635,247.3791,25468.0,28998.0,Nyctalus leisleri,0.269,0.317,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260122/UBNA_022/20260108_203000.WAV,recover-20260122,UBNA_022,E18 Bridge
HF,65280.0,4.192690167963218,124.3205,124.3342,63281.0,69064.0,Pipistrellus pygmaeus,0.395,0.4,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260122/UBNA_022/20260108_204000.WAV,recover-20260122,UBNA_022,E18 Bridge
LF,21120.0,1.2460501360196017,77.7995,77.813,21171.0,26482.0,Nyctalus leisleri,0.22,0.357,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260122/UBNA_022/20260108_211000.WAV,recover-20260122,UBNA_022,E18 Bridge
HF,48000.0,-2.9385875463701963,80.2505,80.2562,47812.0,53548.0,Pipistrellus pipistrellus,0.433,0.454,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260122/UBNA_022/20260108_211000.WAV,recover-20260122,UBNA_022,E18 Bridge
LF,25920.0,0.21747161663906928,103.0025,103.0076,22890.0,33321.0,Plecotus auritus,0.187,0.386,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260122/UBNA_022/20260108_211000.WAV,recover-20260122,UBNA_022,E18 Bridge
