Time (UTC),12/10/25,12/11/25,12/12/25,12/13/25,12/14/25,12/15/25
00:00,,0.10547777777777777,0.0,0.2436666666666667,0.0,0.3177666666666667
00:30,,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.2315111111111111,0.0
01:30,,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.9284222222222223,0.0
02:30,,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.5154666666666666,0.0,0.0
04:00,,0.0,0.0,0.0,0.0,0.0
04:30,,0.0,0.0,0.8154444444444443,0.0,0.0
05:00,,0.0,0.0,0.0,0.0,0.0
05:30,,0.0,0.0,0.0,0.0,0.0
06:00,,0.0,0.0,0.0,0.0,0.0
06:30,,0.0,0.0,0.0,0.0,0.0
07:00,,0.0,0.0,0.0,0.0,0.0
07:30,,0.0,0.0,0.0,0.0,0.0
08:00,,0.0,0.0,0.0,0.0,0.0
08:30,,0.0,0.0,0.0,0.0,0.0
09:00,,0.6604777777777777,0.0,0.0,0.0,0.0
09:30,,0.0,0.0,0.0,0.0,0.0
10:00,,0.0,0.0,0.0,0.0,0.0
10:30,,0.0,0.0,0.0,0.0,0.0
11:00,,0.0,0.0,0.0,0.0,0.0
11:30,,0.0,0.0,0.0,0.0,0.0
12:00,,0.0,0.0,0.0,0.0,0.0
12:30,,0.0,0.0,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.0
14:00,,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.0,0.0
15:00,,0.0,0.0,0.0,0.0,0.0
15:30,,0.0,0.0,0.0,0.0,0.0
16:00,,0.0,1.0741,0.0,0.0,0.0
16:30,,0.0,0.0,0.3284888888888889,0.0,0.0
17:00,,0.0,0.0,0.0,0.0,0.0
17:30,,0.0,0.32897777777777776,0.0,0.0,0.0
18:00,,0.0,0.0,0.0,0.0,0.0
18:30,,0.0,0.0,0.0,0.0,0.0
19:00,,0.0,0.5036111111111111,0.0,0.0,0.0
19:30,,0.0,0.0,0.0,0.0,0.0
20:00,0.0,0.0,0.0,0.0,0.0,0.0
20:30,0.35736666666666667,0.0,0.0,0.0,0.0,0.0
21:00,0.0,0.5193888888888889,0.0,0.0,0.0,0.0
21:30,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.0,0.34799988888888894,0.0,0.12563333333333335,
23:00,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.007866666666666666,0.0,0.43722222222222223,0.0,
