start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
270.7455,270.7508,46093.0,59062.0,Echolocation,Pipistrellus pipistrellus,0.513,0.57,-1,/mnt/ubna_data_03/recover-20231106/UBNA_001/20231103_014000.WAV,recover-20231106,UBNA_001,(Site not found in Field Records)
270.8365,270.8415,45234.0,56798.0,Echolocation,Pipistrellus pipistrellus,0.486,0.515,-1,/mnt/ubna_data_03/recover-20231106/UBNA_001/20231103_014000.WAV,recover-20231106,UBNA_001,(Site not found in Field Records)
270.9245,270.9295,44375.0,60325.0,Echolocation,Pipistrellus pipistrellus,0.493,0.545,-1,/mnt/ubna_data_03/recover-20231106/UBNA_001/20231103_014000.WAV,recover-20231106,UBNA_001,(Site not found in Field Records)
271.1765,271.182,41796.0,67471.0,Echolocation,Pipistrellus pipistrellus,0.272,0.528,-1,/mnt/ubna_data_03/recover-20231106/UBNA_001/20231103_014000.WAV,recover-20231106,UBNA_001,(Site not found in Field Records)
271.2715,271.2771,42656.0,65128.0,Echolocation,Pipistrellus pipistrellus,0.296,0.605,-1,/mnt/ubna_data_03/recover-20231106/UBNA_001/20231103_014000.WAV,recover-20231106,UBNA_001,(Site not found in Field Records)
52.6685,52.6755,42656.0,63026.0,Echolocation,Pipistrellus pipistrellus,0.293,0.591,-1,/mnt/ubna_data_03/recover-20231106/UBNA_001/20231103_015000.WAV,recover-20231106,UBNA_001,(Site not found in Field Records)
52.7575,52.7645,41796.0,66130.0,Echolocation,Myotis daubentonii,0.158,0.523,-1,/mnt/ubna_data_03/recover-20231106/UBNA_001/20231103_015000.WAV,recover-20231106,UBNA_001,(Site not found in Field Records)
53.808499999999995,53.813199999999995,46093.0,61260.0,Echolocation,Pipistrellus pipistrellus,0.498,0.627,-1,/mnt/ubna_data_03/recover-20231106/UBNA_001/20231103_015000.WAV,recover-20231106,UBNA_001,(Site not found in Field Records)
53.9645,53.971900000000005,43515.0,61458.0,Echolocation,Pipistrellus pipistrellus,0.259,0.598,-1,/mnt/ubna_data_03/recover-20231106/UBNA_001/20231103_015000.WAV,recover-20231106,UBNA_001,(Site not found in Field Records)
54.1255,54.131,43515.0,62255.0,Echolocation,Pipistrellus pipistrellus,0.432,0.593,-1,/mnt/ubna_data_03/recover-20231106/UBNA_001/20231103_015000.WAV,recover-20231106,UBNA_001,(Site not found in Field Records)
54.201499999999996,54.2078,42656.0,60440.0,Echolocation,Pipistrellus pipistrellus,0.367,0.599,-1,/mnt/ubna_data_03/recover-20231106/UBNA_001/20231103_015000.WAV,recover-20231106,UBNA_001,(Site not found in Field Records)
