Time (UTC),08/28/25,08/29/25,08/30/25,08/31/25,09/01/25,09/02/25
00:00,,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0
03:30,,0.06666666666666667,11.066666666666668,0.06666666666666667,0.0,0.13333333333333333
04:00,,0.8666666666666667,0.20000000000000004,0.26666666666666666,0.13333333333333333,0.06666666666666667
04:30,,0.3333333333333333,0.7333333333333334,0.13333333333333333,0.0,0.06666666666666667
05:00,,1.0666666666666667,7.533333333333334,0.0,2.066666666666667,2.3333333333333335
05:30,,2.6666666666666665,3.7999999999999994,5.333333333333333,2.0,0.0
06:00,,0.13333333333333333,1.2666666666666666,0.0,7.533333333333334,0.0
06:30,,0.0,1.3333333333333333,2.9333333333333336,0.0,0.4666666666666666
07:00,,0.0,0.0,0.0,3.1333333333333333,0.0
07:30,,0.13333333333333333,0.39999999999999997,1.4000000000000001,2.733333333333333,0.4666666666666666
08:00,,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333
08:30,,0.0,2.8666666666666667,0.0,0.0,0.0
09:00,,0.0,2.533333333333333,0.0,0.0,2.6
09:30,,3.1999999999999997,0.06666666666666667,0.06666666666666667,0.0,0.0
10:00,,0.0,0.0,0.0,0.0,0.0
10:30,,0.0,0.0,0.0,1.5333333333333332,0.19999999999999998
11:00,,0.0,0.0,0.0,0.0,1.0666666666666667
11:30,,0.0,0.0,0.06666666666666667,0.0,0.0
12:00,,0.0,0.3333333333333333,0.0,0.0,0.06666666666666667
12:30,,0.0,0.0,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.0
14:00,,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.0,0.0
15:00,,0.0,0.0,0.0,0.0,0.0
15:30,,0.0,0.0,0.0,0.0,0.0
16:00,,0.0,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0,0.0
17:00,,0.0,0.0,0.0,0.0,0.0
17:30,,0.0,0.0,0.0,0.0,0.0
18:00,,0.0,0.0,0.0,0.0,0.0
18:30,0.2,0.0,0.0,0.0,0.0,0.0
19:00,1.7333333333333334,0.0,0.0,0.0,0.0,0.0
19:30,0.0,0.0,0.0,0.0,0.0,0.0
20:00,0.0,0.0,0.0,0.0,0.0,0.0
20:30,0.0,0.0,0.0,0.0,0.0,0.0
21:00,0.0,0.0,0.0,0.0,0.0,0.0
21:30,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,
