KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,47040.0,-3.115712703192787,3.2935,3.3038,44375.0,48420.0,Pipistrellus pipistrellus,0.298,0.365,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_222000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,28800.0,0.4914323299483761,13.7085,13.7226,22890.0,26971.0,Nyctalus leisleri,0.309,0.388,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_222000.WAV,recover-20251002,UBNA_025,Carp Pond
HF,60480.0,-0.3517550777089068,17.2625,17.2749,58125.0,62419.0,Pipistrellus pygmaeus,0.361,0.385,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_222000.WAV,recover-20251002,UBNA_025,Carp Pond
HF,59520.0,-0.021646873296506143,20.4795,20.4959,58125.0,62524.0,Pipistrellus pipistrellus,0.187,0.351,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_222000.WAV,recover-20251002,UBNA_025,Carp Pond
HF,59520.0,1.273090518130671,20.6405,20.6564,58125.0,62672.0,Pipistrellus pygmaeus,0.259,0.324,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_222000.WAV,recover-20251002,UBNA_025,Carp Pond
HF,65280.0,-1.12720890491461,22.0445,22.0545,61562.0,66006.0,Pipistrellus pygmaeus,0.329,0.34,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_222000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,23040.0,2.9527841410469735,39.320499999999996,39.3347,22890.0,26988.0,Nyctalus leisleri,0.453,0.502,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_222000.WAV,recover-20251002,UBNA_025,Carp Pond
HF,65280.0,-2.350924111520472,39.3635,39.3762,62421.0,67236.0,Pipistrellus pygmaeus,0.343,0.352,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_222000.WAV,recover-20251002,UBNA_025,Carp Pond
HF,60480.0,1.345477068504187,40.417500000000004,40.4303,58125.0,62555.0,Pipistrellus pygmaeus,0.305,0.33,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_222000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,23040.0,-3.2313224839105725,41.5215,41.5386,22890.0,26865.0,Nyctalus leisleri,0.244,0.323,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_222000.WAV,recover-20251002,UBNA_025,Carp Pond
HF,65280.0,-0.06434302941159992,42.0845,42.1042,58125.0,62893.0,Pipistrellus pipistrellus,0.216,0.384,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_222000.WAV,recover-20251002,UBNA_025,Carp Pond
HF,65280.0,-4.288159973177462,42.1175,42.1357,61562.0,66608.0,Pipistrellus pygmaeus,0.346,0.356,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_222000.WAV,recover-20251002,UBNA_025,Carp Pond
HF,60480.0,-1.6978279792662696,43.0195,43.0386,55546.0,61097.0,Pipistrellus pygmaeus,0.311,0.325,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_222000.WAV,recover-20251002,UBNA_025,Carp Pond
HF,65280.0,-1.0497986323461204,43.0685,43.0809,63281.0,68461.0,Pipistrellus pygmaeus,0.449,0.463,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_222000.WAV,recover-20251002,UBNA_025,Carp Pond
HF,65280.0,-1.4287126340568193,58.8795,58.8928,62421.0,67912.0,Pipistrellus pygmaeus,0.299,0.329,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_222000.WAV,recover-20251002,UBNA_025,Carp Pond
HF,65280.0,1.7330685905254362,61.6465,61.6594,62421.0,67832.0,Pipistrellus pygmaeus,0.415,0.438,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_222000.WAV,recover-20251002,UBNA_025,Carp Pond
HF,42240.0,10.941699538491703,62.5945,62.6092,41796.0,45619.0,Pipistrellus pipistrellus,0.203,0.339,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_222000.WAV,recover-20251002,UBNA_025,Carp Pond
HF,65280.0,-3.0744711788980283,71.2535,71.2698,58125.0,64962.0,Pipistrellus pygmaeus,0.199,0.352,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_222000.WAV,recover-20251002,UBNA_025,Carp Pond
HF,65280.0,9.541824715680171,93.3975,93.4162,65000.0,69399.0,Pipistrellus pygmaeus,0.305,0.313,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_222000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,21120.0,8.03561597199547,104.7625,104.778,20312.0,22229.0,Nyctalus leisleri,0.306,0.352,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_222000.WAV,recover-20251002,UBNA_025,Carp Pond
HF,65280.0,-0.9456547326114985,117.8375,117.85210000000001,62421.0,68398.0,Pipistrellus pygmaeus,0.182,0.395,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_222000.WAV,recover-20251002,UBNA_025,Carp Pond
HF,65280.0,3.838366800285301,57.6905,57.7007,63281.0,68159.0,Pipistrellus pygmaeus,0.47,0.483,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_223000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,27840.0,3.8186300224502014,280.0395,280.0437,23750.0,37270.0,Plecotus austriacus,0.199,0.334,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_224000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,-15.263944702166476,0.6115,0.6239,24609.0,30387.0,Nyctalus leisleri,0.207,0.331,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,9.375883197630072,2.6595,2.673,25468.0,28617.0,Nyctalus leisleri,0.283,0.318,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,23040.0,5.401511490459167,14.3955,14.3998,23750.0,47697.0,Myotis nattereri,0.223,0.45,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24000.0,13.414214175651885,42.7705,42.7868,24609.0,27711.0,Nyctalus leisleri,0.28,0.312,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,27840.0,9.75293926128997,82.6905,82.6952,22890.0,42747.0,Myotis nattereri,0.133,0.302,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,27840.0,6.315000014576682,110.13550000000001,110.1397,23750.0,48037.0,Myotis nattereri,0.381,0.455,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,1.3493807531084092,116.4045,116.4191,25468.0,30084.0,Nyctalus leisleri,0.292,0.385,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24960.0,-5.506950514615307,116.9205,116.9342,22890.0,29237.0,Nyctalus leisleri,0.207,0.319,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,-4.230687138596011,122.6235,122.6359,25468.0,30241.0,Nyctalus leisleri,0.23,0.322,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,11.408630963140368,131.5825,131.5959,25468.0,30375.0,Nyctalus leisleri,0.318,0.402,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,-8.122816191673827,138.2975,138.3135,24609.0,28702.0,Nyctalus leisleri,0.28,0.342,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,0.7970574348611232,150.3055,150.3158,25468.0,31819.0,Nyctalus leisleri,0.286,0.316,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,10.097738536231422,157.9795,157.9928,25468.0,29609.0,Nyctalus leisleri,0.314,0.35,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,30720.0,-0.7352614853381257,161.5345,161.5495,29765.0,33716.0,Pipistrellus nathusii,0.159,0.39,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,19.049543176375483,174.5915,174.60660000000001,25468.0,29248.0,Nyctalus leisleri,0.307,0.355,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,4.489677057387866,181.4675,181.4808,25468.0,30825.0,Nyctalus leisleri,0.164,0.337,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,20160.0,-13.498320469851135,182.2365,182.2518,19453.0,22928.0,Nyctalus leisleri,0.269,0.358,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,8.256808048652019,186.55349999999999,186.5676,25468.0,29884.0,Nyctalus leisleri,0.222,0.323,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,18.41498691751869,203.2175,203.2295,25468.0,29773.0,Nyctalus leisleri,0.29,0.336,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,1.8428039575975974,207.1915,207.2034,25468.0,30483.0,Nyctalus leisleri,0.291,0.359,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,1.1727506714185567,209.7845,209.7887,24609.0,41242.0,Myotis nattereri,0.215,0.419,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,-6.4421923952851,213.5145,213.5258,26328.0,33940.0,Nyctalus leisleri,0.36,0.526,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
HF,43200.0,12.781428335939975,219.7885,219.7977,43515.0,47420.0,Pipistrellus pipistrellus,0.32,0.355,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,31680.0,3.5411919846056312,261.0705,261.0768,26328.0,43552.0,Myotis nattereri,0.148,0.308,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,26880.0,1.262178378260285,273.0725,273.0771,22890.0,48142.0,Myotis nattereri,0.251,0.304,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_225000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,5.145859870210331,56.6195,56.6346,25468.0,29196.0,Nyctalus leisleri,0.27,0.38,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_230000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24000.0,1.3802632269641293,157.4565,157.468,22890.0,29722.0,Nyctalus noctula,0.158,0.42,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250925_232000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,23040.0,0.39136273915517833,80.3935,80.40350000000001,23750.0,31082.0,Nyctalus noctula,0.1,0.301,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_001000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,2.2112195067051714,0.0105,0.0248,25468.0,28962.0,Nyctalus leisleri,0.313,0.446,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,26880.0,2.8234881064906703,0.1695,0.1841,25468.0,29679.0,Nyctalus leisleri,0.211,0.357,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24960.0,9.096999224391675,0.3095,0.3221,24609.0,29954.0,Nyctalus leisleri,0.427,0.653,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24960.0,5.6779789526463205,1.0825,1.0944,24609.0,29331.0,Nyctalus leisleri,0.403,0.609,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24000.0,8.608789149150777,1.3965,1.4129,23750.0,27653.0,Nyctalus leisleri,0.533,0.644,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24960.0,18.19050994767177,1.6145,1.6306,23750.0,30046.0,Nyctalus leisleri,0.282,0.646,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24000.0,14.611615372224174,1.8995,1.9162,23750.0,28908.0,Nyctalus leisleri,0.311,0.518,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24960.0,17.34688134244336,2.1305,2.1467,23750.0,28418.0,Nyctalus leisleri,0.401,0.582,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24000.0,21.550931639274893,2.4085,2.4251,23750.0,27557.0,Nyctalus leisleri,0.46,0.562,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24960.0,18.36423243107732,2.6495,2.6657,23750.0,28521.0,Nyctalus leisleri,0.328,0.593,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24000.0,21.41939673033854,2.8995,2.9155,22890.0,28608.0,Nyctalus leisleri,0.337,0.6,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24000.0,17.634796675572417,3.1775,3.1949,22890.0,27873.0,Nyctalus leisleri,0.281,0.464,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,14.822699066573637,3.2885,3.3012,24609.0,31778.0,Nyctalus leisleri,0.352,0.667,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,26880.0,6.934813842300487,3.3945,3.4052,25468.0,31521.0,Nyctalus leisleri,0.388,0.563,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,26880.0,2.297698263661283,3.5045,3.5152,25468.0,31312.0,Nyctalus leisleri,0.373,0.635,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,26880.0,4.267379109192364,3.6055,3.6153,26328.0,33556.0,Nyctalus leisleri,0.297,0.604,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,28800.0,4.679062300484416,3.6815,3.6904,27187.0,33435.0,Nyctalus leisleri,0.292,0.543,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,9.635868152481681,4.1845,4.1981,24609.0,28118.0,Nyctalus leisleri,0.497,0.585,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24960.0,9.877880476381764,4.3355,4.3521,23750.0,28097.0,Nyctalus leisleri,0.471,0.627,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24000.0,16.03516459415376,4.6625,4.6789,22890.0,26797.0,Nyctalus leisleri,0.637,0.692,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24000.0,13.54888958229017,4.8385,4.8542,23750.0,28576.0,Nyctalus leisleri,0.484,0.639,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,9.04978325296767,5.0305,5.0419,24609.0,29889.0,Nyctalus leisleri,0.498,0.659,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,1.4644091545293203,5.2955,5.3066,25468.0,30795.0,Nyctalus leisleri,0.239,0.477,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24000.0,12.847377363575392,5.4325,5.4465,23750.0,29148.0,Nyctalus leisleri,0.572,0.707,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24960.0,8.708051630517263,6.1185,6.1319,23750.0,29478.0,Nyctalus leisleri,0.471,0.66,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24000.0,12.902385824701826,6.2735,6.2877,23750.0,27024.0,Nyctalus leisleri,0.61,0.7,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24960.0,9.149935512053903,6.5465,6.561,23750.0,28836.0,Nyctalus leisleri,0.332,0.632,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,25920.0,9.063775713902917,6.7615,6.7762,24609.0,28566.0,Nyctalus leisleri,0.461,0.63,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24000.0,17.09015596551375,7.0495,7.0676,23750.0,29110.0,Nyctalus leisleri,0.228,0.498,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24000.0,12.629358606427472,7.2905,7.3058,23750.0,27605.0,Nyctalus leisleri,0.446,0.637,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24000.0,11.161484431479295,7.5755,7.5935,23750.0,27791.0,Nyctalus leisleri,0.345,0.553,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24960.0,11.24985123426777,7.8155,7.8338,22890.0,29946.0,Eptesicus serotinus,0.237,0.563,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24000.0,10.353910955640782,8.0645,8.0782,23750.0,30048.0,Nyctalus leisleri,0.207,0.536,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24000.0,16.502167471141448,8.3045,8.3204,22890.0,27093.0,Nyctalus leisleri,0.531,0.621,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24960.0,17.741430005723824,8.4665,8.4812,23750.0,32240.0,Eptesicus serotinus,0.331,0.677,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24960.0,20.60769114342785,8.6975,8.7134,22890.0,29327.0,Nyctalus leisleri,0.308,0.591,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24000.0,16.404009012328554,8.9365,8.953,22890.0,27934.0,Nyctalus leisleri,0.368,0.542,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
LF,24960.0,19.789728677954944,9.1765,9.1933,23750.0,28693.0,Nyctalus leisleri,0.312,0.537,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251002/UBNA_025/20250926_023000.WAV,recover-20251002,UBNA_025,Carp Pond
