,SNR_threshold,detection_threshold,num_bd2_detections,num_human_annotations,true_positives,false_positives,false_negatives,true_negatives,precision,recall,input_file_name,site_name
32,0.0,0.33,530,693,519,11,174,0,0.9792452830188679,0.7489177489177489,20220730_053000.WAV,Carp Pond
33,0.0,0.34,523,693,512,11,181,0,0.9789674952198852,0.7388167388167388,20220730_053000.WAV,Carp Pond
34,0.0,0.35,512,693,501,11,192,0,0.978515625,0.7229437229437229,20220730_053000.WAV,Carp Pond
35,0.0,0.36,504,693,494,10,199,0,0.9801587301587301,0.7128427128427128,20220730_053000.WAV,Carp Pond
36,0.0,0.37,491,693,483,8,210,0,0.9837067209775967,0.696969696969697,20220730_053000.WAV,Carp Pond
37,0.0,0.38,474,693,466,8,227,0,0.9831223628691983,0.6724386724386724,20220730_053000.WAV,Carp Pond
38,0.0,0.39,466,693,459,7,234,0,0.9849785407725322,0.6623376623376623,20220730_053000.WAV,Carp Pond
39,0.0,0.4,454,693,448,6,245,0,0.986784140969163,0.6464646464646465,20220730_053000.WAV,Carp Pond
40,0.0,0.41,436,693,430,6,263,0,0.9862385321100917,0.6204906204906205,20220730_053000.WAV,Carp Pond
41,0.0,0.42,420,693,414,6,279,0,0.9857142857142858,0.5974025974025974,20220730_053000.WAV,Carp Pond
42,0.0,0.43,407,693,401,6,292,0,0.9852579852579852,0.5786435786435786,20220730_053000.WAV,Carp Pond
43,0.0,0.44,395,693,389,6,304,0,0.9848101265822785,0.5613275613275613,20220730_053000.WAV,Carp Pond
44,0.0,0.45,375,693,369,6,324,0,0.984,0.5324675324675324,20220730_053000.WAV,Carp Pond
45,0.0,0.46,355,693,351,4,342,0,0.9887323943661972,0.5064935064935064,20220730_053000.WAV,Carp Pond
46,0.0,0.47,336,693,333,3,360,0,0.9910714285714286,0.4805194805194805,20220730_053000.WAV,Carp Pond
47,0.0,0.48,313,693,312,1,381,0,0.9968051118210862,0.45021645021645024,20220730_053000.WAV,Carp Pond
48,0.0,0.49,291,693,291,0,402,0,1.0,0.4199134199134199,20220730_053000.WAV,Carp Pond
49,0.0,0.5,279,693,279,0,414,0,1.0,0.4025974025974026,20220730_053000.WAV,Carp Pond
50,0.0,0.51,263,693,263,0,430,0,1.0,0.3795093795093795,20220730_053000.WAV,Carp Pond
51,0.0,0.52,234,693,234,0,459,0,1.0,0.33766233766233766,20220730_053000.WAV,Carp Pond
52,0.0,0.53,210,693,210,0,483,0,1.0,0.30303030303030304,20220730_053000.WAV,Carp Pond
53,0.0,0.54,189,693,189,0,504,0,1.0,0.2727272727272727,20220730_053000.WAV,Carp Pond
54,0.0,0.55,164,693,164,0,529,0,1.0,0.23665223665223664,20220730_053000.WAV,Carp Pond
55,0.0,0.56,142,693,142,0,551,0,1.0,0.2049062049062049,20220730_053000.WAV,Carp Pond
56,0.0,0.57,122,693,122,0,571,0,1.0,0.17604617604617603,20220730_053000.WAV,Carp Pond
57,0.0,0.58,100,693,100,0,593,0,1.0,0.1443001443001443,20220730_053000.WAV,Carp Pond
58,0.0,0.59,81,693,81,0,612,0,1.0,0.11688311688311688,20220730_053000.WAV,Carp Pond
59,0.0,0.6,67,693,67,0,626,0,1.0,0.09668109668109669,20220730_053000.WAV,Carp Pond
60,2.0,0.01,996,558,544,452,14,0,0.5461847389558233,0.974910394265233,20220730_053000.WAV,Carp Pond
61,2.0,0.02,994,558,544,450,14,0,0.5472837022132797,0.974910394265233,20220730_053000.WAV,Carp Pond
62,2.0,0.03,788,558,543,245,15,0,0.6890862944162437,0.9731182795698925,20220730_053000.WAV,Carp Pond
63,2.0,0.04,717,558,543,174,15,0,0.7573221757322176,0.9731182795698925,20220730_053000.WAV,Carp Pond
64,2.0,0.05,677,558,541,136,17,0,0.7991137370753324,0.9695340501792115,20220730_053000.WAV,Carp Pond
65,2.0,0.06,661,558,539,122,19,0,0.8154311649016641,0.9659498207885304,20220730_053000.WAV,Carp Pond
66,2.0,0.07,656,558,539,117,19,0,0.8216463414634146,0.9659498207885304,20220730_053000.WAV,Carp Pond
67,2.0,0.08,644,558,538,106,20,0,0.8354037267080745,0.96415770609319,20220730_053000.WAV,Carp Pond
68,2.0,0.09,638,558,537,101,21,0,0.841692789968652,0.9623655913978495,20220730_053000.WAV,Carp Pond
69,2.0,0.1,630,558,536,94,22,0,0.8507936507936508,0.9605734767025089,20220730_053000.WAV,Carp Pond
70,2.0,0.11,627,558,535,92,23,0,0.8532695374800638,0.9587813620071685,20220730_053000.WAV,Carp Pond
71,2.0,0.12,624,558,534,90,24,0,0.8557692307692307,0.956989247311828,20220730_053000.WAV,Carp Pond
72,2.0,0.13,622,558,534,88,24,0,0.8585209003215434,0.956989247311828,20220730_053000.WAV,Carp Pond
73,2.0,0.14,617,558,533,84,25,0,0.8638573743922204,0.9551971326164874,20220730_053000.WAV,Carp Pond
74,2.0,0.15,613,558,531,82,27,0,0.866231647634584,0.9516129032258065,20220730_053000.WAV,Carp Pond
75,2.0,0.16,611,558,530,81,28,0,0.867430441898527,0.9498207885304659,20220730_053000.WAV,Carp Pond
76,2.0,0.17,605,558,527,78,31,0,0.8710743801652893,0.9444444444444444,20220730_053000.WAV,Carp Pond
77,2.0,0.18,601,558,525,76,33,0,0.8735440931780366,0.9408602150537635,20220730_053000.WAV,Carp Pond
78,2.0,0.19,593,558,523,70,35,0,0.8819561551433389,0.9372759856630825,20220730_053000.WAV,Carp Pond
79,2.0,0.2,588,558,520,68,38,0,0.8843537414965986,0.931899641577061,20220730_053000.WAV,Carp Pond
80,2.0,0.21,584,558,517,67,41,0,0.8852739726027398,0.9265232974910395,20220730_053000.WAV,Carp Pond
81,2.0,0.22,581,558,515,66,43,0,0.8864027538726333,0.9229390681003584,20220730_053000.WAV,Carp Pond
82,2.0,0.23,575,558,513,62,45,0,0.8921739130434783,0.9193548387096774,20220730_053000.WAV,Carp Pond
83,2.0,0.24,569,558,511,58,47,0,0.8980667838312829,0.9157706093189965,20220730_053000.WAV,Carp Pond
84,2.0,0.25,565,558,509,56,49,0,0.9008849557522124,0.9121863799283154,20220730_053000.WAV,Carp Pond
85,2.0,0.26,564,558,508,56,50,0,0.900709219858156,0.910394265232975,20220730_053000.WAV,Carp Pond
86,2.0,0.27,559,558,505,54,53,0,0.9033989266547406,0.9050179211469535,20220730_053000.WAV,Carp Pond
87,2.0,0.28,556,558,502,54,56,0,0.9028776978417267,0.899641577060932,20220730_053000.WAV,Carp Pond
88,2.0,0.29,549,558,496,53,62,0,0.9034608378870674,0.8888888888888888,20220730_053000.WAV,Carp Pond
89,2.0,0.3,538,558,487,51,71,0,0.9052044609665427,0.8727598566308243,20220730_053000.WAV,Carp Pond
90,2.0,0.31,527,558,480,47,78,0,0.9108159392789373,0.8602150537634409,20220730_053000.WAV,Carp Pond
91,2.0,0.32,521,558,477,44,81,0,0.9155470249520153,0.8548387096774194,20220730_053000.WAV,Carp Pond
92,2.0,0.33,515,558,472,43,86,0,0.916504854368932,0.8458781362007168,20220730_053000.WAV,Carp Pond
93,2.0,0.34,508,558,468,40,90,0,0.9212598425196851,0.8387096774193549,20220730_053000.WAV,Carp Pond
94,2.0,0.35,498,558,463,35,95,0,0.929718875502008,0.8297491039426523,20220730_053000.WAV,Carp Pond
95,2.0,0.36,490,558,457,33,101,0,0.9326530612244898,0.8189964157706093,20220730_053000.WAV,Carp Pond
96,2.0,0.37,479,558,447,32,111,0,0.9331941544885177,0.8010752688172043,20220730_053000.WAV,Carp Pond
97,2.0,0.38,462,558,433,29,125,0,0.9372294372294372,0.7759856630824373,20220730_053000.WAV,Carp Pond
98,2.0,0.39,455,558,430,25,128,0,0.945054945054945,0.7706093189964157,20220730_053000.WAV,Carp Pond
99,2.0,0.4,444,558,421,23,137,0,0.9481981981981982,0.7544802867383512,20220730_053000.WAV,Carp Pond
100,2.0,0.41,426,558,404,22,154,0,0.9483568075117371,0.7240143369175627,20220730_053000.WAV,Carp Pond
101,2.0,0.42,414,558,392,22,166,0,0.9468599033816425,0.7025089605734767,20220730_053000.WAV,Carp Pond
102,2.0,0.43,401,558,381,20,177,0,0.9501246882793017,0.6827956989247311,20220730_053000.WAV,Carp Pond
103,2.0,0.44,390,558,370,20,188,0,0.9487179487179487,0.6630824372759857,20220730_053000.WAV,Carp Pond
104,2.0,0.45,370,558,354,16,204,0,0.9567567567567568,0.6344086021505376,20220730_053000.WAV,Carp Pond
105,2.0,0.46,350,558,338,12,220,0,0.9657142857142857,0.6057347670250897,20220730_053000.WAV,Carp Pond
106,2.0,0.47,331,558,324,7,234,0,0.9788519637462235,0.5806451612903226,20220730_053000.WAV,Carp Pond
107,2.0,0.48,309,558,304,5,254,0,0.9838187702265372,0.5448028673835126,20220730_053000.WAV,Carp Pond
108,2.0,0.49,288,558,286,2,272,0,0.9930555555555556,0.5125448028673835,20220730_053000.WAV,Carp Pond
109,2.0,0.5,276,558,276,0,282,0,1.0,0.4946236559139785,20220730_053000.WAV,Carp Pond
110,2.0,0.51,261,558,261,0,297,0,1.0,0.46774193548387094,20220730_053000.WAV,Carp Pond
111,2.0,0.52,232,558,232,0,326,0,1.0,0.4157706093189964,20220730_053000.WAV,Carp Pond
112,2.0,0.53,208,558,208,0,350,0,1.0,0.3727598566308244,20220730_053000.WAV,Carp Pond
113,2.0,0.54,187,558,187,0,371,0,1.0,0.33512544802867383,20220730_053000.WAV,Carp Pond
114,2.0,0.55,163,558,163,0,395,0,1.0,0.2921146953405018,20220730_053000.WAV,Carp Pond
115,2.0,0.56,141,558,141,0,417,0,1.0,0.25268817204301075,20220730_053000.WAV,Carp Pond
116,2.0,0.57,121,558,121,0,437,0,1.0,0.2168458781362007,20220730_053000.WAV,Carp Pond
117,2.0,0.58,99,558,99,0,459,0,1.0,0.1774193548387097,20220730_053000.WAV,Carp Pond
118,2.0,0.59,80,558,80,0,478,0,1.0,0.14336917562724014,20220730_053000.WAV,Carp Pond
119,2.0,0.6,67,558,67,0,491,0,1.0,0.12007168458781362,20220730_053000.WAV,Carp Pond
120,4.0,0.01,471,428,419,52,9,0,0.8895966029723992,0.9789719626168224,20220730_053000.WAV,Carp Pond
121,4.0,0.02,471,428,419,52,9,0,0.8895966029723992,0.9789719626168224,20220730_053000.WAV,Carp Pond
122,4.0,0.03,467,428,419,48,9,0,0.8972162740899358,0.9789719626168224,20220730_053000.WAV,Carp Pond
123,4.0,0.04,467,428,419,48,9,0,0.8972162740899358,0.9789719626168224,20220730_053000.WAV,Carp Pond
124,4.0,0.05,466,428,419,47,9,0,0.8991416309012875,0.9789719626168224,20220730_053000.WAV,Carp Pond
125,4.0,0.06,464,428,418,46,10,0,0.9008620689655172,0.9766355140186916,20220730_053000.WAV,Carp Pond
126,4.0,0.07,464,428,418,46,10,0,0.9008620689655172,0.9766355140186916,20220730_053000.WAV,Carp Pond
127,4.0,0.08,464,428,418,46,10,0,0.9008620689655172,0.9766355140186916,20220730_053000.WAV,Carp Pond
128,4.0,0.09,464,428,418,46,10,0,0.9008620689655172,0.9766355140186916,20220730_053000.WAV,Carp Pond
129,4.0,0.1,463,428,418,45,10,0,0.9028077753779697,0.9766355140186916,20220730_053000.WAV,Carp Pond
130,4.0,0.11,463,428,418,45,10,0,0.9028077753779697,0.9766355140186916,20220730_053000.WAV,Carp Pond
131,4.0,0.12,463,428,418,45,10,0,0.9028077753779697,0.9766355140186916,20220730_053000.WAV,Carp Pond
132,4.0,0.13,463,428,418,45,10,0,0.9028077753779697,0.9766355140186916,20220730_053000.WAV,Carp Pond
133,4.0,0.14,462,428,418,44,10,0,0.9047619047619048,0.9766355140186916,20220730_053000.WAV,Carp Pond
134,4.0,0.15,461,428,418,43,10,0,0.9067245119305857,0.9766355140186916,20220730_053000.WAV,Carp Pond
135,4.0,0.16,460,428,417,43,11,0,0.9065217391304348,0.9742990654205608,20220730_053000.WAV,Carp Pond
136,4.0,0.17,460,428,417,43,11,0,0.9065217391304348,0.9742990654205608,20220730_053000.WAV,Carp Pond
137,4.0,0.18,459,428,417,42,11,0,0.9084967320261438,0.9742990654205608,20220730_053000.WAV,Carp Pond
138,4.0,0.19,457,428,416,41,12,0,0.9102844638949672,0.9719626168224299,20220730_053000.WAV,Carp Pond
139,4.0,0.2,457,428,416,41,12,0,0.9102844638949672,0.9719626168224299,20220730_053000.WAV,Carp Pond
140,4.0,0.21,455,428,416,39,12,0,0.9142857142857143,0.9719626168224299,20220730_053000.WAV,Carp Pond
141,4.0,0.22,455,428,416,39,12,0,0.9142857142857143,0.9719626168224299,20220730_053000.WAV,Carp Pond
142,4.0,0.23,454,428,415,39,13,0,0.9140969162995595,0.969626168224299,20220730_053000.WAV,Carp Pond
143,4.0,0.24,453,428,414,39,14,0,0.9139072847682119,0.9672897196261683,20220730_053000.WAV,Carp Pond
144,4.0,0.25,451,428,412,39,16,0,0.9135254988913526,0.9626168224299065,20220730_053000.WAV,Carp Pond
145,4.0,0.26,450,428,411,39,17,0,0.9133333333333333,0.9602803738317757,20220730_053000.WAV,Carp Pond
146,4.0,0.27,446,428,409,37,19,0,0.9170403587443946,0.955607476635514,20220730_053000.WAV,Carp Pond
147,4.0,0.28,444,428,407,37,21,0,0.9166666666666666,0.9509345794392523,20220730_053000.WAV,Carp Pond
148,4.0,0.29,440,428,404,36,24,0,0.9181818181818182,0.9439252336448598,20220730_053000.WAV,Carp Pond
149,4.0,0.3,436,428,402,34,26,0,0.9220183486238532,0.9392523364485982,20220730_053000.WAV,Carp Pond
150,4.0,0.31,431,428,398,33,30,0,0.9234338747099768,0.9299065420560748,20220730_053000.WAV,Carp Pond
151,4.0,0.32,430,428,398,32,30,0,0.9255813953488372,0.9299065420560748,20220730_053000.WAV,Carp Pond
152,4.0,0.33,427,428,396,31,32,0,0.927400468384075,0.9252336448598131,20220730_053000.WAV,Carp Pond
153,4.0,0.34,424,428,393,31,35,0,0.9268867924528302,0.9182242990654206,20220730_053000.WAV,Carp Pond
154,4.0,0.35,418,428,389,29,39,0,0.930622009569378,0.9088785046728972,20220730_053000.WAV,Carp Pond
155,4.0,0.36,414,428,386,28,42,0,0.9323671497584541,0.9018691588785047,20220730_053000.WAV,Carp Pond
156,4.0,0.37,408,428,380,28,48,0,0.9313725490196079,0.8878504672897196,20220730_053000.WAV,Carp Pond
157,4.0,0.38,397,428,371,26,57,0,0.9345088161209067,0.866822429906542,20220730_053000.WAV,Carp Pond
158,4.0,0.39,394,428,369,25,59,0,0.9365482233502538,0.8621495327102804,20220730_053000.WAV,Carp Pond
159,4.0,0.4,385,428,364,21,64,0,0.9454545454545454,0.8504672897196262,20220730_053000.WAV,Carp Pond
160,4.0,0.41,369,428,351,18,77,0,0.9512195121951219,0.8200934579439252,20220730_053000.WAV,Carp Pond
161,4.0,0.42,360,428,342,18,86,0,0.95,0.7990654205607477,20220730_053000.WAV,Carp Pond
162,4.0,0.43,350,428,333,17,95,0,0.9514285714285714,0.7780373831775701,20220730_053000.WAV,Carp Pond
163,4.0,0.44,340,428,325,15,103,0,0.9558823529411765,0.7593457943925234,20220730_053000.WAV,Carp Pond
164,4.0,0.45,325,428,311,14,117,0,0.9569230769230769,0.7266355140186916,20220730_053000.WAV,Carp Pond
165,4.0,0.46,311,428,298,13,130,0,0.9581993569131833,0.6962616822429907,20220730_053000.WAV,Carp Pond
166,4.0,0.47,298,428,290,8,138,0,0.9731543624161074,0.677570093457944,20220730_053000.WAV,Carp Pond
167,4.0,0.48,277,428,272,5,156,0,0.9819494584837545,0.6355140186915887,20220730_053000.WAV,Carp Pond
168,4.0,0.49,260,428,259,1,169,0,0.9961538461538462,0.6051401869158879,20220730_053000.WAV,Carp Pond
169,4.0,0.5,251,428,251,0,177,0,1.0,0.5864485981308412,20220730_053000.WAV,Carp Pond
170,4.0,0.51,238,428,238,0,190,0,1.0,0.5560747663551402,20220730_053000.WAV,Carp Pond
171,4.0,0.52,213,428,213,0,215,0,1.0,0.4976635514018692,20220730_053000.WAV,Carp Pond
172,4.0,0.53,194,428,194,0,234,0,1.0,0.4532710280373832,20220730_053000.WAV,Carp Pond
173,4.0,0.54,176,428,176,0,252,0,1.0,0.411214953271028,20220730_053000.WAV,Carp Pond
174,4.0,0.55,153,428,153,0,275,0,1.0,0.3574766355140187,20220730_053000.WAV,Carp Pond
175,4.0,0.56,133,428,133,0,295,0,1.0,0.3107476635514019,20220730_053000.WAV,Carp Pond
176,4.0,0.57,115,428,115,0,313,0,1.0,0.26869158878504673,20220730_053000.WAV,Carp Pond
177,4.0,0.58,93,428,93,0,335,0,1.0,0.21728971962616822,20220730_053000.WAV,Carp Pond
178,4.0,0.59,77,428,77,0,351,0,1.0,0.17990654205607476,20220730_053000.WAV,Carp Pond
179,4.0,0.6,65,428,65,0,363,0,1.0,0.15186915887850466,20220730_053000.WAV,Carp Pond
180,6.0,0.01,335,314,308,27,6,0,0.9194029850746268,0.9808917197452229,20220730_053000.WAV,Carp Pond
181,6.0,0.02,335,314,308,27,6,0,0.9194029850746268,0.9808917197452229,20220730_053000.WAV,Carp Pond
182,6.0,0.03,333,314,308,25,6,0,0.924924924924925,0.9808917197452229,20220730_053000.WAV,Carp Pond
183,6.0,0.04,333,314,308,25,6,0,0.924924924924925,0.9808917197452229,20220730_053000.WAV,Carp Pond
184,6.0,0.05,333,314,308,25,6,0,0.924924924924925,0.9808917197452229,20220730_053000.WAV,Carp Pond
185,6.0,0.06,332,314,308,24,6,0,0.927710843373494,0.9808917197452229,20220730_053000.WAV,Carp Pond
186,6.0,0.07,332,314,308,24,6,0,0.927710843373494,0.9808917197452229,20220730_053000.WAV,Carp Pond
187,6.0,0.08,332,314,308,24,6,0,0.927710843373494,0.9808917197452229,20220730_053000.WAV,Carp Pond
188,6.0,0.09,332,314,308,24,6,0,0.927710843373494,0.9808917197452229,20220730_053000.WAV,Carp Pond
189,6.0,0.1,332,314,308,24,6,0,0.927710843373494,0.9808917197452229,20220730_053000.WAV,Carp Pond
190,6.0,0.11,332,314,308,24,6,0,0.927710843373494,0.9808917197452229,20220730_053000.WAV,Carp Pond
191,6.0,0.12,332,314,308,24,6,0,0.927710843373494,0.9808917197452229,20220730_053000.WAV,Carp Pond
192,6.0,0.13,332,314,308,24,6,0,0.927710843373494,0.9808917197452229,20220730_053000.WAV,Carp Pond
193,6.0,0.14,332,314,308,24,6,0,0.927710843373494,0.9808917197452229,20220730_053000.WAV,Carp Pond
194,6.0,0.15,332,314,308,24,6,0,0.927710843373494,0.9808917197452229,20220730_053000.WAV,Carp Pond
195,6.0,0.16,332,314,308,24,6,0,0.927710843373494,0.9808917197452229,20220730_053000.WAV,Carp Pond
196,6.0,0.17,332,314,308,24,6,0,0.927710843373494,0.9808917197452229,20220730_053000.WAV,Carp Pond
197,6.0,0.18,332,314,308,24,6,0,0.927710843373494,0.9808917197452229,20220730_053000.WAV,Carp Pond
198,6.0,0.19,332,314,308,24,6,0,0.927710843373494,0.9808917197452229,20220730_053000.WAV,Carp Pond
199,6.0,0.2,332,314,308,24,6,0,0.927710843373494,0.9808917197452229,20220730_053000.WAV,Carp Pond
200,6.0,0.21,332,314,308,24,6,0,0.927710843373494,0.9808917197452229,20220730_053000.WAV,Carp Pond
201,6.0,0.22,332,314,308,24,6,0,0.927710843373494,0.9808917197452229,20220730_053000.WAV,Carp Pond
202,6.0,0.23,332,314,308,24,6,0,0.927710843373494,0.9808917197452229,20220730_053000.WAV,Carp Pond
203,6.0,0.24,331,314,308,23,6,0,0.9305135951661632,0.9808917197452229,20220730_053000.WAV,Carp Pond
204,6.0,0.25,330,314,307,23,7,0,0.9303030303030303,0.9777070063694268,20220730_053000.WAV,Carp Pond
205,6.0,0.26,330,314,307,23,7,0,0.9303030303030303,0.9777070063694268,20220730_053000.WAV,Carp Pond
206,6.0,0.27,329,314,306,23,8,0,0.9300911854103343,0.9745222929936306,20220730_053000.WAV,Carp Pond
207,6.0,0.28,328,314,306,22,8,0,0.9329268292682927,0.9745222929936306,20220730_053000.WAV,Carp Pond
208,6.0,0.29,326,314,304,22,10,0,0.9325153374233128,0.9681528662420382,20220730_053000.WAV,Carp Pond
209,6.0,0.3,324,314,302,22,12,0,0.9320987654320988,0.9617834394904459,20220730_053000.WAV,Carp Pond
210,6.0,0.31,322,314,301,21,13,0,0.9347826086956522,0.9585987261146497,20220730_053000.WAV,Carp Pond
211,6.0,0.32,322,314,301,21,13,0,0.9347826086956522,0.9585987261146497,20220730_053000.WAV,Carp Pond
212,6.0,0.33,320,314,299,21,15,0,0.934375,0.9522292993630573,20220730_053000.WAV,Carp Pond
213,6.0,0.34,318,314,297,21,17,0,0.9339622641509434,0.945859872611465,20220730_053000.WAV,Carp Pond
214,6.0,0.35,316,314,295,21,19,0,0.9335443037974683,0.9394904458598726,20220730_053000.WAV,Carp Pond
215,6.0,0.36,315,314,294,21,20,0,0.9333333333333333,0.9363057324840764,20220730_053000.WAV,Carp Pond
216,6.0,0.37,311,314,291,20,23,0,0.9356913183279743,0.9267515923566879,20220730_053000.WAV,Carp Pond
217,6.0,0.38,303,314,283,20,31,0,0.933993399339934,0.9012738853503185,20220730_053000.WAV,Carp Pond
218,6.0,0.39,302,314,282,20,32,0,0.9337748344370861,0.8980891719745223,20220730_053000.WAV,Carp Pond
219,6.0,0.4,296,314,280,16,34,0,0.9459459459459459,0.89171974522293,20220730_053000.WAV,Carp Pond
220,6.0,0.41,285,314,271,14,43,0,0.9508771929824561,0.8630573248407644,20220730_053000.WAV,Carp Pond
221,6.0,0.42,276,314,264,12,50,0,0.9565217391304348,0.8407643312101911,20220730_053000.WAV,Carp Pond
222,6.0,0.43,270,314,258,12,56,0,0.9555555555555556,0.821656050955414,20220730_053000.WAV,Carp Pond
223,6.0,0.44,263,314,251,12,63,0,0.9543726235741445,0.7993630573248408,20220730_053000.WAV,Carp Pond
224,6.0,0.45,254,314,244,10,70,0,0.9606299212598425,0.7770700636942676,20220730_053000.WAV,Carp Pond
225,6.0,0.46,243,314,234,9,80,0,0.9629629629629629,0.7452229299363057,20220730_053000.WAV,Carp Pond
226,6.0,0.47,237,314,229,8,85,0,0.9662447257383966,0.7292993630573248,20220730_053000.WAV,Carp Pond
227,6.0,0.48,222,314,218,4,96,0,0.9819819819819819,0.6942675159235668,20220730_053000.WAV,Carp Pond
228,6.0,0.49,211,314,211,0,103,0,1.0,0.6719745222929936,20220730_053000.WAV,Carp Pond
229,6.0,0.5,203,314,203,0,111,0,1.0,0.6464968152866242,20220730_053000.WAV,Carp Pond
230,6.0,0.51,193,314,193,0,121,0,1.0,0.6146496815286624,20220730_053000.WAV,Carp Pond
231,6.0,0.52,175,314,175,0,139,0,1.0,0.5573248407643312,20220730_053000.WAV,Carp Pond
232,6.0,0.53,160,314,160,0,154,0,1.0,0.5095541401273885,20220730_053000.WAV,Carp Pond
233,6.0,0.54,147,314,147,0,167,0,1.0,0.4681528662420382,20220730_053000.WAV,Carp Pond
234,6.0,0.55,129,314,129,0,185,0,1.0,0.410828025477707,20220730_053000.WAV,Carp Pond
235,6.0,0.56,113,314,113,0,201,0,1.0,0.35987261146496813,20220730_053000.WAV,Carp Pond
236,6.0,0.57,98,314,98,0,216,0,1.0,0.31210191082802546,20220730_053000.WAV,Carp Pond
237,6.0,0.58,82,314,82,0,232,0,1.0,0.2611464968152866,20220730_053000.WAV,Carp Pond
238,6.0,0.59,70,314,70,0,244,0,1.0,0.2229299363057325,20220730_053000.WAV,Carp Pond
239,6.0,0.6,60,314,60,0,254,0,1.0,0.1910828025477707,20220730_053000.WAV,Carp Pond
240,8.0,0.01,231,216,214,17,2,0,0.9264069264069265,0.9907407407407407,20220730_053000.WAV,Carp Pond
241,8.0,0.02,231,216,214,17,2,0,0.9264069264069265,0.9907407407407407,20220730_053000.WAV,Carp Pond
242,8.0,0.03,230,216,214,16,2,0,0.9304347826086956,0.9907407407407407,20220730_053000.WAV,Carp Pond
243,8.0,0.04,230,216,214,16,2,0,0.9304347826086956,0.9907407407407407,20220730_053000.WAV,Carp Pond
