,SNR_threshold,detection_threshold,num_bd2_detections,num_human_annotations,true_positives,false_positives,false_negatives,true_negatives,precision,recall,input_file_name,site_name
603,20.0,0.04,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
604,20.0,0.05,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
605,20.0,0.06,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
606,20.0,0.07,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
607,20.0,0.08,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
608,20.0,0.09,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
609,20.0,0.1,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
610,20.0,0.11,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
611,20.0,0.12,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
612,20.0,0.13,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
613,20.0,0.14,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
614,20.0,0.15,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
615,20.0,0.16,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
616,20.0,0.17,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
617,20.0,0.18,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
618,20.0,0.19,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
619,20.0,0.2,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
620,20.0,0.21,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
621,20.0,0.22,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
622,20.0,0.23,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
623,20.0,0.24,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
624,20.0,0.25,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
625,20.0,0.26,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
626,20.0,0.27,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
627,20.0,0.28,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
628,20.0,0.29,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
629,20.0,0.3,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
630,20.0,0.31,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
631,20.0,0.32,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
632,20.0,0.33,17,14,13,4,1,0,0.7647058823529411,0.9285714285714286,20220730_053000.WAV,Carp Pond
633,20.0,0.34,16,14,13,3,1,0,0.8125,0.9285714285714286,20220730_053000.WAV,Carp Pond
634,20.0,0.35,16,14,13,3,1,0,0.8125,0.9285714285714286,20220730_053000.WAV,Carp Pond
635,20.0,0.36,16,14,13,3,1,0,0.8125,0.9285714285714286,20220730_053000.WAV,Carp Pond
636,20.0,0.37,16,14,13,3,1,0,0.8125,0.9285714285714286,20220730_053000.WAV,Carp Pond
637,20.0,0.38,16,14,13,3,1,0,0.8125,0.9285714285714286,20220730_053000.WAV,Carp Pond
638,20.0,0.39,16,14,13,3,1,0,0.8125,0.9285714285714286,20220730_053000.WAV,Carp Pond
639,20.0,0.4,16,14,13,3,1,0,0.8125,0.9285714285714286,20220730_053000.WAV,Carp Pond
640,20.0,0.41,15,14,12,3,2,0,0.8,0.8571428571428571,20220730_053000.WAV,Carp Pond
641,20.0,0.42,15,14,12,3,2,0,0.8,0.8571428571428571,20220730_053000.WAV,Carp Pond
642,20.0,0.43,15,14,12,3,2,0,0.8,0.8571428571428571,20220730_053000.WAV,Carp Pond
643,20.0,0.44,14,14,12,2,2,0,0.8571428571428571,0.8571428571428571,20220730_053000.WAV,Carp Pond
644,20.0,0.45,14,14,12,2,2,0,0.8571428571428571,0.8571428571428571,20220730_053000.WAV,Carp Pond
645,20.0,0.46,14,14,12,2,2,0,0.8571428571428571,0.8571428571428571,20220730_053000.WAV,Carp Pond
646,20.0,0.47,14,14,12,2,2,0,0.8571428571428571,0.8571428571428571,20220730_053000.WAV,Carp Pond
647,20.0,0.48,13,14,12,1,2,0,0.9230769230769231,0.8571428571428571,20220730_053000.WAV,Carp Pond
648,20.0,0.49,12,14,12,0,2,0,1.0,0.8571428571428571,20220730_053000.WAV,Carp Pond
649,20.0,0.5,12,14,12,0,2,0,1.0,0.8571428571428571,20220730_053000.WAV,Carp Pond
650,20.0,0.51,12,14,12,0,2,0,1.0,0.8571428571428571,20220730_053000.WAV,Carp Pond
651,20.0,0.52,9,14,9,0,5,0,1.0,0.6428571428571429,20220730_053000.WAV,Carp Pond
652,20.0,0.53,9,14,9,0,5,0,1.0,0.6428571428571429,20220730_053000.WAV,Carp Pond
653,20.0,0.54,8,14,8,0,6,0,1.0,0.5714285714285714,20220730_053000.WAV,Carp Pond
654,20.0,0.55,8,14,8,0,6,0,1.0,0.5714285714285714,20220730_053000.WAV,Carp Pond
655,20.0,0.56,7,14,7,0,7,0,1.0,0.5,20220730_053000.WAV,Carp Pond
656,20.0,0.57,7,14,7,0,7,0,1.0,0.5,20220730_053000.WAV,Carp Pond
657,20.0,0.58,7,14,7,0,7,0,1.0,0.5,20220730_053000.WAV,Carp Pond
658,20.0,0.59,6,14,6,0,8,0,1.0,0.42857142857142855,20220730_053000.WAV,Carp Pond
659,20.0,0.6,6,14,6,0,8,0,1.0,0.42857142857142855,20220730_053000.WAV,Carp Pond
0,0.0,0.01,27279,1100,931,26348,169,0,0.034128817038747754,0.8463636363636363,20220826_070000.WAV,Central Pond
1,0.0,0.02,27256,1100,931,26325,169,0,0.034157616671558554,0.8463636363636363,20220826_070000.WAV,Central Pond
2,0.0,0.03,8333,1100,924,7409,176,0,0.1108844353774151,0.84,20220826_070000.WAV,Central Pond
3,0.0,0.04,3985,1100,908,3077,192,0,0.22785445420326222,0.8254545454545454,20220826_070000.WAV,Central Pond
4,0.0,0.05,2700,1100,897,1803,203,0,0.3322222222222222,0.8154545454545454,20220826_070000.WAV,Central Pond
5,0.0,0.06,2113,1100,891,1222,209,0,0.42167534311405586,0.81,20220826_070000.WAV,Central Pond
6,0.0,0.07,1793,1100,882,911,218,0,0.49191299498047963,0.8018181818181818,20220826_070000.WAV,Central Pond
7,0.0,0.08,1546,1100,875,671,225,0,0.5659767141009056,0.7954545454545454,20220826_070000.WAV,Central Pond
8,0.0,0.09,1390,1100,870,520,230,0,0.6258992805755396,0.7909090909090909,20220826_070000.WAV,Central Pond
9,0.0,0.1,1276,1100,866,410,234,0,0.6786833855799373,0.7872727272727272,20220826_070000.WAV,Central Pond
10,0.0,0.11,1202,1100,861,341,239,0,0.71630615640599,0.7827272727272727,20220826_070000.WAV,Central Pond
11,0.0,0.12,1152,1100,854,298,246,0,0.7413194444444444,0.7763636363636364,20220826_070000.WAV,Central Pond
12,0.0,0.13,1108,1100,851,257,249,0,0.7680505415162455,0.7736363636363637,20220826_070000.WAV,Central Pond
13,0.0,0.14,1079,1100,843,236,257,0,0.7812789620018535,0.7663636363636364,20220826_070000.WAV,Central Pond
14,0.0,0.15,1053,1100,835,218,265,0,0.7929724596391263,0.759090909090909,20220826_070000.WAV,Central Pond
15,0.0,0.16,1034,1100,830,204,270,0,0.8027079303675049,0.7545454545454545,20220826_070000.WAV,Central Pond
16,0.0,0.17,1006,1100,818,188,282,0,0.8131212723658051,0.7436363636363637,20220826_070000.WAV,Central Pond
17,0.0,0.18,980,1100,809,171,291,0,0.8255102040816327,0.7354545454545455,20220826_070000.WAV,Central Pond
18,0.0,0.19,959,1100,801,158,299,0,0.835245046923879,0.7281818181818182,20220826_070000.WAV,Central Pond
19,0.0,0.2,938,1100,793,145,307,0,0.8454157782515992,0.7209090909090909,20220826_070000.WAV,Central Pond
20,0.0,0.21,915,1100,780,135,320,0,0.8524590163934426,0.7090909090909091,20220826_070000.WAV,Central Pond
21,0.0,0.22,887,1100,761,126,339,0,0.8579481397970687,0.6918181818181818,20220826_070000.WAV,Central Pond
22,0.0,0.23,863,1100,744,119,356,0,0.8621089223638471,0.6763636363636364,20220826_070000.WAV,Central Pond
23,0.0,0.24,839,1100,731,108,369,0,0.8712753277711561,0.6645454545454546,20220826_070000.WAV,Central Pond
24,0.0,0.25,813,1100,713,100,387,0,0.8769987699876999,0.6481818181818182,20220826_070000.WAV,Central Pond
25,0.0,0.26,796,1100,700,96,400,0,0.8793969849246231,0.6363636363636364,20220826_070000.WAV,Central Pond
26,0.0,0.27,778,1100,684,94,416,0,0.8791773778920309,0.6218181818181818,20220826_070000.WAV,Central Pond
27,0.0,0.28,755,1100,667,88,433,0,0.8834437086092716,0.6063636363636363,20220826_070000.WAV,Central Pond
28,0.0,0.29,738,1100,653,85,447,0,0.8848238482384824,0.5936363636363636,20220826_070000.WAV,Central Pond
29,0.0,0.3,718,1100,637,81,463,0,0.8871866295264624,0.5790909090909091,20220826_070000.WAV,Central Pond
30,0.0,0.31,705,1100,629,76,471,0,0.8921985815602836,0.5718181818181818,20220826_070000.WAV,Central Pond
31,0.0,0.32,683,1100,612,71,488,0,0.8960468521229868,0.5563636363636364,20220826_070000.WAV,Central Pond
32,0.0,0.33,653,1100,585,68,515,0,0.8958652373660031,0.5318181818181819,20220826_070000.WAV,Central Pond
33,0.0,0.34,619,1100,557,62,543,0,0.8998384491114702,0.5063636363636363,20220826_070000.WAV,Central Pond
34,0.0,0.35,590,1100,534,56,566,0,0.9050847457627119,0.48545454545454547,20220826_070000.WAV,Central Pond
35,0.0,0.36,571,1100,520,51,580,0,0.9106830122591943,0.4727272727272727,20220826_070000.WAV,Central Pond
36,0.0,0.37,559,1100,508,51,592,0,0.9087656529516994,0.4618181818181818,20220826_070000.WAV,Central Pond
37,0.0,0.38,539,1100,489,50,611,0,0.9072356215213359,0.4445454545454545,20220826_070000.WAV,Central Pond
38,0.0,0.39,520,1100,475,45,625,0,0.9134615384615384,0.4318181818181818,20220826_070000.WAV,Central Pond
39,0.0,0.4,491,1100,451,40,649,0,0.9185336048879837,0.41,20220826_070000.WAV,Central Pond
40,0.0,0.41,469,1100,434,35,666,0,0.9253731343283582,0.39454545454545453,20220826_070000.WAV,Central Pond
41,0.0,0.42,442,1100,410,32,690,0,0.9276018099547512,0.37272727272727274,20220826_070000.WAV,Central Pond
42,0.0,0.43,418,1100,390,28,710,0,0.9330143540669856,0.35454545454545455,20220826_070000.WAV,Central Pond
43,0.0,0.44,400,1100,378,22,722,0,0.945,0.34363636363636363,20220826_070000.WAV,Central Pond
44,0.0,0.45,375,1100,356,19,744,0,0.9493333333333334,0.3236363636363636,20220826_070000.WAV,Central Pond
45,0.0,0.46,354,1100,338,16,762,0,0.9548022598870056,0.30727272727272725,20220826_070000.WAV,Central Pond
46,0.0,0.47,333,1100,317,16,783,0,0.9519519519519519,0.2881818181818182,20220826_070000.WAV,Central Pond
47,0.0,0.48,313,1100,302,11,798,0,0.9648562300319489,0.27454545454545454,20220826_070000.WAV,Central Pond
48,0.0,0.49,293,1100,287,6,813,0,0.9795221843003413,0.2609090909090909,20220826_070000.WAV,Central Pond
49,0.0,0.5,272,1100,270,2,830,0,0.9926470588235294,0.24545454545454545,20220826_070000.WAV,Central Pond
50,0.0,0.51,255,1100,254,1,846,0,0.996078431372549,0.2309090909090909,20220826_070000.WAV,Central Pond
51,0.0,0.52,236,1100,235,1,865,0,0.9957627118644068,0.21363636363636362,20220826_070000.WAV,Central Pond
52,0.0,0.53,217,1100,217,0,883,0,1.0,0.19727272727272727,20220826_070000.WAV,Central Pond
53,0.0,0.54,189,1100,189,0,911,0,1.0,0.17181818181818181,20220826_070000.WAV,Central Pond
54,0.0,0.55,171,1100,171,0,929,0,1.0,0.15545454545454546,20220826_070000.WAV,Central Pond
55,0.0,0.56,157,1100,157,0,943,0,1.0,0.14272727272727273,20220826_070000.WAV,Central Pond
56,0.0,0.57,137,1100,137,0,963,0,1.0,0.12454545454545454,20220826_070000.WAV,Central Pond
57,0.0,0.58,123,1100,123,0,977,0,1.0,0.11181818181818182,20220826_070000.WAV,Central Pond
58,0.0,0.59,103,1100,103,0,997,0,1.0,0.09363636363636364,20220826_070000.WAV,Central Pond
59,0.0,0.6,91,1100,91,0,1009,0,1.0,0.08272727272727273,20220826_070000.WAV,Central Pond
60,2.0,0.01,5601,859,739,4862,120,0,0.13194072487055883,0.860302677532014,20220826_070000.WAV,Central Pond
61,2.0,0.02,5601,859,739,4862,120,0,0.13194072487055883,0.860302677532014,20220826_070000.WAV,Central Pond
62,2.0,0.03,3497,859,738,2759,121,0,0.2110380325993709,0.8591385331781141,20220826_070000.WAV,Central Pond
63,2.0,0.04,2482,859,735,1747,124,0,0.2961321514907333,0.8556461001164144,20220826_070000.WAV,Central Pond
64,2.0,0.05,2001,859,730,1271,129,0,0.36481759120439783,0.8498253783469151,20220826_070000.WAV,Central Pond
65,2.0,0.06,1693,859,726,967,133,0,0.4288245717660957,0.8451688009313155,20220826_070000.WAV,Central Pond
66,2.0,0.07,1515,859,721,794,138,0,0.4759075907590759,0.8393480791618161,20220826_070000.WAV,Central Pond
67,2.0,0.08,1343,859,720,623,139,0,0.5361131794489948,0.8381839348079162,20220826_070000.WAV,Central Pond
68,2.0,0.09,1215,859,717,498,142,0,0.5901234567901235,0.8346915017462165,20220826_070000.WAV,Central Pond
69,2.0,0.1,1125,859,716,409,143,0,0.6364444444444445,0.8335273573923166,20220826_070000.WAV,Central Pond
70,2.0,0.11,1075,859,715,360,144,0,0.6651162790697674,0.8323632130384168,20220826_070000.WAV,Central Pond
71,2.0,0.12,1038,859,714,324,145,0,0.6878612716763006,0.8311990686845169,20220826_070000.WAV,Central Pond
72,2.0,0.13,1000,859,714,286,145,0,0.714,0.8311990686845169,20220826_070000.WAV,Central Pond
73,2.0,0.14,980,859,708,272,151,0,0.7224489795918367,0.8242142025611175,20220826_070000.WAV,Central Pond
74,2.0,0.15,960,859,702,258,157,0,0.73125,0.8172293364377182,20220826_070000.WAV,Central Pond
75,2.0,0.16,944,859,701,243,158,0,0.7425847457627118,0.8160651920838184,20220826_070000.WAV,Central Pond
76,2.0,0.17,921,859,692,229,167,0,0.751357220412595,0.8055878928987195,20220826_070000.WAV,Central Pond
77,2.0,0.18,902,859,689,213,170,0,0.7638580931263859,0.8020954598370198,20220826_070000.WAV,Central Pond
78,2.0,0.19,889,859,686,203,173,0,0.7716535433070866,0.7986030267753201,20220826_070000.WAV,Central Pond
79,2.0,0.2,873,859,681,192,178,0,0.7800687285223368,0.7927823050058207,20220826_070000.WAV,Central Pond
80,2.0,0.21,856,859,674,182,185,0,0.7873831775700935,0.7846332945285215,20220826_070000.WAV,Central Pond
81,2.0,0.22,833,859,659,174,200,0,0.7911164465786314,0.7671711292200233,20220826_070000.WAV,Central Pond
82,2.0,0.23,813,859,648,165,211,0,0.7970479704797048,0.7543655413271245,20220826_070000.WAV,Central Pond
83,2.0,0.24,795,859,639,156,220,0,0.8037735849056604,0.7438882421420256,20220826_070000.WAV,Central Pond
84,2.0,0.25,775,859,627,148,232,0,0.8090322580645162,0.729918509895227,20220826_070000.WAV,Central Pond
85,2.0,0.26,761,859,618,143,241,0,0.812089356110381,0.719441210710128,20220826_070000.WAV,Central Pond
86,2.0,0.27,746,859,607,139,252,0,0.8136729222520107,0.7066356228172294,20220826_070000.WAV,Central Pond
87,2.0,0.28,726,859,595,131,264,0,0.8195592286501377,0.6926658905704307,20220826_070000.WAV,Central Pond
88,2.0,0.29,710,859,584,126,275,0,0.8225352112676056,0.6798603026775321,20220826_070000.WAV,Central Pond
89,2.0,0.3,692,859,572,120,287,0,0.8265895953757225,0.6658905704307334,20220826_070000.WAV,Central Pond
90,2.0,0.31,680,859,565,115,294,0,0.8308823529411765,0.6577415599534342,20220826_070000.WAV,Central Pond
91,2.0,0.32,662,859,552,110,307,0,0.8338368580060423,0.6426076833527358,20220826_070000.WAV,Central Pond
92,2.0,0.33,634,859,530,104,329,0,0.8359621451104101,0.6169965075669382,20220826_070000.WAV,Central Pond
93,2.0,0.34,605,859,511,94,348,0,0.8446280991735537,0.5948777648428405,20220826_070000.WAV,Central Pond
94,2.0,0.35,580,859,495,85,364,0,0.853448275862069,0.5762514551804424,20220826_070000.WAV,Central Pond
95,2.0,0.36,562,859,484,78,375,0,0.8612099644128114,0.5634458672875436,20220826_070000.WAV,Central Pond
96,2.0,0.37,551,859,474,77,385,0,0.8602540834845736,0.5518044237485448,20220826_070000.WAV,Central Pond
97,2.0,0.38,532,859,458,74,401,0,0.8609022556390977,0.5331781140861467,20220826_070000.WAV,Central Pond
98,2.0,0.39,514,859,445,69,414,0,0.8657587548638133,0.5180442374854481,20220826_070000.WAV,Central Pond
99,2.0,0.4,485,859,427,58,432,0,0.8804123711340206,0.4970896391152503,20220826_070000.WAV,Central Pond
100,2.0,0.41,464,859,412,52,447,0,0.8879310344827587,0.479627473806752,20220826_070000.WAV,Central Pond
101,2.0,0.42,439,859,392,47,467,0,0.8929384965831435,0.4563445867287544,20220826_070000.WAV,Central Pond
102,2.0,0.43,416,859,374,42,485,0,0.8990384615384616,0.43538998835855647,20220826_070000.WAV,Central Pond
103,2.0,0.44,399,859,365,34,494,0,0.9147869674185464,0.42491268917345754,20220826_070000.WAV,Central Pond
104,2.0,0.45,374,859,346,28,513,0,0.9251336898395722,0.40279394644935973,20220826_070000.WAV,Central Pond
105,2.0,0.46,353,859,330,23,529,0,0.9348441926345609,0.3841676367869616,20220826_070000.WAV,Central Pond
106,2.0,0.47,332,859,309,23,550,0,0.9307228915662651,0.359720605355064,20220826_070000.WAV,Central Pond
107,2.0,0.48,312,859,294,18,565,0,0.9423076923076923,0.34225844004656575,20220826_070000.WAV,Central Pond
108,2.0,0.49,292,859,282,10,577,0,0.9657534246575342,0.32828870779976715,20220826_070000.WAV,Central Pond
109,2.0,0.5,271,859,269,2,590,0,0.992619926199262,0.3131548311990687,20220826_070000.WAV,Central Pond
110,2.0,0.51,255,859,254,1,605,0,0.996078431372549,0.2956926658905704,20220826_070000.WAV,Central Pond
111,2.0,0.52,236,859,235,1,624,0,0.9957627118644068,0.27357392316647267,20220826_070000.WAV,Central Pond
112,2.0,0.53,217,859,217,0,642,0,1.0,0.25261932479627475,20220826_070000.WAV,Central Pond
113,2.0,0.54,189,859,189,0,670,0,1.0,0.220023282887078,20220826_070000.WAV,Central Pond
114,2.0,0.55,171,859,171,0,688,0,1.0,0.1990686845168801,20220826_070000.WAV,Central Pond
115,2.0,0.56,157,859,157,0,702,0,1.0,0.18277066356228172,20220826_070000.WAV,Central Pond
116,2.0,0.57,137,859,137,0,722,0,1.0,0.15948777648428406,20220826_070000.WAV,Central Pond
117,2.0,0.58,123,859,123,0,736,0,1.0,0.14318975552968569,20220826_070000.WAV,Central Pond
118,2.0,0.59,103,859,103,0,756,0,1.0,0.119906868451688,20220826_070000.WAV,Central Pond
119,2.0,0.6,91,859,91,0,768,0,1.0,0.10593713620488941,20220826_070000.WAV,Central Pond
120,4.0,0.01,2350,591,521,1829,70,0,0.22170212765957448,0.8815566835871405,20220826_070000.WAV,Central Pond
121,4.0,0.02,2350,591,521,1829,70,0,0.22170212765957448,0.8815566835871405,20220826_070000.WAV,Central Pond
122,4.0,0.03,2052,591,521,1531,70,0,0.25389863547758285,0.8815566835871405,20220826_070000.WAV,Central Pond
123,4.0,0.04,1713,591,520,1193,71,0,0.30356100408639813,0.8798646362098139,20220826_070000.WAV,Central Pond
124,4.0,0.05,1473,591,519,954,72,0,0.35234215885947046,0.8781725888324873,20220826_070000.WAV,Central Pond
125,4.0,0.06,1284,591,517,767,74,0,0.40264797507788164,0.8747884940778342,20220826_070000.WAV,Central Pond
126,4.0,0.07,1162,591,517,645,74,0,0.4449225473321859,0.8747884940778342,20220826_070000.WAV,Central Pond
127,4.0,0.08,1049,591,517,532,74,0,0.49285033365109626,0.8747884940778342,20220826_070000.WAV,Central Pond
128,4.0,0.09,952,591,517,435,74,0,0.5430672268907563,0.8747884940778342,20220826_070000.WAV,Central Pond
129,4.0,0.1,879,591,516,363,75,0,0.5870307167235495,0.8730964467005076,20220826_070000.WAV,Central Pond
130,4.0,0.11,838,591,516,322,75,0,0.6157517899761337,0.8730964467005076,20220826_070000.WAV,Central Pond
131,4.0,0.12,815,591,516,299,75,0,0.6331288343558282,0.8730964467005076,20220826_070000.WAV,Central Pond
132,4.0,0.13,789,591,516,273,75,0,0.6539923954372624,0.8730964467005076,20220826_070000.WAV,Central Pond
133,4.0,0.14,776,591,512,264,79,0,0.6597938144329897,0.8663282571912013,20220826_070000.WAV,Central Pond
134,4.0,0.15,766,591,512,254,79,0,0.6684073107049608,0.8663282571912013,20220826_070000.WAV,Central Pond
135,4.0,0.16,758,591,511,247,80,0,0.6741424802110818,0.8646362098138748,20220826_070000.WAV,Central Pond
136,4.0,0.17,746,591,510,236,81,0,0.6836461126005362,0.8629441624365483,20220826_070000.WAV,Central Pond
137,4.0,0.18,738,591,510,228,81,0,0.6910569105691057,0.8629441624365483,20220826_070000.WAV,Central Pond
138,4.0,0.19,730,591,510,220,81,0,0.6986301369863014,0.8629441624365483,20220826_070000.WAV,Central Pond
139,4.0,0.2,722,591,510,212,81,0,0.7063711911357341,0.8629441624365483,20220826_070000.WAV,Central Pond
140,4.0,0.21,715,591,507,208,84,0,0.7090909090909091,0.8578680203045685,20220826_070000.WAV,Central Pond
141,4.0,0.22,699,591,502,197,89,0,0.7181688125894135,0.8494077834179357,20220826_070000.WAV,Central Pond
142,4.0,0.23,688,591,500,188,91,0,0.7267441860465116,0.8460236886632826,20220826_070000.WAV,Central Pond
143,4.0,0.24,678,591,495,183,96,0,0.7300884955752213,0.8375634517766497,20220826_070000.WAV,Central Pond
144,4.0,0.25,667,591,494,173,97,0,0.7406296851574213,0.8358714043993232,20220826_070000.WAV,Central Pond
145,4.0,0.26,657,591,489,168,102,0,0.7442922374429224,0.8274111675126904,20220826_070000.WAV,Central Pond
146,4.0,0.27,645,591,482,163,109,0,0.7472868217054264,0.8155668358714044,20220826_070000.WAV,Central Pond
147,4.0,0.28,630,591,475,155,116,0,0.753968253968254,0.8037225042301185,20220826_070000.WAV,Central Pond
148,4.0,0.29,618,591,470,148,121,0,0.7605177993527508,0.7952622673434856,20220826_070000.WAV,Central Pond
149,4.0,0.3,606,591,460,146,131,0,0.759075907590759,0.7783417935702199,20220826_070000.WAV,Central Pond
150,4.0,0.31,596,591,455,141,136,0,0.7634228187919463,0.7698815566835872,20220826_070000.WAV,Central Pond
151,4.0,0.32,583,591,446,137,145,0,0.7650085763293311,0.754653130287648,20220826_070000.WAV,Central Pond
152,4.0,0.33,561,591,434,127,157,0,0.7736185383244206,0.7343485617597293,20220826_070000.WAV,Central Pond
153,4.0,0.34,540,591,420,120,171,0,0.7777777777777778,0.7106598984771574,20220826_070000.WAV,Central Pond
154,4.0,0.35,518,591,411,107,180,0,0.7934362934362934,0.6954314720812182,20220826_070000.WAV,Central Pond
155,4.0,0.36,503,591,403,100,188,0,0.8011928429423459,0.6818950930626058,20220826_070000.WAV,Central Pond
156,4.0,0.37,493,591,395,98,196,0,0.8012170385395537,0.6683587140439933,20220826_070000.WAV,Central Pond
157,4.0,0.38,478,591,383,95,208,0,0.801255230125523,0.6480541455160744,20220826_070000.WAV,Central Pond
158,4.0,0.39,462,591,375,87,216,0,0.8116883116883117,0.6345177664974619,20220826_070000.WAV,Central Pond
159,4.0,0.4,440,591,363,77,228,0,0.825,0.6142131979695431,20220826_070000.WAV,Central Pond
160,4.0,0.41,424,591,353,71,238,0,0.8325471698113207,0.5972927241962775,20220826_070000.WAV,Central Pond
161,4.0,0.42,404,591,340,64,251,0,0.8415841584158416,0.5752961082910322,20220826_070000.WAV,Central Pond
162,4.0,0.43,383,591,327,56,264,0,0.8537859007832899,0.5532994923857868,20220826_070000.WAV,Central Pond
163,4.0,0.44,369,591,322,47,269,0,0.8726287262872628,0.544839255499154,20220826_070000.WAV,Central Pond
164,4.0,0.45,349,591,308,41,283,0,0.8825214899713467,0.5211505922165821,20220826_070000.WAV,Central Pond
165,4.0,0.46,330,591,297,33,294,0,0.9,0.5025380710659898,20220826_070000.WAV,Central Pond
166,4.0,0.47,310,591,282,28,309,0,0.9096774193548387,0.47715736040609136,20220826_070000.WAV,Central Pond
167,4.0,0.48,293,591,274,19,317,0,0.9351535836177475,0.46362098138747887,20220826_070000.WAV,Central Pond
168,4.0,0.49,276,591,265,11,326,0,0.9601449275362319,0.44839255499153974,20220826_070000.WAV,Central Pond
169,4.0,0.5,259,591,257,2,334,0,0.9922779922779923,0.43485617597292725,20220826_070000.WAV,Central Pond
170,4.0,0.51,245,591,244,1,347,0,0.9959183673469387,0.4128595600676819,20220826_070000.WAV,Central Pond
171,4.0,0.52,227,591,226,1,365,0,0.9955947136563876,0.3824027072758037,20220826_070000.WAV,Central Pond
172,4.0,0.53,212,591,211,1,380,0,0.9952830188679245,0.3570219966159052,20220826_070000.WAV,Central Pond
173,4.0,0.54,186,591,186,0,405,0,1.0,0.3147208121827411,20220826_070000.WAV,Central Pond
174,4.0,0.55,169,591,169,0,422,0,1.0,0.2859560067681895,20220826_070000.WAV,Central Pond
175,4.0,0.56,155,591,155,0,436,0,1.0,0.2622673434856176,20220826_070000.WAV,Central Pond
176,4.0,0.57,135,591,135,0,456,0,1.0,0.22842639593908629,20220826_070000.WAV,Central Pond
177,4.0,0.58,122,591,122,0,469,0,1.0,0.20642978003384094,20220826_070000.WAV,Central Pond
178,4.0,0.59,102,591,102,0,489,0,1.0,0.17258883248730963,20220826_070000.WAV,Central Pond
179,4.0,0.6,90,591,90,0,501,0,1.0,0.15228426395939088,20220826_070000.WAV,Central Pond
180,6.0,0.01,1466,455,408,1058,47,0,0.2783083219645293,0.8967032967032967,20220826_070000.WAV,Central Pond
181,6.0,0.02,1466,455,408,1058,47,0,0.2783083219645293,0.8967032967032967,20220826_070000.WAV,Central Pond
182,6.0,0.03,1362,455,408,954,47,0,0.29955947136563876,0.8967032967032967,20220826_070000.WAV,Central Pond
183,6.0,0.04,1220,455,408,812,47,0,0.3344262295081967,0.8967032967032967,20220826_070000.WAV,Central Pond
184,6.0,0.05,1088,455,407,681,48,0,0.3740808823529412,0.8945054945054945,20220826_070000.WAV,Central Pond
185,6.0,0.06,965,455,406,559,49,0,0.42072538860103625,0.8923076923076924,20220826_070000.WAV,Central Pond
186,6.0,0.07,887,455,406,481,49,0,0.4577226606538895,0.8923076923076924,20220826_070000.WAV,Central Pond
187,6.0,0.08,813,455,406,407,49,0,0.4993849938499385,0.8923076923076924,20220826_070000.WAV,Central Pond
188,6.0,0.09,735,455,406,329,49,0,0.5523809523809524,0.8923076923076924,20220826_070000.WAV,Central Pond
