start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
301.4905,301.4992,39218.0,52978.0,Echolocation,Pipistrellus nathusii,0.463,0.594,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
301.9515,301.9589,38359.0,55098.0,Echolocation,Pipistrellus nathusii,0.426,0.561,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
302.1585,302.1666,40078.0,59001.0,Echolocation,Pipistrellus nathusii,0.616,0.67,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
302.2435,302.2522,40078.0,59369.0,Echolocation,Pipistrellus nathusii,0.567,0.619,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
302.3355,302.3452,40078.0,59997.0,Echolocation,Pipistrellus nathusii,0.543,0.596,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
302.4285,302.4377,40078.0,53140.0,Echolocation,Pipistrellus nathusii,0.469,0.541,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
302.4855,302.4929,40078.0,53650.0,Echolocation,Pipistrellus nathusii,0.41,0.514,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
302.5505,302.5583,38359.0,59742.0,Echolocation,Pipistrellus nathusii,0.458,0.539,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
302.6425,302.6495,38359.0,56831.0,Echolocation,Pipistrellus nathusii,0.471,0.522,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
302.7575,302.7652,39218.0,58695.0,Echolocation,Pipistrellus nathusii,0.51,0.555,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
302.9275,302.9364,39218.0,61685.0,Echolocation,Pipistrellus nathusii,0.541,0.602,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
303.0235,303.0327,39218.0,59339.0,Echolocation,Pipistrellus nathusii,0.552,0.579,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
303.1195,303.128,39218.0,62933.0,Echolocation,Pipistrellus nathusii,0.617,0.671,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
303.3125,303.3207,39218.0,60225.0,Echolocation,Pipistrellus nathusii,0.599,0.63,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
303.4065,303.4149,39218.0,61283.0,Echolocation,Pipistrellus nathusii,0.495,0.568,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
303.4715,303.4796,40078.0,57766.0,Echolocation,Pipistrellus nathusii,0.531,0.573,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
303.5375,303.546,39218.0,53588.0,Echolocation,Pipistrellus nathusii,0.552,0.59,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
303.6435,303.6541,38359.0,55561.0,Echolocation,Pipistrellus nathusii,0.542,0.57,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
310.0305,310.038,41796.0,56709.0,Echolocation,Pipistrellus nathusii,0.445,0.5,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
310.2425,310.2498,41796.0,63069.0,Echolocation,Pipistrellus nathusii,0.454,0.527,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
310.3235,310.3337,40078.0,60871.0,Echolocation,Pipistrellus nathusii,0.485,0.532,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
310.4105,310.4187,39218.0,62487.0,Echolocation,Pipistrellus nathusii,0.405,0.53,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
310.4975,310.5063,39218.0,60287.0,Echolocation,Pipistrellus nathusii,0.595,0.617,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
310.5855,310.5931,40078.0,64432.0,Echolocation,Pipistrellus nathusii,0.541,0.608,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
310.6635,310.6697,40078.0,67791.0,Echolocation,Pipistrellus nathusii,0.464,0.53,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
310.7225,310.7305,39218.0,67561.0,Echolocation,Pipistrellus nathusii,0.433,0.563,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
310.7815,310.7879,38359.0,67787.0,Echolocation,Pipistrellus nathusii,0.368,0.53,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
310.8585,310.8654,38359.0,65209.0,Echolocation,Pipistrellus nathusii,0.442,0.505,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
310.9525,310.9597,40078.0,67565.0,Echolocation,Pipistrellus nathusii,0.438,0.579,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
311.0405,311.0476,40078.0,57346.0,Echolocation,Pipistrellus nathusii,0.589,0.644,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
311.2135,311.2198,40937.0,57142.0,Echolocation,Pipistrellus nathusii,0.455,0.544,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
320.7525,320.76030000000003,40078.0,50585.0,Echolocation,Pipistrellus nathusii,0.421,0.544,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
321.4705,321.4781,40078.0,50678.0,Echolocation,Pipistrellus nathusii,0.575,0.63,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
321.6685,321.6767,40078.0,51258.0,Echolocation,Pipistrellus nathusii,0.56,0.609,-1,/mnt/ubna_data_02/recover-20230809/UBNA_001/20230802_043000.WAV,recover-20230809,UBNA_001,Central Pond
