KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,21120.0,23.86570633167232,41.6825,41.699,20312.0,21740.0,Echolocation,Nyctalus leisleri,0.465,0.499,-1,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_029/20251126_203000.WAV,recover-20251210,UBNA_029,E18 Bridge
LF,21120.0,5.576965298546055,128.9155,128.9313,20312.0,23355.0,Echolocation,Nyctalus leisleri,0.327,0.467,-1,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_029/20251126_203000.WAV,recover-20251210,UBNA_029,E18 Bridge
LF,21120.0,2.917847067819654,267.8585,267.8786,20312.0,23229.0,Echolocation,Nyctalus leisleri,0.338,0.36,-1,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_029/20251126_203000.WAV,recover-20251210,UBNA_029,E18 Bridge
LF,21120.0,15.139316157229072,273.2885,273.3054,20312.0,22649.0,Echolocation,Nyctalus leisleri,0.443,0.539,-1,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_029/20251126_203000.WAV,recover-20251210,UBNA_029,E18 Bridge
LF,21120.0,5.139189812369182,14.0615,14.0665,20312.0,34817.0,Echolocation,Plecotus austriacus,0.24,0.314,-1,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_029/20251126_204000.WAV,recover-20251210,UBNA_029,E18 Bridge
LF,22080.0,1.7585026275633573,78.7815,78.7873,22031.0,33507.0,Echolocation,Plecotus austriacus,0.244,0.374,-1,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_029/20251126_204000.WAV,recover-20251210,UBNA_029,E18 Bridge
LF,25920.0,3.337903671595908,7.9255,7.9381,25468.0,29745.0,Echolocation,Nyctalus leisleri,0.206,0.311,-1,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_029/20251126_205000.WAV,recover-20251210,UBNA_029,E18 Bridge
LF,23040.0,13.50109645983495,48.835499999999996,48.840900000000005,18593.0,31266.0,Echolocation,Plecotus austriacus,0.174,0.303,-1,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_029/20251126_210000.WAV,recover-20251210,UBNA_029,E18 Bridge
LF,21120.0,0.0269739001850679,99.7035,99.7255,19453.0,22739.0,Echolocation,Nyctalus noctula,0.217,0.361,-1,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_029/20251126_221000.WAV,recover-20251210,UBNA_029,E18 Bridge
LF,21120.0,28.7968273717564,103.3025,103.3168,11718.0,22085.0,Echolocation,Nyctalus leisleri,0.223,0.301,-1,192000.0,/mnt/ubna_data_06/recover-20251210/UBNA_029/20251126_222000.WAV,recover-20251210,UBNA_029,E18 Bridge
