KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,24000.0,4.2074637850022,65.2335,65.2487,23750.0,28045.0,Nyctalus leisleri,0.401,0.453,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251030/UBNA_027/20251023_221000.WAV,recover-20251030,UBNA_027,E18 Bridge
HF,63360.0,-21.02017070362691,77.0605,77.0719,64140.0,68478.0,Pipistrellus pygmaeus,0.321,0.329,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251030/UBNA_027/20251023_221000.WAV,recover-20251030,UBNA_027,E18 Bridge
HF,67200.0,-4.907279999337481,81.1795,81.1934,63281.0,68049.0,Pipistrellus pygmaeus,0.324,0.327,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251030/UBNA_027/20251023_221000.WAV,recover-20251030,UBNA_027,E18 Bridge
LF,24960.0,4.468263714105999,175.2375,175.2422,23750.0,40818.0,Plecotus austriacus,0.43,0.505,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251030/UBNA_027/20251023_221000.WAV,recover-20251030,UBNA_027,E18 Bridge
LF,24000.0,1.4565364531520126,183.2625,183.2835,22890.0,25816.0,Nyctalus leisleri,0.409,0.447,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251030/UBNA_027/20251023_222000.WAV,recover-20251030,UBNA_027,E18 Bridge
HF,48000.0,3.392453976918678,220.7445,220.7524,44375.0,50333.0,Pipistrellus pipistrellus,0.289,0.312,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251030/UBNA_027/20251023_222000.WAV,recover-20251030,UBNA_027,E18 Bridge
LF,26880.0,-0.39800491353656353,282.1925,282.1975,24609.0,49180.0,Myotis nattereri,0.192,0.362,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251030/UBNA_027/20251023_222000.WAV,recover-20251030,UBNA_027,E18 Bridge
LF,24000.0,8.876072772186902,287.83050000000003,287.8451,22890.0,26658.0,Nyctalus leisleri,0.292,0.358,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251030/UBNA_027/20251023_222000.WAV,recover-20251030,UBNA_027,E18 Bridge
LF,24000.0,13.832362695984205,29.5585,29.5708,23750.0,27086.0,Nyctalus leisleri,0.34,0.385,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251030/UBNA_027/20251023_223000.WAV,recover-20251030,UBNA_027,E18 Bridge
LF,22080.0,6.9061465183305435,44.5215,44.525999999999996,17734.0,53027.0,Myotis nattereri,0.328,0.347,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251030/UBNA_027/20251023_223000.WAV,recover-20251030,UBNA_027,E18 Bridge
HF,59520.0,8.617795732297196,51.313500000000005,51.319,52109.0,63604.0,Pipistrellus pipistrellus,0.258,0.305,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251030/UBNA_027/20251023_223000.WAV,recover-20251030,UBNA_027,E18 Bridge
