Time (UTC),07/21/25,07/22/25,07/23/25,07/24/25
00:00,,0.0,0.0,0.0
00:30,,0.0,0.0,0.0
01:00,,0.0,0.0,0.0
01:30,,0.0,0.0,0.0
02:00,,0.0,0.0,0.0
02:30,,0.0,0.0,0.0
03:00,,0.0,0.0,0.0
03:30,,0.0,0.0,0.0
04:00,,0.0,0.0,0.0
04:30,,0.0,0.0,0.0
05:00,,0.0,0.1421222222222222,0.0
05:30,,0.0,0.0,0.5408777777777777
06:00,,0.0,0.0,0.0
06:30,,0.0,0.0,0.0
07:00,,0.2854666666666667,0.0,0.5320222222222221
07:30,,0.0,0.0,0.0
08:00,,0.0,0.0,0.0
08:30,,1.6970333333333336,0.0,0.0
09:00,,1.0682222222222222,0.0,0.2417111111111111
09:30,,0.0,0.0,0.12617777777777775
10:00,,0.0,0.0,0.0
10:30,,0.6097777777777778,0.0,0.0
11:00,,0.44694444444444437,0.0,0.0
11:30,,0.0,0.0,0.0
12:00,,0.0,0.0,0.0
12:30,,0.0,0.0,0.0
13:00,,0.0,0.0,0.0
13:30,,0.0,0.0,0.0
14:00,,0.0,0.0,0.0
14:30,,0.0,0.0,0.0
15:00,,0.0,0.0,0.0
15:30,,0.0,0.0,0.0
16:00,,0.0,0.0,0.0
16:30,,0.0,0.0,0.0
17:00,,0.0,0.0,0.0
17:30,,0.0,0.0,0.0
18:00,,0.0,0.0,0.0
18:30,,0.0,0.0,0.0
19:00,,0.0,0.0,0.0
19:30,,0.0,0.0,0.0
20:00,0.10808888888888886,0.0,0.0,0.0
20:30,0.0,0.0,0.0,
21:00,0.0,0.0,0.0,
21:30,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,
