Time (UTC),07/24/26,07/25/26,07/26/26,07/27/26,07/28/26,07/29/26,07/30/26,07/31/26,08/01/26,08/02/26,08/03/26,08/04/26,08/05/26
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00,,0.0,0.0,1.284411111111111,0.12374444444444443,0.931377777777778,0.9980444444444445,0.6671444444444444,1.653822222222222,0.8546777777777779,0.0,3.6880222222222225,3.0155666666666665
04:30,,2.798888888888889,0.6386222222222221,0.0,5.359977777777778,0.3610555555555555,1.9288555555555558,1.6572666666666667,1.1986666666666668,2.281222222222222,1.8446444444444445,0.0,0.5360222222222223
05:00,,3.175133333333333,3.221544444444444,2.1951666666666667,3.3497777777777773,3.276688888888889,0.5596444444444445,2.6183333333333336,1.1512888888888888,4.239233333333334,0.6173888888888888,8.048477777777778,3.8204333333333333
05:30,,0.0,5.707999888888889,10.788422222222222,4.732644444444445,0.42158888888888885,1.1524000000000003,0.42611111111111105,4.055555555555556,1.1121999999999999,1.591977777777778,2.965411111111111,2.1345666666666667
06:00,,4.5547555555555554,9.629166666666666,2.1712444444444445,3.3015666666666665,1.948477777777778,1.7126000000000001,0.3063,4.5635555555555545,2.7800999999999996,2.480688888888889,5.472833222222222,2.9736999999999996
06:30,,0.0,15.755788888888889,0.0,0.0,0.0,3.455833333333333,2.1608222222222224,1.5309000000000001,0.9449111111111111,2.162311111111111,1.8487,6.599133222222222
07:00,,2.0726999999999998,0.35827777777777775,0.0,2.323933333333333,1.2822333333333331,0.0,2.852777777777778,0.8403666666666667,0.12602222222222223,1.0573444444444442,1.8363888888888888,0.0996777777777778
07:30,,1.794799888888889,1.8021555555555555,0.9212222222222222,8.6631,0.0,0.18253333333333333,1.2188777777777777,2.8689111111111107,1.2133222222222224,0.0,0.9499333333333334,3.2815666666666665
08:00,,0.6492777777777777,0.45165555555555564,3.4964333333333335,2.677466666666667,0.9811444444444444,1.5556222222222225,0.20162222222222223,0.2526333333333333,1.8996333333333333,0.14858888888888885,0.0,33.78717777777778
08:30,,0.34357777777777776,1.4326555555555551,2.337533333333333,0.0,0.0,0.9572777777777778,0.754911111111111,0.10066666666666667,0.9720666666666666,0.8067444444444445,0.32180000000000003,1.3668333333333333
09:00,,31.581288777777782,0.1696888888888889,1.2127777777777777,0.0,0.0,1.0900666666666667,0.0,0.3326222222222222,2.2229111111111113,0.16493333333333335,0.0,0.0
09:30,,0.0,0.0,0.5530666666666667,13.853344444444444,0.0,0.0,0.0,0.899888888888889,0.0,0.0,0.0,0.0
10:00,,0.0,0.45435555555555557,0.0,0.0,0.0,0.7806222222222222,0.29381111111111113,0.608211111111111,0.7104555555555554,0.0,0.0,0.42564444444444455
10:30,,0.0,0.19892222222222222,0.5728666666666666,0.612588888888889,0.0,0.0,0.0,0.1476111111111111,0.47528888888888887,0.0,0.9171111111111111,0.4159
11:00,,0.0,0.0,0.19465555555555555,0.47569999999999996,0.4577777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:30,,0.0,0.0,0.0333,0.0,0.0,0.0,0.0,0.1948,0.1677,0.0,0.19277777777777774,2.5780999999999996
12:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666111111111111,0.0,0.28967777777777776
12:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
