KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,6.208514889434417,7.2945,7.3105,65000.0,70182.0,Pipistrellus pygmaeus,0.374,0.381,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260708/UBNA_030/20260701_184000.WAV,recover-20260708,UBNA_030,E18 Bridge
HF,69120.0,6.9315396772847855,17.8345,17.8779,68437.0,80829.0,Rhinolophus ferrumequinum,0.314,0.314,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260708/UBNA_030/20260701_184000.WAV,recover-20260708,UBNA_030,E18 Bridge
HF,65280.0,6.107826560739433,20.2505,20.2683,65000.0,69790.0,Pipistrellus pygmaeus,0.31,0.317,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260708/UBNA_030/20260701_184000.WAV,recover-20260708,UBNA_030,E18 Bridge
LF,32640.0,0.11842487579183605,37.289500000000004,37.2941,20312.0,32117.0,Plecotus austriacus,0.367,0.444,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260708/UBNA_030/20260701_184000.WAV,recover-20260708,UBNA_030,E18 Bridge
LF,32640.0,0.040559778098179594,44.1625,44.1695,20312.0,29666.0,Plecotus austriacus,0.173,0.357,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260708/UBNA_030/20260701_184000.WAV,recover-20260708,UBNA_030,E18 Bridge
LF,32640.0,-0.03700311219075751,44.5605,44.5646,16875.0,32273.0,Plecotus austriacus,0.214,0.383,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260708/UBNA_030/20260701_184000.WAV,recover-20260708,UBNA_030,E18 Bridge
HF,65280.0,8.333768868407406,61.2175,61.2361,65000.0,69685.0,Pipistrellus pygmaeus,0.348,0.361,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260708/UBNA_030/20260701_184000.WAV,recover-20260708,UBNA_030,E18 Bridge
HF,65280.0,-1.0290308680723173,63.2845,63.2991,62421.0,67599.0,Pipistrellus pygmaeus,0.299,0.305,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260708/UBNA_030/20260701_184000.WAV,recover-20260708,UBNA_030,E18 Bridge
LF,32640.0,0.4981697739411063,90.3005,90.3051,20312.0,33728.0,Plecotus austriacus,0.224,0.302,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260708/UBNA_030/20260701_184000.WAV,recover-20260708,UBNA_030,E18 Bridge
LF,32640.0,-0.1317762996342861,95.3555,95.3594,16015.0,33446.0,Plecotus auritus,0.229,0.319,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260708/UBNA_030/20260701_184000.WAV,recover-20260708,UBNA_030,E18 Bridge
HF,42240.0,6.270316463131075,96.9255,96.9314,43515.0,49150.0,Pipistrellus pipistrellus,0.3,0.339,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260708/UBNA_030/20260701_184000.WAV,recover-20260708,UBNA_030,E18 Bridge
LF,32640.0,-0.04883799416797319,100.4645,100.4675,19453.0,33960.0,Plecotus austriacus,0.225,0.393,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260708/UBNA_030/20260701_184000.WAV,recover-20260708,UBNA_030,E18 Bridge
HF,65280.0,1.6912970365318116,109.4005,109.41890000000001,62421.0,67386.0,Pipistrellus pipistrellus,0.157,0.304,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260708/UBNA_030/20260701_184000.WAV,recover-20260708,UBNA_030,E18 Bridge
LF,32640.0,0.885700900991673,118.5145,118.5184,27187.0,53254.0,Myotis nattereri,0.212,0.334,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260708/UBNA_030/20260701_184000.WAV,recover-20260708,UBNA_030,E18 Bridge
LF,32640.0,-0.17391670201677142,118.7125,118.7166,14296.0,36135.0,Plecotus auritus,0.263,0.317,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260708/UBNA_030/20260701_184000.WAV,recover-20260708,UBNA_030,E18 Bridge
HF,65280.0,1.1498457368602504,123.5605,123.5777,62421.0,67730.0,Pipistrellus pygmaeus,0.325,0.331,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260708/UBNA_030/20260701_184000.WAV,recover-20260708,UBNA_030,E18 Bridge
HF,65280.0,1.3168244460772165,144.8305,144.8366,57265.0,65907.0,Pipistrellus pygmaeus,0.269,0.312,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260708/UBNA_030/20260701_184000.WAV,recover-20260708,UBNA_030,E18 Bridge
LF,32640.0,0.07588631451073174,161.4965,161.502,18593.0,30210.0,Plecotus austriacus,0.262,0.345,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260708/UBNA_030/20260701_184000.WAV,recover-20260708,UBNA_030,E18 Bridge
