Time (UTC),06/24/26,06/25/26,06/26/26,06/27/26,06/28/26
00:00,,0.0,0.06666666666666667,0.0,0.06666666666666667
00:30,,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667
01:00,,0.3333333333333333,0.13333333333333333,0.0,0.0
01:30,,0.20000000000000004,0.20000000000000004,0.06666666666666667,0.0
02:00,,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.0
02:30,,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333
03:00,,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.0
03:30,,0.13333333333333333,0.0,0.26666666666666666,0.20000000000000004
04:00,,0.06666666666666667,0.06666666666666667,0.06666666666666667,1.0
04:30,,0.0,0.0,2.3333333333333335,1.8666666666666665
05:00,,0.0,0.06666666666666667,0.6666666666666666,11.266666666666667
05:30,,0.0,5.6000000000000005,0.06666666666666667,21.2
06:00,,9.266666666666667,0.19999999999999998,15.266666666666667,23.133333333333336
06:30,,31.533333333333335,0.06666666666666667,3.5999999999999996,13.0
07:00,,13.4,0.0,0.0,0.26666666666666666
07:30,,0.19999999999999998,0.0,0.13333333333333333,1.8
08:00,,4.2,0.0,0.7333333333333334,0.13333333333333333
08:30,,0.0,0.20000000000000004,0.26666666666666666,0.26666666666666666
09:00,,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.3333333333333333
09:30,,16.400000000000002,0.06666666666666667,0.26666666666666666,5.666666666666667
10:00,,0.0,0.19999999999999998,0.26666666666666666,0.5333333333333333
10:30,,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.7999999999999999
11:00,,0.06666666666666667,0.0,8.6,0.3333333333333333
11:30,,0.0,0.3333333333333333,0.46666666666666673,0.7333333333333334
12:00,,0.06666666666666667,0.3333333333333333,0.26666666666666666,0.9333333333333332
12:30,,0.20000000000000004,0.26666666666666666,0.26666666666666666,0.6
13:00,,0.39999999999999997,0.20000000000000004,0.19999999999999998,0.5333333333333333
13:30,,0.0,0.13333333333333333,0.6,0.6666666666666666
14:00,,0.0,0.13333333333333333,0.26666666666666666,0.8666666666666667
14:30,,0.3333333333333333,0.26666666666666666,0.8000000000000002,0.6
15:00,,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.5333333333333333
15:30,,0.0,0.26666666666666666,1.3999999999999997,2.0
16:00,,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.3333333333333333
16:30,,0.06666666666666667,0.13333333333333333,0.0,0.3333333333333333
17:00,,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.7333333333333334
17:30,0.0,0.0,0.13333333333333333,1.5999999999999999,1.4000000000000001
18:00,0.0,0.06666666666666667,0.06666666666666667,2.1999999999999997,0.0
18:30,0.06666666666666667,0.06666666666666667,0.20000000000000004,2.1333333333333333,0.6666666666666666
19:00,0.06666666666666667,0.06666666666666667,0.4000000000000001,2.066666666666667,0.7333333333333334
19:30,0.0,0.06666666666666667,0.06666666666666667,2.066666666666667,0.3333333333333333
20:00,0.06666666666666667,0.13333333333333333,0.0,1.4000000000000001,0.20000000000000004
20:30,0.06666666666666667,0.26666666666666666,0.3333333333333333,3.0666666666666664,0.3333333333333333
21:00,0.13333333333333333,0.20000000000000004,0.0,1.8666666666666665,0.3333333333333333
21:30,0.0,0.13333333333333333,0.20000000000000004,1.4666666666666666,0.20000000000000004
22:00,0.13333333333333333,0.06666666666666667,0.0,0.6,0.0
22:30,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.4666666666666666,0.4
23:00,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.19999999999999998,
23:30,0.0,0.0,0.0,0.0,
