KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,-4.467182914530089,42.7625,42.7778,63281.0,68350.0,Echolocation,Pipistrellus pipistrellus,0.208,0.362,-1,192000.0,/mnt/ubna_data_07/recover-20260701/UBNA_022/20260624_175000.WAV,recover-20260701,UBNA_022,E18 Bridge
HF,65280.0,-0.4236827035187043,57.1215,57.1344,61562.0,67795.0,Echolocation,Pipistrellus pipistrellus,0.154,0.343,-1,192000.0,/mnt/ubna_data_07/recover-20260701/UBNA_022/20260624_175000.WAV,recover-20260701,UBNA_022,E18 Bridge
HF,65280.0,-2.327685797117844,79.59049999999999,79.6067,63281.0,67665.0,Echolocation,Pipistrellus pygmaeus,0.39,0.405,-1,192000.0,/mnt/ubna_data_07/recover-20260701/UBNA_022/20260624_175000.WAV,recover-20260701,UBNA_022,E18 Bridge
HF,65280.0,-0.8041621448756648,88.8505,88.8655,58984.0,64374.0,Echolocation,Pipistrellus pygmaeus,0.299,0.329,-1,192000.0,/mnt/ubna_data_07/recover-20260701/UBNA_022/20260624_175000.WAV,recover-20260701,UBNA_022,E18 Bridge
HF,65280.0,-1.9117855778286161,176.5135,176.5316,63281.0,67897.0,Echolocation,Pipistrellus pipistrellus,0.169,0.316,-1,192000.0,/mnt/ubna_data_07/recover-20260701/UBNA_022/20260624_175000.WAV,recover-20260701,UBNA_022,E18 Bridge
LF,24000.0,8.791380389448767,81.9065,81.9191,22890.0,31186.0,Echolocation,Nyctalus noctula,0.128,0.36,-1,192000.0,/mnt/ubna_data_07/recover-20260701/UBNA_022/20260624_183000.WAV,recover-20260701,UBNA_022,E18 Bridge
LF,24960.0,1.8559598164780238,100.6455,100.6566,24609.0,30822.0,Echolocation,Eptesicus serotinus,0.183,0.35,-1,192000.0,/mnt/ubna_data_07/recover-20260701/UBNA_022/20260624_183000.WAV,recover-20260701,UBNA_022,E18 Bridge
LF,23040.0,1.4975656707418405,219.1035,219.12,22031.0,26719.0,Echolocation,Nyctalus leisleri,0.179,0.346,-1,192000.0,/mnt/ubna_data_07/recover-20260701/UBNA_022/20260624_183000.WAV,recover-20260701,UBNA_022,E18 Bridge
LF,24000.0,3.047231654627069,142.5555,142.5641,22031.0,31044.0,Echolocation,Eptesicus serotinus,0.093,0.329,-1,192000.0,/mnt/ubna_data_07/recover-20260701/UBNA_022/20260624_185000.WAV,recover-20260701,UBNA_022,E18 Bridge
LF,25920.0,1.9612953145846217,255.6125,255.6243,23750.0,30980.0,Echolocation,Eptesicus serotinus,0.193,0.338,-1,192000.0,/mnt/ubna_data_07/recover-20260701/UBNA_022/20260624_185000.WAV,recover-20260701,UBNA_022,E18 Bridge
