Time (UTC),06/24/26,06/25/26,06/26/26,06/27/26,06/28/26
00:00,,0.0,0.5555555555555556,0.0,0.5555555555555556
00:30,,0.0,1.1111111111111112,0.5555555555555556,0.5555555555555556
01:00,,2.7777777777777772,1.1111111111111112,0.0,0.0
01:30,,1.6666666666666667,1.6666666666666667,0.5555555555555556,0.0
02:00,,0.5555555555555556,1.1111111111111112,0.5555555555555556,0.0
02:30,,0.5555555555555556,1.1111111111111112,1.1111111111111112,1.1111111111111112
03:00,,0.5555555555555556,2.2222222222222223,2.2222222222222223,0.0
03:30,,1.1111111111111112,0.0,2.2222222222222223,1.6666666666666667
04:00,,0.5555555555555556,0.5555555555555556,0.5555555555555556,5.5555555555555545
04:30,,0.0,0.0,2.7777777777777772,1.1111111111111112
05:00,,0.0,0.5555555555555556,2.7777777777777772,8.333333333333334
05:30,,0.0,4.444444444444445,0.5555555555555556,11.666666666666666
06:00,,7.222222222222222,0.5555555555555556,13.333333333333334,18.88888888888889
06:30,,17.77777777777778,0.5555555555555556,5.5555555555555545,11.111111111111109
07:00,,10.555555555555555,0.0,0.0,1.6666666666666667
07:30,,0.5555555555555556,0.0,1.1111111111111112,2.2222222222222223
08:00,,3.3333333333333335,0.0,6.111111111111111,1.1111111111111112
08:30,,0.0,1.6666666666666667,2.2222222222222223,2.2222222222222223
09:00,,0.5555555555555556,0.5555555555555556,2.2222222222222223,2.7777777777777772
09:30,,9.444444444444445,0.5555555555555556,2.2222222222222223,6.111111111111111
10:00,,0.0,1.1111111111111112,1.6666666666666667,4.444444444444445
10:30,,1.1111111111111112,0.5555555555555556,1.1111111111111112,6.111111111111111
11:00,,0.5555555555555556,0.0,6.666666666666667,2.7777777777777772
11:30,,0.0,2.7777777777777772,3.3333333333333335,6.111111111111111
12:00,,0.5555555555555556,2.7777777777777772,2.2222222222222223,7.777777777777778
12:30,,1.6666666666666667,2.2222222222222223,2.2222222222222223,5.0
13:00,,2.7777777777777772,1.6666666666666667,1.6666666666666667,4.444444444444445
13:30,,0.0,1.1111111111111112,4.444444444444445,5.5555555555555545
14:00,,0.0,1.1111111111111112,2.2222222222222223,6.111111111111111
14:30,,2.2222222222222223,2.2222222222222223,6.666666666666667,5.0
15:00,,0.5555555555555556,2.2222222222222223,2.2222222222222223,3.888888888888889
15:30,,0.0,2.2222222222222223,11.666666666666666,16.11111111111111
16:00,,0.5555555555555556,0.5555555555555556,0.5555555555555556,2.7777777777777772
16:30,,0.5555555555555556,1.1111111111111112,0.0,2.7777777777777772
17:00,,1.1111111111111112,0.5555555555555556,0.5555555555555556,6.111111111111111
17:30,0.0,0.0,1.1111111111111112,12.777777777777779,11.111111111111109
18:00,0.0,0.5555555555555556,0.5555555555555556,16.666666666666668,0.0
18:30,0.5555555555555556,0.5555555555555556,1.6666666666666667,16.11111111111111,5.5555555555555545
19:00,0.5555555555555556,0.5555555555555556,3.3333333333333335,16.11111111111111,6.111111111111111
19:30,0.0,0.5555555555555556,0.5555555555555556,16.11111111111111,2.7777777777777772
20:00,0.5555555555555556,1.1111111111111112,0.0,11.666666666666666,1.6666666666666667
20:30,0.5555555555555556,2.2222222222222223,2.7777777777777772,21.11111111111111,2.7777777777777772
21:00,1.1111111111111112,1.1111111111111112,0.0,13.333333333333334,2.7777777777777772
21:30,0.0,1.1111111111111112,1.6666666666666667,11.666666666666666,1.6666666666666667
22:00,1.1111111111111112,0.5555555555555556,0.0,5.0,0.0
22:30,1.1111111111111112,0.5555555555555556,0.5555555555555556,3.3333333333333335,3.3333333333333335
23:00,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.6666666666666667,
23:30,0.0,0.0,0.0,0.0,
