KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
LF,32640.0,0.7142204528283012,3.2725,3.2762,24609.0,38234.0,Plecotus austriacus,0.333,0.441,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251120/UBNA_026/20251113_233000.WAV,recover-20251120,UBNA_026,Central Pond
HF,43200.0,2.5880134151200043,38.5745,38.5814,43515.0,51501.0,Pipistrellus pipistrellus,0.262,0.329,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251120/UBNA_026/20251113_233000.WAV,recover-20251120,UBNA_026,Central Pond
HF,42240.0,2.0441840430397247,39.338499999999996,39.351,43515.0,46730.0,Pipistrellus nathusii,0.183,0.384,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251120/UBNA_026/20251113_233000.WAV,recover-20251120,UBNA_026,Central Pond
HF,48960.0,2.4655568598123887,42.9695,42.9776,47812.0,56884.0,Pipistrellus pipistrellus,0.369,0.411,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251120/UBNA_026/20251113_233000.WAV,recover-20251120,UBNA_026,Central Pond
HF,65280.0,2.5804366358861834,44.2265,44.2439,65000.0,70040.0,Pipistrellus pygmaeus,0.298,0.303,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251120/UBNA_026/20251113_233000.WAV,recover-20251120,UBNA_026,Central Pond
LF,32640.0,-0.17334935791360917,47.6575,47.6707,27187.0,32308.0,Nyctalus leisleri,0.167,0.321,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251120/UBNA_026/20251113_233000.WAV,recover-20251120,UBNA_026,Central Pond
HF,45120.0,6.399198704652821,50.4675,50.4757,43515.0,58395.0,Pipistrellus pipistrellus,0.176,0.318,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251120/UBNA_026/20251113_233000.WAV,recover-20251120,UBNA_026,Central Pond
HF,47040.0,5.042714234032766,55.936499999999995,55.9555,46093.0,51010.0,Pipistrellus pipistrellus,0.236,0.317,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251120/UBNA_026/20251113_233000.WAV,recover-20251120,UBNA_026,Central Pond
HF,65280.0,0.7588183238898792,78.3685,78.3771,62421.0,67005.0,Pipistrellus pygmaeus,0.465,0.476,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251120/UBNA_026/20251113_233000.WAV,recover-20251120,UBNA_026,Central Pond
HF,65280.0,1.248718962082492,84.9235,84.9325,58984.0,64183.0,Pipistrellus pipistrellus,0.212,0.358,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251120/UBNA_026/20251113_233000.WAV,recover-20251120,UBNA_026,Central Pond
HF,46080.0,-7.2610581121779525,146.1675,146.1735,44375.0,50103.0,Pipistrellus pipistrellus,0.257,0.323,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251120/UBNA_026/20251113_233000.WAV,recover-20251120,UBNA_026,Central Pond
HF,42240.0,1.584136486816684,174.8265,174.835,43515.0,49721.0,Pipistrellus pipistrellus,0.262,0.311,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251120/UBNA_026/20251113_233000.WAV,recover-20251120,UBNA_026,Central Pond
HF,65280.0,1.3645535569726372,194.2715,194.2819,63281.0,68193.0,Pipistrellus pygmaeus,0.368,0.388,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251120/UBNA_026/20251113_233000.WAV,recover-20251120,UBNA_026,Central Pond
HF,48960.0,5.03510845210167,208.5385,208.5435,46953.0,57834.0,Pipistrellus pipistrellus,0.286,0.305,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251120/UBNA_026/20251113_233000.WAV,recover-20251120,UBNA_026,Central Pond
LF,24000.0,4.111864363731464,242.2035,242.2177,23750.0,28267.0,Nyctalus leisleri,0.23,0.318,-1,Echolocation,192000.0,/mnt/ubna_data_06/recover-20251120/UBNA_026/20251113_233000.WAV,recover-20251120,UBNA_026,Central Pond
