KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,60480.0,8.761214105227431,1.0005,1.0076,55546.0,59384.0,Pipistrellus pygmaeus,0.334,0.342,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260305/UBNA_026/20260219_202000.WAV,recover-20260305,UBNA_026,E18 Bridge
LF,24000.0,-2.0552718483768424,1.7415,1.7567,23750.0,27719.0,Nyctalus leisleri,0.221,0.317,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260305/UBNA_026/20260219_202000.WAV,recover-20260305,UBNA_026,E18 Bridge
HF,65280.0,1.5062525578686077,5.4185,5.432,55546.0,63123.0,Pipistrellus pipistrellus,0.154,0.321,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260305/UBNA_026/20260219_202000.WAV,recover-20260305,UBNA_026,E18 Bridge
HF,42240.0,-0.2815739579262878,7.7945,7.8128,43515.0,47648.0,Pipistrellus pipistrellus,0.22,0.304,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260305/UBNA_026/20260219_202000.WAV,recover-20260305,UBNA_026,E18 Bridge
HF,57600.0,5.488012606646352,8.1675,8.1795,57265.0,61905.0,Pipistrellus pygmaeus,0.311,0.323,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260305/UBNA_026/20260219_202000.WAV,recover-20260305,UBNA_026,E18 Bridge
LF,23040.0,1.3607477467069398,11.6555,11.6739,22890.0,26556.0,Nyctalus leisleri,0.263,0.311,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260305/UBNA_026/20260219_202000.WAV,recover-20260305,UBNA_026,E18 Bridge
LF,23040.0,3.402709725300377,21.3365,21.3499,22890.0,27042.0,Nyctalus leisleri,0.246,0.341,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260305/UBNA_026/20260219_202000.WAV,recover-20260305,UBNA_026,E18 Bridge
LF,23040.0,-0.3343316428201968,25.8925,25.9099,22890.0,26262.0,Nyctalus leisleri,0.304,0.374,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260305/UBNA_026/20260219_202000.WAV,recover-20260305,UBNA_026,E18 Bridge
LF,23040.0,-1.3377448091349164,27.5755,27.5934,22890.0,27275.0,Nyctalus leisleri,0.361,0.44,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260305/UBNA_026/20260219_202000.WAV,recover-20260305,UBNA_026,E18 Bridge
HF,42240.0,3.5766367339143006,28.6835,28.6928,40937.0,45093.0,Pipistrellus nathusii,0.298,0.328,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260305/UBNA_026/20260219_202000.WAV,recover-20260305,UBNA_026,E18 Bridge
LF,24000.0,-2.924154936493636,36.9785,36.990899999999996,23750.0,28353.0,Nyctalus leisleri,0.179,0.326,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260305/UBNA_026/20260219_202000.WAV,recover-20260305,UBNA_026,E18 Bridge
