date_and_time_UTC,callrate,LFcallrate,HFcallrate
2026-05-04 22:10:00+00:00,0.0,0.0,0.0
2026-05-04 22:20:00+00:00,0.0,0.0,0.0
2026-05-04 22:30:00+00:00,0.2,0.2,0.0
2026-05-04 22:40:00+00:00,0.0,0.0,0.0
2026-05-04 22:50:00+00:00,0.4,0.2,0.2
2026-05-04 23:00:00+00:00,0.6,0.6,0.0
2026-05-04 23:10:00+00:00,0.0,0.0,0.0
2026-05-04 23:20:00+00:00,0.4,0.4,0.0
2026-05-04 23:30:00+00:00,0.0,0.0,0.0
2026-05-04 23:40:00+00:00,0.0,0.0,0.0
2026-05-04 23:50:00+00:00,0.0,0.0,0.0
2026-05-05 00:00:00+00:00,0.0,0.0,0.0
2026-05-05 00:10:00+00:00,0.2,0.2,0.0
2026-05-05 00:20:00+00:00,1.0,1.0,0.0
2026-05-05 00:30:00+00:00,0.0,0.0,0.0
2026-05-05 00:40:00+00:00,0.0,0.0,0.0
2026-05-05 00:50:00+00:00,0.0,0.0,0.0
2026-05-05 01:00:00+00:00,0.0,0.0,0.0
2026-05-05 01:10:00+00:00,0.0,0.0,0.0
2026-05-05 01:20:00+00:00,0.0,0.0,0.0
2026-05-05 01:30:00+00:00,0.0,0.0,0.0
2026-05-05 01:40:00+00:00,0.0,0.0,0.0
2026-05-05 01:50:00+00:00,0.0,0.0,0.0
2026-05-05 02:00:00+00:00,0.0,0.0,0.0
2026-05-05 02:10:00+00:00,0.0,0.0,0.0
2026-05-05 02:20:00+00:00,0.0,0.0,0.0
2026-05-05 02:30:00+00:00,0.0,0.0,0.0
2026-05-05 02:40:00+00:00,0.0,0.0,0.0
2026-05-05 02:50:00+00:00,0.4,0.4,0.0
2026-05-05 03:00:00+00:00,0.0,0.0,0.0
2026-05-05 03:10:00+00:00,0.0,0.0,0.0
2026-05-05 03:20:00+00:00,0.0,0.0,0.0
2026-05-05 03:30:00+00:00,0.0,0.0,0.0
2026-05-05 03:40:00+00:00,0.0,0.0,0.0
2026-05-05 03:50:00+00:00,7.0,7.0,0.0
2026-05-05 04:00:00+00:00,27.2,26.6,0.6
2026-05-05 04:10:00+00:00,29.6,29.6,0.0
2026-05-05 04:20:00+00:00,11.8,8.4,3.4
2026-05-05 04:30:00+00:00,2.6,2.6,0.0
2026-05-05 04:40:00+00:00,122.0,23.6,98.4
2026-05-05 04:50:00+00:00,150.6,67.2,83.4
2026-05-05 05:00:00+00:00,144.4,16.6,127.8
2026-05-05 05:10:00+00:00,84.4,0.6,83.8
2026-05-05 05:20:00+00:00,108.4,5.4,103.0
2026-05-05 05:30:00+00:00,225.4,8.6,216.8
2026-05-05 05:40:00+00:00,39.2,10.0,29.2
2026-05-05 05:50:00+00:00,38.4,38.0,0.4
2026-05-05 06:00:00+00:00,176.8,72.0,104.8
2026-05-05 06:10:00+00:00,48.6,8.0,40.6
2026-05-05 06:20:00+00:00,75.0,23.8,51.2
2026-05-05 06:30:00+00:00,134.2,23.6,110.6
2026-05-05 06:40:00+00:00,151.8,19.6,132.2
