Time (UTC),09/18/25,09/19/25,09/20/25,09/21/25,09/22/25,09/23/25,09/24/25,09/25/25,09/26/25,09/27/25,09/28/25,09/29/25,09/30/25,10/01/25,10/02/25
00:00,,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.0,1.6666666666666667,0.5555555555555556,1.6666666666666667,0.0,0.5555555555555556,1.111111111111111,0.0,0.0
00:30,,1.111111111111111,1.111111111111111,1.111111111111111,0.5555555555555556,1.6666666666666667,1.6666666666666667,0.0,1.111111111111111,2.2222222222222223,0.5555555555555556,2.2222222222222223,1.6666666666666667,0.0,0.5555555555555556
01:00,,0.0,1.6666666666666667,4.444444444444445,0.5555555555555556,3.888888888888889,1.111111111111111,0.5555555555555556,0.0,2.2222222222222223,2.7777777777777772,2.7777777777777772,0.5555555555555556,0.5555555555555556,0.5555555555555556
01:30,,0.0,1.111111111111111,3.3333333333333335,0.5555555555555556,6.666666666666667,0.5555555555555556,1.111111111111111,1.111111111111111,1.111111111111111,0.0,1.111111111111111,0.0,0.0,0.5555555555555556
02:00,,1.111111111111111,1.111111111111111,1.6666666666666667,1.111111111111111,0.5555555555555556,1.6666666666666667,0.5555555555555556,0.5555555555555556,0.0,8.88888888888889,26.666666666666668,26.11111111111111,0.0,22.777777777777775
02:30,,1.111111111111111,0.0,0.0,0.5555555555555556,0.5555555555555556,5.5555555555555545,17.222222222222225,2.7777777777777772,15.0,21.11111111111111,63.88888888888889,65.0,0.0,30.555555555555554
03:00,,1.6666666666666667,0.0,0.5555555555555556,0.0,2.7777777777777772,49.44444444444445,19.444444444444446,0.0,4.444444444444445,1.6666666666666667,98.33333333333333,11.666666666666666,1.6666666666666667,58.888888888888886
03:30,,4.444444444444445,6.11111111111111,1.111111111111111,2.7777777777777772,1.111111111111111,50.0,24.444444444444443,0.0,27.222222222222225,0.0,95.0,13.333333333333334,0.5555555555555556,39.444444444444436
04:00,,0.0,1.6666666666666667,0.0,1.111111111111111,1.111111111111111,21.11111111111111,18.888888888888886,0.0,1.111111111111111,0.5555555555555556,95.55555555555556,0.0,0.0,74.44444444444444
04:30,,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,0.0,3.888888888888889,0.5555555555555556,0.0,38.88888888888889,0.0,87.22222222222223,1.111111111111111,0.5555555555555556,50.55555555555555
05:00,,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,0.0,17.222222222222225,0.0,90.0,1.111111111111111,0.0,55.555555555555564
05:30,,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,5.5555555555555545,0.0,58.888888888888886,1.111111111111111,1.111111111111111,47.22222222222223
06:00,,0.0,0.0,1.6666666666666667,1.111111111111111,0.0,1.111111111111111,0.5555555555555556,0.0,4.444444444444445,0.0,65.55555555555554,0.5555555555555556,0.0,55.0
06:30,,2.7777777777777772,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,55.555555555555564,0.5555555555555556,6.666666666666667,0.0,0.0,48.888888888888886
07:00,,0.0,0.0,0.0,0.0,2.2222222222222223,2.2222222222222223,0.0,0.0,86.66666666666667,0.0,59.44444444444445,0.5555555555555556,0.0,51.666666666666664
07:30,,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,67.22222222222221,1.6666666666666667,81.66666666666667,1.111111111111111,0.0,43.333333333333336
08:00,,2.7777777777777772,1.6666666666666667,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,34.44444444444445,0.0,72.77777777777776,1.111111111111111,2.7777777777777772,51.666666666666664
08:30,,1.111111111111111,0.0,0.0,0.0,0.5555555555555556,1.111111111111111,0.0,0.0,53.888888888888886,0.0,41.111111111111114,0.5555555555555556,0.0,37.77777777777777
