KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file,Recover Folder,SD Card,Site name
HF,65280.0,-1.2919008796540112,7.8955,7.9038,60703.0,65341.0,Pipistrellus pygmaeus,0.357,0.364,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
LF,32640.0,-0.015061965546859938,10.4225,10.4414,27187.0,30914.0,Nyctalus leisleri,0.221,0.318,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
LF,23040.0,0.7840809846113918,12.3805,12.3971,22890.0,27191.0,Nyctalus leisleri,0.218,0.3,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
HF,65280.0,-0.06601021206834964,13.3445,13.3507,60703.0,65512.0,Pipistrellus pygmaeus,0.397,0.403,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
LF,32640.0,0.11168646182975797,14.1015,14.1173,27187.0,31233.0,Nyctalus leisleri,0.245,0.308,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
HF,65280.0,2.110655701704822,27.6685,27.6816,58984.0,65888.0,Pipistrellus pygmaeus,0.298,0.307,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
LF,23040.0,-0.7091474619897844,82.1905,82.207,22890.0,27547.0,Nyctalus leisleri,0.252,0.33,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
LF,32640.0,0.18224785729928694,86.0825,86.096,27187.0,31412.0,Nyctalus leisleri,0.159,0.311,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
HF,60480.0,4.43279112207987,89.4885,89.49889999999999,54687.0,59358.0,Pipistrellus pygmaeus,0.283,0.301,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
HF,65280.0,-0.5231242211683416,99.7655,99.7794,64140.0,68686.0,Pipistrellus pipistrellus,0.16,0.357,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
HF,65280.0,3.073748550064703,124.5305,124.5372,61562.0,67397.0,Pipistrellus pygmaeus,0.416,0.42,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
HF,65280.0,-1.3026111668734988,131.9175,131.9318,62421.0,68049.0,Pipistrellus pipistrellus,0.142,0.318,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
LF,25920.0,9.098364789804162,173.3145,173.3279,25468.0,30424.0,Nyctalus leisleri,0.286,0.316,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
LF,25920.0,29.318584555378333,190.2425,190.2583,25468.0,28697.0,Nyctalus leisleri,0.295,0.32,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
LF,31680.0,9.21157778121595,219.2855,219.2998,30625.0,34282.0,Nyctalus leisleri,0.216,0.431,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
HF,48960.0,4.940657017892368,220.3755,220.3873,48671.0,52161.0,Pipistrellus pipistrellus,0.249,0.312,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
LF,26880.0,8.843304763284374,223.9035,223.9174,25468.0,29684.0,Nyctalus leisleri,0.218,0.31,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
LF,31680.0,2.8857270250762586,226.3135,226.3293,30625.0,33602.0,Pipistrellus nathusii,0.182,0.335,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
LF,32640.0,18.122761592122515,229.5265,229.5408,30625.0,33727.0,Nyctalus leisleri,0.118,0.317,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
HF,48960.0,17.07705018469584,230.7095,230.7233,47812.0,51458.0,Pipistrellus pipistrellus,0.268,0.311,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
LF,25920.0,16.139798403305804,259.7715,259.78430000000003,25468.0,28659.0,Nyctalus leisleri,0.374,0.416,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
HF,48960.0,18.125796047610663,264.1595,264.177,46953.0,51386.0,Pipistrellus pipistrellus,0.41,0.455,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_202000.WAV,recover-20260102,UBNA_029,Central Pond
LF,26880.0,1.701716258139876,0.8135,0.8181,25468.0,42462.0,Plecotus austriacus,0.205,0.339,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_204000.WAV,recover-20260102,UBNA_029,Central Pond
LF,25920.0,0.7170664847593771,14.9115,14.9274,25468.0,28833.0,Nyctalus leisleri,0.349,0.416,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_204000.WAV,recover-20260102,UBNA_029,Central Pond
LF,26880.0,-0.48446243712135106,15.4265,15.4393,25468.0,29371.0,Nyctalus leisleri,0.263,0.326,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_204000.WAV,recover-20260102,UBNA_029,Central Pond
LF,25920.0,10.001516912880541,31.1445,31.1622,25468.0,29056.0,Nyctalus leisleri,0.282,0.355,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_204000.WAV,recover-20260102,UBNA_029,Central Pond
HF,45120.0,-3.927351285880092,36.7385,36.745,44375.0,50155.0,Pipistrellus pipistrellus,0.324,0.368,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_204000.WAV,recover-20260102,UBNA_029,Central Pond
HF,48000.0,14.96250735048396,80.2255,80.2394,46953.0,51024.0,Pipistrellus pipistrellus,0.314,0.37,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_204000.WAV,recover-20260102,UBNA_029,Central Pond
LF,25920.0,14.40090595152749,116.0605,116.0744,25468.0,29308.0,Nyctalus leisleri,0.321,0.377,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_204000.WAV,recover-20260102,UBNA_029,Central Pond
LF,26880.0,14.442361243662488,218.4575,218.4722,25468.0,29869.0,Nyctalus leisleri,0.388,0.453,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_204000.WAV,recover-20260102,UBNA_029,Central Pond
LF,26880.0,22.6663699987008,221.4835,221.4983,25468.0,29121.0,Nyctalus leisleri,0.28,0.324,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_204000.WAV,recover-20260102,UBNA_029,Central Pond
HF,60480.0,6.0127001438920775,293.1565,293.1654,59843.0,64270.0,Pipistrellus pygmaeus,0.311,0.319,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_204000.WAV,recover-20260102,UBNA_029,Central Pond
LF,24000.0,4.965216668473226,2.8935,2.8991,21171.0,34189.0,Plecotus austriacus,0.281,0.389,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
LF,27840.0,-5.10185200937761,3.2705,3.2751,25468.0,39944.0,Plecotus austriacus,0.177,0.339,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
LF,25920.0,3.128859248277953,27.9545,27.9669,25468.0,30330.0,Nyctalus leisleri,0.183,0.326,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
LF,25920.0,11.782132029260683,28.8745,28.8899,25468.0,30025.0,Nyctalus leisleri,0.248,0.348,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
HF,48960.0,7.145333413471841,32.2875,32.3003,48671.0,51243.0,Pipistrellus pipistrellus,0.244,0.306,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
HF,48960.0,9.272394649236528,34.5585,34.5682,48671.0,52284.0,Pipistrellus pipistrellus,0.342,0.405,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
HF,48960.0,9.300024321834902,36.2025,36.2152,47812.0,53157.0,Pipistrellus pipistrellus,0.4,0.457,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
HF,48960.0,23.71300149643584,36.6965,36.7107,47812.0,52340.0,Pipistrellus pipistrellus,0.402,0.44,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
LF,25920.0,12.592214631537114,37.2525,37.264,25468.0,31047.0,Nyctalus leisleri,0.278,0.32,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
HF,48960.0,23.446369511172136,37.2525,37.268299999999996,47812.0,52465.0,Pipistrellus pipistrellus,0.317,0.337,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
HF,48960.0,26.876299675932025,38.4275,38.444900000000004,48671.0,51205.0,Pipistrellus pipistrellus,0.301,0.378,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
HF,48960.0,28.912989601164675,40.6195,40.6333,48671.0,52169.0,Pipistrellus pipistrellus,0.237,0.352,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
HF,48960.0,15.321382520105146,43.0105,43.0254,47812.0,51445.0,Pipistrellus pipistrellus,0.253,0.302,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
HF,48960.0,4.771792480761522,45.4865,45.4998,47812.0,50718.0,Pipistrellus pipistrellus,0.219,0.318,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
HF,48960.0,6.6358132039021935,46.2655,46.276399999999995,48671.0,51557.0,Pipistrellus pipistrellus,0.246,0.31,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
HF,48960.0,24.061201160072613,48.6635,48.6794,47812.0,52580.0,Pipistrellus pipistrellus,0.288,0.308,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
LF,26880.0,10.495083797172375,48.8945,48.902699999999996,25468.0,36534.0,Nyctalus leisleri,0.135,0.318,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
HF,48960.0,29.426484755211803,50.286500000000004,50.303,47812.0,52238.0,Pipistrellus pipistrellus,0.392,0.455,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
HF,48960.0,20.496238981932976,50.5505,50.5677,47812.0,50969.0,Pipistrellus pipistrellus,0.343,0.413,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
LF,25920.0,12.2021342275226,51.3935,51.406800000000004,25468.0,30071.0,Nyctalus leisleri,0.356,0.448,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
HF,48960.0,21.534782316659424,51.8975,51.9132,47812.0,51688.0,Pipistrellus pipistrellus,0.349,0.454,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
LF,31680.0,3.9702596417883256,51.8975,51.908500000000004,30625.0,36359.0,Nyctalus leisleri,0.178,0.308,-1,Echolocation,192000.0,/mnt/ubna_data_07/recover-20260102/UBNA_029/20251226_205000.WAV,recover-20260102,UBNA_029,Central Pond
