,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file
18,0.2955,0.3359,68437,82532,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
19,0.2965,0.3129,28906,33265,Eptesicus serotinus,0.031,0.061,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
20,0.3235,0.331,24609,34454,Plecotus austriacus,0.008,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
21,0.3725,0.383,22890,27672,Nyctalus leisleri,0.011,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
22,0.4105,0.4173,46953,52668,Pipistrellus pipistrellus,0.024,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
23,0.4125,0.4544,68437,83073,Rhinolophus ferrumequinum,0.036,0.036,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
24,0.4215,0.4329,28906,36006,Eptesicus serotinus,0.011,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
25,0.4435,0.451,27187,39127,Eptesicus serotinus,0.007,0.027,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
26,0.4445,0.4842,68437,81833,Rhinolophus ferrumequinum,0.036,0.036,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
27,0.4535,0.4636,22031,26912,Nyctalus leisleri,0.009,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
28,0.4665,0.5074,68437,82818,Rhinolophus ferrumequinum,0.035,0.035,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
29,0.4965,0.5359,68437,82336,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
30,0.5215,0.5619,68437,82583,Rhinolophus ferrumequinum,0.032,0.032,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
31,0.5285,0.5364,28906,38216,Eptesicus serotinus,0.007,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
32,0.5675,0.5754,28046,38523,Eptesicus serotinus,0.007,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
33,0.5845,0.6274,68437,83004,Rhinolophus ferrumequinum,0.039,0.039,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
34,0.5885,0.6001,22031,26649,Nyctalus leisleri,0.013,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
35,0.6235,0.6624,68437,82040,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
36,0.6465,0.686,68437,82331,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
37,0.6795,0.6902,22890,28885,Nyctalus leisleri,0.01,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
38,0.6845,0.7184,68437,81144,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
39,0.7005,0.7409,68437,82379,Rhinolophus ferrumequinum,0.03,0.03,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
40,0.7195,0.727,28906,37898,Eptesicus serotinus,0.008,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
41,0.7225,0.7614,68437,82602,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
42,0.7525,0.7888,68437,81458,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
43,0.7945,0.8347,68437,81948,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
44,0.8555,0.8649,27187,37293,Eptesicus serotinus,0.009,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
45,0.8625,0.8987,68437,81236,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
46,0.8635,0.874,24609,31665,Nyctalus leisleri,0.009,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
47,0.8785,0.9214,68437,82824,Rhinolophus ferrumequinum,0.03,0.03,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
48,0.9165,0.958,68437,82157,Rhinolophus ferrumequinum,0.031,0.031,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
49,0.9625,1.0012,68437,81874,Rhinolophus ferrumequinum,0.056,0.056,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
50,1.0065,1.0514,68437,83526,Rhinolophus ferrumequinum,0.052,0.052,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
51,1.0415,1.0792,68437,82033,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
52,1.0475,1.0881,68437,82143,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
53,1.0575,1.0647,27187,40099,Eptesicus serotinus,0.007,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
54,1.0715,1.1103,68437,82141,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
55,1.0935,1.1358,68437,82674,Rhinolophus ferrumequinum,0.027,0.027,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
56,1.1345,1.1679,68437,80507,Rhinolophus ferrumequinum,0.022,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
57,1.1795,1.2218,68437,82973,Rhinolophus ferrumequinum,0.028,0.028,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
58,1.1925,1.2008,28906,38196,Eptesicus serotinus,0.008,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
59,1.2205,1.2583,68437,81838,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
60,1.2295,1.2695,68437,82550,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
61,1.2445,1.2572,22890,28705,Nyctalus leisleri,0.017,0.037,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
62,1.2725,1.2843,27187,34713,Eptesicus serotinus,0.017,0.03,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
63,1.2755,1.3142,68437,82557,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
64,1.3035,1.3396,68437,81755,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
65,1.3135,1.3255,27187,33060,Eptesicus serotinus,0.015,0.028,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
66,1.3235,1.3615,68437,82233,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
67,1.3325,1.3731,68437,82484,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
68,1.3395,1.3787,68437,82442,Rhinolophus ferrumequinum,0.021,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
69,1.4275,1.4676,68437,82844,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
70,1.4355,1.4461,23750,30073,Nyctalus leisleri,0.008,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
71,1.4465,1.4549,28046,40202,Eptesicus serotinus,0.008,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
72,1.4495,1.4897,68437,82896,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
73,1.4775,1.5143,68437,81919,Rhinolophus ferrumequinum,0.022,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
74,1.4795,1.49,27187,34376,Eptesicus serotinus,0.018,0.034,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
75,1.4925,1.5324,68437,82752,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
76,1.5235,1.5639,68437,81922,Rhinolophus ferrumequinum,0.031,0.031,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
77,1.5315,1.5725,68437,82814,Rhinolophus ferrumequinum,0.028,0.028,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
78,1.5375,1.5487,22890,27962,Nyctalus leisleri,0.012,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
79,1.5605,1.5953,68437,81306,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
80,1.5625,1.5713,28046,38736,Eptesicus serotinus,0.008,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
81,1.5755,1.617,68437,82914,Rhinolophus ferrumequinum,0.032,0.032,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
82,1.5845,1.6215,68437,82271,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
83,1.5935,1.63,68437,81610,Rhinolophus ferrumequinum,0.021,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
84,1.6025,1.6387,68437,82131,Rhinolophus ferrumequinum,0.03,0.03,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
85,1.6265,1.6661,68437,82681,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
86,1.6385,1.6784,68437,82562,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
87,1.6465,1.655,28906,39078,Eptesicus serotinus,0.008,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
88,1.6765,1.7173,68437,82888,Rhinolophus ferrumequinum,0.031,0.031,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
89,1.6945,1.732,68437,82123,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
90,1.7065,1.7427,68437,81830,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
91,1.7195,1.732,23750,29623,Nyctalus leisleri,0.017,0.042,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
92,1.7405,1.7808,68437,82643,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
93,1.7455,1.7859,68437,82627,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
94,1.7765,1.8167,68437,82755,Rhinolophus ferrumequinum,0.033,0.033,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
95,1.8035,1.8418,68437,81984,Rhinolophus ferrumequinum,0.029,0.029,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
96,1.8475,1.8825,68437,81479,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
97,1.8565,1.8955,68437,82459,Rhinolophus ferrumequinum,0.03,0.03,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
98,1.8745,1.9117,68437,81761,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
99,1.8835,1.9192,68437,81106,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
100,1.8845,1.8922,27187,41526,Eptesicus serotinus,0.008,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
101,1.8985,1.9044,25468,37300,Plecotus auritus,0.017,0.047,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
102,1.9255,1.969,68437,83496,Rhinolophus ferrumequinum,0.044,0.044,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
103,1.9455,1.9517,28046,40077,Eptesicus serotinus,0.01,0.038,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
104,1.9605,1.9998,68437,82702,Rhinolophus ferrumequinum,0.028,0.028,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
105,1.9735,2.0141,68437,83068,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
106,1.9895,2.0011,23750,30217,Eptesicus serotinus,0.096,0.212,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
107,2.0145,2.0499,68437,80587,Rhinolophus ferrumequinum,0.029,0.029,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
108,2.0165,2.0277,25468,41642,Eptesicus serotinus,0.02,0.043,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
109,2.0015,2.0372,68437,81099,Rhinolophus ferrumequinum,0.121,0.121,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
110,2.0015,2.011,23750,30665,Nyctalus leisleri,0.013,0.033,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
111,2.0075,2.0519,68437,83215,Rhinolophus ferrumequinum,0.03,0.03,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
112,2.0485,2.0562,23750,32032,Plecotus austriacus,0.009,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
113,2.0905,2.1253,68437,81746,Rhinolophus ferrumequinum,0.023,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
114,2.1205,2.1302,22031,28108,Plecotus austriacus,0.01,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
115,2.1345,2.1706,68437,82383,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
116,2.2105,2.247,68437,81191,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
117,2.2425,2.2791,68437,81665,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
118,2.2445,2.2552,23750,29961,Nyctalus leisleri,0.011,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
119,2.2475,2.2839,68437,82192,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
120,2.2875,2.2944,46093,51405,Pipistrellus pipistrellus,0.024,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
121,2.2885,2.2979,14296,22904,Nyctalus noctula,0.023,0.05,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
122,2.2895,2.2983,26328,37021,Eptesicus serotinus,0.009,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
123,2.3025,2.3411,68437,82231,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
124,2.3215,2.3438,19453,22209,Nyctalus noctula,0.015,0.029,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
125,2.3715,2.3808,28906,36921,Eptesicus serotinus,0.008,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
126,2.3725,2.4136,68437,82792,Rhinolophus ferrumequinum,0.029,0.029,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
127,2.4095,2.4162,24609,38596,Plecotus austriacus,0.007,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
128,2.4355,2.4458,22890,28513,Nyctalus leisleri,0.009,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
129,2.4585,2.4942,68437,81636,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
130,2.4695,2.4789,28906,37842,Eptesicus serotinus,0.009,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
131,2.4915,2.4992,24609,37664,Plecotus austriacus,0.008,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
132,2.5235,2.5343,24609,30589,Nyctalus leisleri,0.013,0.028,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
133,2.5595,2.5939,68437,81710,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
134,2.5915,2.6279,68437,81673,Rhinolophus ferrumequinum,0.032,0.032,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
135,2.6115,2.6184,23750,35981,Plecotus austriacus,0.01,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
136,2.6205,2.6635,68437,83111,Rhinolophus ferrumequinum,0.033,0.033,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
137,2.7625,2.7701,25468,34457,Plecotus austriacus,0.006,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
138,2.7965,2.83,68437,81445,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
139,2.8045,2.84,68437,81234,Rhinolophus ferrumequinum,0.023,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
140,2.8335,2.8446,23750,29218,Nyctalus leisleri,0.015,0.031,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
141,2.8725,2.8819,28906,37026,Eptesicus serotinus,0.008,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
142,2.8735,2.9113,68437,82267,Rhinolophus ferrumequinum,0.027,0.027,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
143,2.8755,2.8827,22890,30949,Plecotus austriacus,0.014,0.027,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
144,2.8815,2.9213,68437,81975,Rhinolophus ferrumequinum,0.027,0.027,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
145,2.9045,2.9144,15156,23172,Nyctalus noctula,0.015,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
146,2.9655,2.9703,37500,73405,Myotis bechsteinii,0.015,0.031,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
147,2.9655,3.0073,68437,84100,Rhinolophus ferrumequinum,0.047,0.047,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
148,3.0285,3.0362,23750,33223,Plecotus austriacus,0.011,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
149,3.0635,3.1018,68437,82104,Rhinolophus ferrumequinum,0.025,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
150,3.0775,3.1174,68437,82288,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
151,3.0805,3.0882,22890,30936,Plecotus austriacus,0.013,0.025,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
152,3.1065,3.1153,27187,40476,Eptesicus serotinus,0.007,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
153,3.1275,3.1375,49531,53947,Pipistrellus pipistrellus,0.033,0.036,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
154,3.1295,3.1692,68437,82109,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
155,3.1355,3.1472,22031,25850,Nyctalus leisleri,0.012,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
156,3.1365,3.1758,68437,82726,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
157,3.1475,3.1565,22890,29638,Plecotus austriacus,0.009,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
158,3.1565,3.1626,24609,34738,Plecotus austriacus,0.014,0.029,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
159,3.2005,3.2108,28046,35339,Eptesicus serotinus,0.01,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
160,3.2255,3.265,68437,82000,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
161,3.2405,3.2492,23750,31676,Plecotus austriacus,0.008,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
162,3.2565,3.2933,68437,81719,Rhinolophus ferrumequinum,0.021,0.021,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
163,3.3055,3.3475,68437,82844,Rhinolophus ferrumequinum,0.026,0.026,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
164,3.3275,3.335,23750,32806,Plecotus austriacus,0.013,0.029,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
165,3.3355,3.376,68437,82729,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
166,3.3375,3.3485,22890,27144,Nyctalus leisleri,0.012,0.023,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
167,3.3435,3.3838,68437,82648,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
168,3.3805,3.3913,25468,32056,Eptesicus serotinus,0.008,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
169,3.4155,3.4538,68437,82185,Rhinolophus ferrumequinum,0.024,0.024,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
170,3.4395,3.4775,68437,82089,Rhinolophus ferrumequinum,0.022,0.022,-1,Echolocation,/home/adkris/Documents/mila-human-wav-txt/20220829_090000.WAV
