Time (UTC),08/17/26,08/18/26,08/19/26,08/20/26,08/21/26,08/22/26,08/23/26,08/24/26,08/25/26
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.17043333333333335,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,0.0,0.038755555555555536,0.0,0.0,0.6366111111111111,0.0
01:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00,,0.0,0.0,0.12664444444444442,0.0,0.25303333333333333,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,2.7414888888888895,0.0,1.3670333333333333,0.0,0.0,0.0,6.9122555555555545,1.3964666666666667
04:00,,6.295533333333334,0.2229777777777778,4.205755555555555,0.1259111111111111,2.4188,1.2540000000000002,9.587933333333336,2.7533
04:30,,2.4168,3.161055555555555,3.329511111111112,1.136288888888889,10.173788888888888,5.551922222222221,7.279044444444444,11.460366666666667
05:00,,2.1588109999999996,3.6802333333333332,3.0670333333333333,13.193122222222222,13.836577777777777,13.642788888888889,7.0547221111111105,3.4092333333333333
05:30,,3.2728555555555556,1.909833333333333,9.151833333333334,7.897877777777777,3.7175888888888893,2.3754555555555554,4.872922222222222,5.3001
06:00,,6.155377777777777,1.4504666666666666,3.510866666666667,8.243266666666667,5.65901111111111,6.467211,2.4090000000000003,4.533666666666667
06:30,,3.9318000000000004,23.721133333333338,6.490733333333334,2.086077777777778,0.7837888888888888,5.017577777777778,0.0,2.8807221111111105
07:00,,6.3516,58.18013333333334,3.9167777777777775,6.244955555555555,2.4341000000000004,1.2910333333333333,2.5746222222222226,2.499922222222222
07:30,,3.2918222222222226,3.1478333333333333,4.050311111111111,4.171444444444444,3.4959777777777776,0.8575555555555555,1.093488888888889,0.32151111111111114
08:00,,2.6804333333333332,3.810588888888889,6.5739222222222224,7.2480111111111105,3.1254333333333335,0.4705111111111111,0.540988888888889,2.567555555555556
08:30,,2.2721666666666667,3.146711,3.3718554444444444,2.8018,3.0578777777777773,1.5978,0.8362222222222222,0.16076666666666667
09:00,,3.1542777777777773,2.3435222222222225,0.0,3.8823000000000003,0.9201444444444444,0.6336666666666667,0.9660000000000001,3.3930887777777783
09:30,,2.5073222222222222,3.688255555555555,4.81981111111111,0.0,2.2477666666666667,0.0,0.4733888888888889,0.3927555555555556
10:00,,0.25135555555555555,0.0,4.2443333333333335,1.5335666666666665,0.3985666666666667,0.0,0.6381777777777778,2.286122222222222
10:30,,0.0,1.6943222222222218,4.021788777777777,0.8717666666666668,0.0,0.0,0.0,0.4401222222222223
11:00,,0.0,4.7789,0.0,0.0,0.9654444444444444,0.9961444444444444,0.0,2.351833333333333
11:30,,0.0,0.0,0.0,0.0,0.5265888888888889,0.42369999999999997,0.0,11.628411111111111
12:00,,0.0,0.08933333333333333,0.0,1.3447000000000002,0.0,0.3127666666666667,0.0,0.0
12:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21062222222222224
15:00,,0.0,0.0,0.0,0.0,0.0,0.0962111111111111,0.0,0.0
15:30,,0.0,0.0,0.0,0.0,0.0,0.34704444444444443,0.0,0.0
16:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:30,,0.0,0.4200666666666666,0.0,0.0,0.0,0.0,0.0,0.0
18:00,,0.0,0.0,0.0,0.3915777777777778,0.0,0.0,0.0,0.0
18:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
