Time (UTC),06/01/26,06/02/26,06/03/26,06/04/26,06/05/26,06/06/26,06/07/26,06/08/26,06/09/26,06/10/26
00:00,,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0
01:30,,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0
02:00,,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:30,,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:30,,9.933333333333332,37.666666666666664,33.46666666666667,0.0,1.1333333333333333,0.0,4.3999999999999995,0.0,0.0
05:00,,7.533333333333334,38.86666666666667,6.3999999999999995,0.0,0.0,0.0,14.466666666666667,0.0,0.0
05:30,,0.8666666666666667,11.066666666666668,19.133333333333333,3.4,4.466666666666667,0.6666666666666666,13.333333333333334,0.0,0.0
06:00,,9.933333333333334,11.866666666666665,2.2,1.4000000000000001,0.0,0.0,0.0,0.0,0.0
06:30,,1.2666666666666666,1.0666666666666667,0.0,2.1333333333333333,0.0,4.066666666666666,0.19999999999999998,0.0,0.0
07:00,,6.933333333333334,8.066666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:30,,0.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:00,,10.266666666666667,12.466666666666667,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0
08:30,,1.8,1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:00,,0.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:30,,0.0,1.5333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10:30,,0.06666666666666667,2.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:00,,0.0,4.866666666666666,0.0,0.0,0.0,0.19999999999999998,0.0,0.0,0.0
11:30,,0.13333333333333333,2.6666666666666665,0.0,0.0,0.20000000000000004,2.4,1.7333333333333334,0.0,0.0
12:00,,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667
12:30,,0.26666666666666666,0.06666666666666667,0.0,0.06666666666666667,0.0,0.3333333333333333,0.20000000000000004,0.0,0.06666666666666667
13:00,,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0
13:30,,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
14:00,,0.06666666666666667,0.06666666666666667,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.5333333333333333,0.0,0.06666666666666667
15:00,,0.06666666666666667,0.0,0.0,0.19999999999999998,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0
15:30,,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.19999999999999998,0.06666666666666667,0.0
16:00,,0.0,0.0,0.0,0.0,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.26666666666666666,0.06666666666666667
16:30,,0.3333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
17:00,,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0
17:30,,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
18:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
18:30,,0.0,0.06666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667
19:00,0.26666666666666666,0.13333333333333333,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667
19:30,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
20:00,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,
20:30,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,
21:30,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,
23:30,0.20000000000000004,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
