Time (UTC),06/01/26,06/02/26,06/03/26,06/04/26,06/05/26,06/06/26,06/07/26,06/08/26,06/09/26,06/10/26
00:00,,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0
00:30,,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.13333333333333333
01:30,,0.13333333333333333,0.0,0.0,0.0,0.26666666666666666,0.13333333333333333,0.0,0.0,0.0
02:00,,0.0,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0,0.0
02:30,,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0
03:00,,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
03:30,,0.6,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
04:00,,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:30,,10.533333333333333,42.06666666666667,35.86666666666667,0.0,1.1333333333333333,0.0,4.8,0.0,0.0
05:00,,9.533333333333333,44.666666666666664,7.866666666666667,0.0,0.0,0.3333333333333333,17.066666666666666,0.0,0.06666666666666667
05:30,,1.4000000000000001,12.733333333333334,20.466666666666665,4.2,4.666666666666667,0.8666666666666667,14.733333333333334,0.0,0.0
06:00,,12.6,14.933333333333332,3.1333333333333333,1.8,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667
06:30,,1.7333333333333334,1.5333333333333334,0.0,2.533333333333333,0.0,4.666666666666667,0.3333333333333333,0.0,0.0
07:00,,7.466666666666666,9.533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:30,,0.0,23.266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:00,,11.266666666666667,14.666666666666666,0.0,0.0,0.0,0.0,0.7333333333333334,0.0,0.0
08:30,,1.9333333333333333,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:00,,0.0,17.733333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:30,,0.0,1.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0
10:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0
10:30,,0.06666666666666667,2.466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11:00,,0.0,5.666666666666667,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0
11:30,,0.39999999999999997,3.0,0.0,0.0,0.20000000000000004,2.6666666666666665,2.1333333333333333,0.06666666666666667,0.0
12:00,,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667
12:30,,0.3333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,0.3333333333333333,0.4666666666666666,0.0,0.19999999999999998
13:00,,0.13333333333333333,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.26666666666666666,0.0,0.0
13:30,,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0
14:00,,0.06666666666666667,0.06666666666666667,0.0,0.8000000000000002,0.0,0.0,0.0,0.0,0.0
14:30,,0.0,0.0,0.0,0.19999999999999998,0.0,0.06666666666666667,0.5333333333333333,0.0,0.13333333333333333
15:00,,0.26666666666666666,0.0,0.06666666666666667,0.26666666666666666,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0
15:30,,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.26666666666666666,0.19999999999999998,0.06666666666666667,0.0
16:00,,0.26666666666666666,0.13333333333333333,0.0,0.0,0.20000000000000004,0.26666666666666666,0.13333333333333333,0.5333333333333333,0.06666666666666667
16:30,,0.6666666666666666,0.0,0.20000000000000004,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0
17:00,,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667
17:30,,0.13333333333333333,0.0,0.0,0.20000000000000004,0.0,0.0,0.06666666666666667,0.06666666666666667,0.5333333333333333
18:00,,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.19999999999999998
18:30,,0.0,0.06666666666666667,0.0,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.0,0.0,0.06666666666666667
19:00,0.39999999999999997,0.19999999999999998,0.0,0.26666666666666666,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.13333333333333333
19:30,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.19999999999999998,0.0
20:00,0.0,0.19999999999999998,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,
20:30,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,
21:00,0.06666666666666667,0.3333333333333333,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,
21:30,0.13333333333333333,0.7999999999999999,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:30,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.39999999999999997,0.20000000000000004,
23:30,0.3333333333333333,0.19999999999999998,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,
