start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file
1302.6045,1302.6119,37500.0,61506.0,0.547,Echolocation,20230623_043000.WAV
1302.6945,1302.7018,38359.0,59291.0,0.555,Echolocation,20230623_043000.WAV
1302.7835,1302.7912,39218.0,59514.0,0.524,Echolocation,20230623_043000.WAV
1302.9515,1302.9587,40078.0,61929.0,0.604,Echolocation,20230623_043000.WAV
1303.0475,1303.0541,40937.0,63379.0,0.52,Echolocation,20230623_043000.WAV
1303.1405,1303.1467,39218.0,60573.0,0.527,Echolocation,20230623_043000.WAV
1303.2115,1303.2194,38359.0,66342.0,0.571,Echolocation,20230623_043000.WAV
1304.3965,1304.4015,38359.0,54419.0,0.51,Echolocation,20230623_043000.WAV
1304.5705,1304.576,40078.0,54765.0,0.523,Echolocation,20230623_043000.WAV
1304.6505,1304.6571,40937.0,59268.0,0.514,Echolocation,20230623_043000.WAV
1304.8245,1304.8305,40937.0,55302.0,0.546,Echolocation,20230623_043000.WAV
1308.8125,1308.8179,41796.0,51289.0,0.538,Echolocation,20230623_043000.WAV
1637.9865,1637.9945,39218.0,53141.0,0.665,Echolocation,20230623_043000.WAV
1638.0755,1638.0831,40937.0,51203.0,0.544,Echolocation,20230623_043000.WAV
1638.1685,1638.1749,40937.0,54985.0,0.588,Echolocation,20230623_043000.WAV
1638.2575,1638.2649,40937.0,48721.0,0.569,Echolocation,20230623_043000.WAV
1638.3445,1638.3504,41796.0,55142.0,0.622,Echolocation,20230623_043000.WAV
1638.4345,1638.4392,41796.0,50203.0,0.527,Echolocation,20230623_043000.WAV
1638.7135,1638.7203,41796.0,53204.0,0.53,Echolocation,20230623_043000.WAV
144.2935,144.3008,39218.0,49497.0,0.563,Echolocation,20230623_050000.WAV
258.5735,258.5818,40078.0,46644.0,0.563,Echolocation,20230623_050000.WAV
258.7665,258.7745,40078.0,48399.0,0.55,Echolocation,20230623_050000.WAV
305.0405,305.0456,43515.0,55854.0,0.575,Echolocation,20230623_050000.WAV
305.3155,305.3214,45234.0,54777.0,0.583,Echolocation,20230623_050000.WAV
305.5815,305.5891,44375.0,51733.0,0.574,Echolocation,20230623_050000.WAV
446.2005,446.2077,41796.0,50306.0,0.588,Echolocation,20230623_050000.WAV
446.4825,446.4892,40937.0,48361.0,0.544,Echolocation,20230623_050000.WAV
446.5715,446.578,40937.0,48457.0,0.547,Echolocation,20230623_050000.WAV
446.6675,446.674,40937.0,49573.0,0.583,Echolocation,20230623_050000.WAV
446.7635,446.7697,40937.0,52292.0,0.642,Echolocation,20230623_050000.WAV
446.9465,446.9534,41796.0,55444.0,0.664,Echolocation,20230623_050000.WAV
447.0405,447.0468,40937.0,49845.0,0.595,Echolocation,20230623_050000.WAV
447.7785,447.7867,40937.0,57810.0,0.627,Echolocation,20230623_050000.WAV
447.8595,447.8671,40937.0,57364.0,0.653,Echolocation,20230623_050000.WAV
447.9325,447.9411,40937.0,57458.0,0.588,Echolocation,20230623_050000.WAV
448.0155,448.024,41796.0,58808.0,0.67,Echolocation,20230623_050000.WAV
448.1035,448.1117,40937.0,54996.0,0.547,Echolocation,20230623_050000.WAV
448.1975,448.206,40937.0,58668.0,0.629,Echolocation,20230623_050000.WAV
448.2895,448.2982,40937.0,58344.0,0.61,Echolocation,20230623_050000.WAV
448.3795,448.3883,41796.0,61463.0,0.652,Echolocation,20230623_050000.WAV
448.4895,448.4964,41796.0,56865.0,0.576,Echolocation,20230623_050000.WAV
448.58050000000003,448.5871,40937.0,56205.0,0.659,Echolocation,20230623_050000.WAV
448.6705,448.6771,41796.0,50697.0,0.557,Echolocation,20230623_050000.WAV
448.7655,448.7716,41796.0,57397.0,0.676,Echolocation,20230623_050000.WAV
448.8555,448.86220000000003,40937.0,50606.0,0.512,Echolocation,20230623_050000.WAV
448.9505,448.9573,40937.0,58319.0,0.677,Echolocation,20230623_050000.WAV
449.0225,449.0285,41796.0,50611.0,0.51,Echolocation,20230623_050000.WAV
450.4895,450.4961,42656.0,60408.0,0.669,Echolocation,20230623_050000.WAV
450.5865,450.5948,41796.0,62161.0,0.568,Echolocation,20230623_050000.WAV
450.6825,450.6903,40937.0,62199.0,0.629,Echolocation,20230623_050000.WAV
450.7775,450.786,41796.0,57962.0,0.524,Echolocation,20230623_050000.WAV
450.8695,450.8768,41796.0,57502.0,0.644,Echolocation,20230623_050000.WAV
450.9575,450.966,40937.0,52451.0,0.624,Echolocation,20230623_050000.WAV
451.0465,451.0557,42656.0,62228.0,0.598,Echolocation,20230623_050000.WAV
451.1385,451.1464,40937.0,57009.0,0.586,Echolocation,20230623_050000.WAV
451.2335,451.2409,40937.0,55565.0,0.53,Echolocation,20230623_050000.WAV
451.3285,451.3378,40937.0,61762.0,0.538,Echolocation,20230623_050000.WAV
451.4235,451.4315,40937.0,51779.0,0.594,Echolocation,20230623_050000.WAV
451.5175,451.5263,42656.0,57742.0,0.611,Echolocation,20230623_050000.WAV
451.6145,451.6236,41796.0,54880.0,0.635,Echolocation,20230623_050000.WAV
451.7135,451.7217,40937.0,53959.0,0.584,Echolocation,20230623_050000.WAV
451.8055,451.8136,42656.0,49692.0,0.555,Echolocation,20230623_050000.WAV
451.9025,451.9108,40937.0,57258.0,0.637,Echolocation,20230623_050000.WAV
452.1915,452.2023,41796.0,54916.0,0.562,Echolocation,20230623_050000.WAV
452.3795,452.3889,41796.0,48211.0,0.591,Echolocation,20230623_050000.WAV
496.6085,496.6158,38359.0,49718.0,0.568,Echolocation,20230623_050000.WAV
497.5315,497.5386,39218.0,49115.0,0.571,Echolocation,20230623_050000.WAV
497.6335,497.6405,39218.0,49894.0,0.502,Echolocation,20230623_050000.WAV
497.7325,497.739,40937.0,51199.0,0.601,Echolocation,20230623_050000.WAV
498.0945,498.1025,40937.0,52301.0,0.602,Echolocation,20230623_050000.WAV
498.3365,498.345,40078.0,54187.0,0.549,Echolocation,20230623_050000.WAV
498.4355,498.4437,40078.0,51789.0,0.592,Echolocation,20230623_050000.WAV
498.5265,498.5348,40078.0,56127.0,0.66,Echolocation,20230623_050000.WAV
498.6135,498.6218,40937.0,55371.0,0.672,Echolocation,20230623_050000.WAV
498.7785,498.7871,40078.0,56233.0,0.641,Echolocation,20230623_050000.WAV
498.8695,498.8782,40078.0,54836.0,0.624,Echolocation,20230623_050000.WAV
498.9605,498.9694,40937.0,57772.0,0.609,Echolocation,20230623_050000.WAV
499.0525,499.0605,40078.0,55459.0,0.582,Echolocation,20230623_050000.WAV
499.2225,499.2318,39218.0,58842.0,0.644,Echolocation,20230623_050000.WAV
499.3115,499.3222,39218.0,59019.0,0.601,Echolocation,20230623_050000.WAV
499.5285,499.5384,40078.0,60274.0,0.656,Echolocation,20230623_050000.WAV
499.6065,499.6149,40937.0,56708.0,0.656,Echolocation,20230623_050000.WAV
499.7015,499.712,40078.0,60416.0,0.606,Echolocation,20230623_050000.WAV
499.7985,499.8069,40937.0,55977.0,0.624,Echolocation,20230623_050000.WAV
499.8885,499.8948,41796.0,56977.0,0.53,Echolocation,20230623_050000.WAV
500.0615,500.0688,39218.0,60663.0,0.686,Echolocation,20230623_050000.WAV
500.1555,500.1639,40078.0,52238.0,0.595,Echolocation,20230623_050000.WAV
500.2505,500.2572,40937.0,52964.0,0.602,Echolocation,20230623_050000.WAV
500.3325,500.3403,39218.0,55266.0,0.636,Echolocation,20230623_050000.WAV
500.4265,500.4335,40078.0,50888.0,0.538,Echolocation,20230623_050000.WAV
500.5355,500.5426,40937.0,54593.0,0.65,Echolocation,20230623_050000.WAV
500.6185,500.6273,39218.0,55789.0,0.597,Echolocation,20230623_050000.WAV
500.7135,500.7214,38359.0,47220.0,0.562,Echolocation,20230623_050000.WAV
500.8055,500.8139,38359.0,56300.0,0.61,Echolocation,20230623_050000.WAV
500.9005,500.9081,39218.0,47693.0,0.605,Echolocation,20230623_050000.WAV
500.9975,501.0047,39218.0,54605.0,0.729,Echolocation,20230623_050000.WAV
501.0915,501.0992,40078.0,54495.0,0.688,Echolocation,20230623_050000.WAV
501.1825,501.1919,39218.0,59351.0,0.669,Echolocation,20230623_050000.WAV
501.2795,501.2901,39218.0,54147.0,0.573,Echolocation,20230623_050000.WAV
501.3785,501.388,40078.0,57189.0,0.709,Echolocation,20230623_050000.WAV
501.5595,501.5656,41796.0,51414.0,0.52,Echolocation,20230623_050000.WAV
502.1585,502.1659,41796.0,54398.0,0.564,Echolocation,20230623_050000.WAV
1043.0295,1043.0367,41796.0,50132.0,0.53,Echolocation,20230623_050000.WAV
1043.1225,1043.1296,41796.0,50743.0,0.591,Echolocation,20230623_050000.WAV
1043.3055,1043.3132,41796.0,50811.0,0.502,Echolocation,20230623_050000.WAV
1043.3955,1043.4049,38359.0,46803.0,0.535,Echolocation,20230623_050000.WAV
1043.5665,1043.5741,41796.0,49800.0,0.581,Echolocation,20230623_050000.WAV
1043.6815,1043.6893,41796.0,51918.0,0.605,Echolocation,20230623_050000.WAV
1043.7815,1043.7899,40937.0,52056.0,0.64,Echolocation,20230623_050000.WAV
1043.8825,1043.8906,40078.0,53269.0,0.631,Echolocation,20230623_050000.WAV
1043.9765,1043.9858,39218.0,46942.0,0.511,Echolocation,20230623_050000.WAV
1044.0755,1044.0843,40078.0,56256.0,0.663,Echolocation,20230623_050000.WAV
1044.2645,1044.2729,40078.0,51921.0,0.627,Echolocation,20230623_050000.WAV
1044.3435,1044.3512,38359.0,48709.0,0.67,Echolocation,20230623_050000.WAV
1044.4215,1044.4286,38359.0,48494.0,0.563,Echolocation,20230623_050000.WAV
1044.5085,1044.5157,39218.0,52255.0,0.557,Echolocation,20230623_050000.WAV
1044.6115,1044.6198,40078.0,48903.0,0.596,Echolocation,20230623_050000.WAV
1044.7105,1044.7183,40078.0,52363.0,0.536,Echolocation,20230623_050000.WAV
1044.8065,1044.815,40937.0,55687.0,0.59,Echolocation,20230623_050000.WAV
1044.9045,1044.9128,40078.0,51102.0,0.596,Echolocation,20230623_050000.WAV
1045.0105,1045.0181,40078.0,51769.0,0.683,Echolocation,20230623_050000.WAV
1045.1075,1045.1165,39218.0,54491.0,0.674,Echolocation,20230623_050000.WAV
1045.2065,1045.2165,39218.0,52139.0,0.619,Echolocation,20230623_050000.WAV
1045.3015,1045.3115,38359.0,54005.0,0.598,Echolocation,20230623_050000.WAV
1045.3925,1045.4024,38359.0,51152.0,0.584,Echolocation,20230623_050000.WAV
1045.4875,1045.4957,39218.0,49890.0,0.593,Echolocation,20230623_050000.WAV
1045.5725,1045.5801,39218.0,51217.0,0.599,Echolocation,20230623_050000.WAV
1045.7155,1045.7215,41796.0,56188.0,0.532,Echolocation,20230623_050000.WAV
1046.2045,1046.2122,40078.0,54668.0,0.55,Echolocation,20230623_050000.WAV
1046.3115,1046.3191,40078.0,58184.0,0.623,Echolocation,20230623_050000.WAV
1046.4085,1046.416,40937.0,55552.0,0.654,Echolocation,20230623_050000.WAV
1046.4995,1046.508,40937.0,57470.0,0.685,Echolocation,20230623_050000.WAV
1046.6545,1046.6624,41796.0,55756.0,0.618,Echolocation,20230623_050000.WAV
1046.7995,1046.8069,40937.0,58093.0,0.639,Echolocation,20230623_050000.WAV
1046.9445,1046.9536,40937.0,57572.0,0.622,Echolocation,20230623_050000.WAV
1047.0795,1047.0881,40937.0,58996.0,0.705,Echolocation,20230623_050000.WAV
1047.2205,1047.2289,40937.0,59951.0,0.746,Echolocation,20230623_050000.WAV
1047.3505,1047.3598,40937.0,61243.0,0.668,Echolocation,20230623_050000.WAV
1047.5205,1047.5291,40937.0,62646.0,0.715,Echolocation,20230623_050000.WAV
1047.6485,1047.6574,40937.0,62047.0,0.702,Echolocation,20230623_050000.WAV
1047.8115,1047.8206,40937.0,61954.0,0.747,Echolocation,20230623_050000.WAV
1047.9805,1047.989,40937.0,61414.0,0.764,Echolocation,20230623_050000.WAV
1048.1055,1048.1136,40937.0,63702.0,0.701,Echolocation,20230623_050000.WAV
1048.2345,1048.2425,40937.0,62499.0,0.744,Echolocation,20230623_050000.WAV
1048.3825,1048.3914,40937.0,63939.0,0.689,Echolocation,20230623_050000.WAV
1048.4895,1048.4972,40078.0,64777.0,0.74,Echolocation,20230623_050000.WAV
1048.5815,1048.59,40937.0,63043.0,0.693,Echolocation,20230623_050000.WAV
1048.6755,1048.6835,40078.0,66132.0,0.719,Echolocation,20230623_050000.WAV
1048.7745,1048.7818,40937.0,64769.0,0.733,Echolocation,20230623_050000.WAV
1048.8665,1048.8749,39218.0,66280.0,0.708,Echolocation,20230623_050000.WAV
1048.9485,1048.9569,40078.0,64585.0,0.667,Echolocation,20230623_050000.WAV
1049.0255,1049.0338,40078.0,65537.0,0.658,Echolocation,20230623_050000.WAV
1049.1045,1049.1125,40078.0,61629.0,0.588,Echolocation,20230623_050000.WAV
1049.1725,1049.179,40078.0,62511.0,0.652,Echolocation,20230623_050000.WAV
1049.2615,1049.2698,41796.0,65517.0,0.662,Echolocation,20230623_050000.WAV
1049.3335,1049.3417,40078.0,53550.0,0.576,Echolocation,20230623_050000.WAV
1049.4425,1049.4505,41796.0,61504.0,0.634,Echolocation,20230623_050000.WAV
1049.5005,1049.5082,40937.0,58701.0,0.591,Echolocation,20230623_050000.WAV
1049.5875,1049.5946,41796.0,57940.0,0.631,Echolocation,20230623_050000.WAV
1049.6525,1049.6608,40937.0,56924.0,0.503,Echolocation,20230623_050000.WAV
1049.7245,1049.7323,41796.0,62773.0,0.665,Echolocation,20230623_050000.WAV
1049.8865,1049.8938,41796.0,58658.0,0.643,Echolocation,20230623_050000.WAV
1049.9785,1049.9861,40078.0,65423.0,0.678,Echolocation,20230623_050000.WAV
1050.0415,1050.0481,38359.0,65005.0,0.624,Echolocation,20230623_050000.WAV
1050.1315,1050.1382,39218.0,58725.0,0.597,Echolocation,20230623_050000.WAV
1050.2275,1050.2351,38359.0,61818.0,0.641,Echolocation,20230623_050000.WAV
1050.3185,1050.3264,40078.0,57542.0,0.7,Echolocation,20230623_050000.WAV
1050.4245,1050.4315,40078.0,56287.0,0.689,Echolocation,20230623_050000.WAV
1050.5205,1050.5282,39218.0,51212.0,0.698,Echolocation,20230623_050000.WAV
1050.7025,1050.7101,39218.0,59276.0,0.69,Echolocation,20230623_050000.WAV
1050.8335,1050.8423,40078.0,50457.0,0.595,Echolocation,20230623_050000.WAV
1051.0485,1051.054,40937.0,55469.0,0.517,Echolocation,20230623_050000.WAV
1051.5965,1051.6032,40078.0,56810.0,0.611,Echolocation,20230623_050000.WAV
1051.6655,1051.6726,40078.0,51363.0,0.608,Echolocation,20230623_050000.WAV
1051.7485,1051.7558,39218.0,52555.0,0.665,Echolocation,20230623_050000.WAV
1051.8365,1051.8447,39218.0,57014.0,0.673,Echolocation,20230623_050000.WAV
1051.9235,1051.9316,40078.0,48965.0,0.578,Echolocation,20230623_050000.WAV
1052.0985,1052.1058,39218.0,57266.0,0.627,Echolocation,20230623_050000.WAV
1052.1895,1052.1967,40078.0,49263.0,0.531,Echolocation,20230623_050000.WAV
1052.2805,1052.289,38359.0,53133.0,0.628,Echolocation,20230623_050000.WAV
1052.3695,1052.3774,40078.0,52423.0,0.621,Echolocation,20230623_050000.WAV
1052.4605,1052.4673,39218.0,53181.0,0.665,Echolocation,20230623_050000.WAV
1052.5345,1052.5421,38359.0,49084.0,0.601,Echolocation,20230623_050000.WAV
1053.1195,1053.126,40937.0,51043.0,0.506,Echolocation,20230623_050000.WAV
1053.2705,1053.2765,38359.0,56158.0,0.646,Echolocation,20230623_050000.WAV
1053.3405,1053.3463,38359.0,56564.0,0.683,Echolocation,20230623_050000.WAV
1053.3925,1053.3981,39218.0,55404.0,0.559,Echolocation,20230623_050000.WAV
1053.4685,1053.4738,38359.0,54674.0,0.51,Echolocation,20230623_050000.WAV
1053.7495,1053.755,42656.0,55843.0,0.637,Echolocation,20230623_050000.WAV
1053.8235,1053.8304,40937.0,61155.0,0.65,Echolocation,20230623_050000.WAV
1053.9075,1053.9162,39218.0,61076.0,0.682,Echolocation,20230623_050000.WAV
1054.0015,1054.0091,39218.0,48472.0,0.567,Echolocation,20230623_050000.WAV
1054.0905,1054.0997,38359.0,62504.0,0.683,Echolocation,20230623_050000.WAV
1054.1865,1054.1964,38359.0,62822.0,0.717,Echolocation,20230623_050000.WAV
1054.2725,1054.281,37500.0,61105.0,0.683,Echolocation,20230623_050000.WAV
1054.3745,1054.3821,38359.0,64465.0,0.682,Echolocation,20230623_050000.WAV
1054.4395,1054.4462,39218.0,66641.0,0.583,Echolocation,20230623_050000.WAV
1054.4905,1054.4975,38359.0,62422.0,0.502,Echolocation,20230623_050000.WAV
1054.7865,1054.7943,40078.0,67094.0,0.734,Echolocation,20230623_050000.WAV
1054.8665,1054.8747,38359.0,67756.0,0.706,Echolocation,20230623_050000.WAV
1054.9585,1054.9673,38359.0,66782.0,0.766,Echolocation,20230623_050000.WAV
1055.0535,1055.063,39218.0,59411.0,0.752,Echolocation,20230623_050000.WAV
1055.1515,1055.1605,38359.0,59890.0,0.633,Echolocation,20230623_050000.WAV
1055.2455,1055.2531,39218.0,63315.0,0.79,Echolocation,20230623_050000.WAV
1055.3415,1055.3502,40078.0,61112.0,0.735,Echolocation,20230623_050000.WAV
1055.4455,1055.4551,37500.0,57692.0,0.662,Echolocation,20230623_050000.WAV
1055.5435,1055.5541,38359.0,56011.0,0.632,Echolocation,20230623_050000.WAV
1055.6295,1055.638,37500.0,55025.0,0.7,Echolocation,20230623_050000.WAV
1055.7165,1055.7243,38359.0,56303.0,0.748,Echolocation,20230623_050000.WAV
1055.7855,1055.7933,39218.0,56296.0,0.517,Echolocation,20230623_050000.WAV
1056.1485,1056.1558,40078.0,60929.0,0.704,Echolocation,20230623_050000.WAV
1056.2275,1056.2343,39218.0,52806.0,0.585,Echolocation,20230623_050000.WAV
1056.3205,1056.3281,39218.0,47677.0,0.58,Echolocation,20230623_050000.WAV
1056.4165,1056.4244,39218.0,55165.0,0.73,Echolocation,20230623_050000.WAV
1056.5135,1056.521,38359.0,47122.0,0.682,Echolocation,20230623_050000.WAV
1056.6145,1056.6236,38359.0,47551.0,0.643,Echolocation,20230623_050000.WAV
1056.7145,1056.723,39218.0,51709.0,0.753,Echolocation,20230623_050000.WAV
1056.8125,1056.8207,39218.0,46757.0,0.626,Echolocation,20230623_050000.WAV
1056.9115,1056.9198,39218.0,52409.0,0.759,Echolocation,20230623_050000.WAV
1057.1845,1057.1936,39218.0,51379.0,0.673,Echolocation,20230623_050000.WAV
1057.2915,1057.2992,38359.0,48190.0,0.714,Echolocation,20230623_050000.WAV
1057.6205,1057.6278,40078.0,50352.0,0.63,Echolocation,20230623_050000.WAV
1057.7235,1057.7315,40078.0,48056.0,0.68,Echolocation,20230623_050000.WAV
1057.9285,1057.9369,39218.0,51202.0,0.654,Echolocation,20230623_050000.WAV
1058.0235,1058.0322,38359.0,51616.0,0.669,Echolocation,20230623_050000.WAV
1058.1075,1058.1161,38359.0,51997.0,0.585,Echolocation,20230623_050000.WAV
1058.6265,1058.6338,40937.0,53088.0,0.542,Echolocation,20230623_050000.WAV
1058.7035,1058.7107,38359.0,56180.0,0.543,Echolocation,20230623_050000.WAV
1058.7975,1058.8062,39218.0,57308.0,0.704,Echolocation,20230623_050000.WAV
1058.8915,1058.8998,39218.0,56607.0,0.684,Echolocation,20230623_050000.WAV
1058.9845,1058.9919,38359.0,55752.0,0.656,Echolocation,20230623_050000.WAV
1059.0765,1059.0846,38359.0,57223.0,0.636,Echolocation,20230623_050000.WAV
1059.1705,1059.1796,38359.0,57973.0,0.6,Echolocation,20230623_050000.WAV
1059.2655,1059.2749,37500.0,58231.0,0.552,Echolocation,20230623_050000.WAV
1059.3615,1059.37,38359.0,51967.0,0.633,Echolocation,20230623_050000.WAV
1059.4495,1059.4577,38359.0,54373.0,0.562,Echolocation,20230623_050000.WAV
1059.5515,1059.5602,40937.0,58568.0,0.645,Echolocation,20230623_050000.WAV
1059.6555,1059.6641,40937.0,56565.0,0.683,Echolocation,20230623_050000.WAV
1059.7565,1059.7671,39218.0,52868.0,0.586,Echolocation,20230623_050000.WAV
1059.8575,1059.8668,40078.0,57539.0,0.673,Echolocation,20230623_050000.WAV
1059.9535,1059.9625,40078.0,55223.0,0.696,Echolocation,20230623_050000.WAV
1060.0595,1060.0683,40078.0,55852.0,0.708,Echolocation,20230623_050000.WAV
1060.1565,1060.1654,39218.0,50763.0,0.681,Echolocation,20230623_050000.WAV
1060.2495,1060.2598,38359.0,53505.0,0.683,Echolocation,20230623_050000.WAV
1060.3745,1060.3827,39218.0,53808.0,0.711,Echolocation,20230623_050000.WAV
1060.4495,1060.4584,40078.0,53858.0,0.674,Echolocation,20230623_050000.WAV
1060.6345,1060.6435,39218.0,47967.0,0.694,Echolocation,20230623_050000.WAV
1060.7355,1060.7457,39218.0,56681.0,0.718,Echolocation,20230623_050000.WAV
1060.8355,1060.8459,39218.0,53090.0,0.687,Echolocation,20230623_050000.WAV
1061.0185,1061.0278,38359.0,48161.0,0.702,Echolocation,20230623_050000.WAV
1061.1175,1061.1264,38359.0,56121.0,0.746,Echolocation,20230623_050000.WAV
1061.2195,1061.2268,39218.0,47481.0,0.603,Echolocation,20230623_050000.WAV
1061.3275,1061.336,38359.0,47405.0,0.622,Echolocation,20230623_050000.WAV
1061.4235,1061.4311,38359.0,53744.0,0.637,Echolocation,20230623_050000.WAV
1061.5225,1061.5303,38359.0,50833.0,0.637,Echolocation,20230623_050000.WAV
1077.7725,1077.781,41796.0,48526.0,0.51,Echolocation,20230623_050000.WAV
1236.3985,1236.405,43515.0,51485.0,0.544,Echolocation,20230623_050000.WAV
1236.5765,1236.5842,43515.0,53822.0,0.524,Echolocation,20230623_050000.WAV
1237.4515,1237.4583,43515.0,53719.0,0.616,Echolocation,20230623_050000.WAV
1238.0575,1238.0641,38359.0,59444.0,0.542,Echolocation,20230623_050000.WAV
1238.1505,1238.157,37500.0,60158.0,0.571,Echolocation,20230623_050000.WAV
1238.2345,1238.2414,37500.0,63853.0,0.525,Echolocation,20230623_050000.WAV
1238.4255,1238.4324,36640.0,62728.0,0.562,Echolocation,20230623_050000.WAV
1238.6225,1238.6295,37500.0,59726.0,0.559,Echolocation,20230623_050000.WAV
1238.8135,1238.8208,36640.0,58851.0,0.555,Echolocation,20230623_050000.WAV
1238.9325,1238.9411,38359.0,56058.0,0.512,Echolocation,20230623_050000.WAV
1239.0265,1239.0346,35781.0,52210.0,0.512,Echolocation,20230623_050000.WAV
1239.1185,1239.1268,38359.0,52477.0,0.639,Echolocation,20230623_050000.WAV
1239.3955,1239.4043,37500.0,54204.0,0.527,Echolocation,20230623_050000.WAV
1239.5885,1239.5973,36640.0,59049.0,0.513,Echolocation,20230623_050000.WAV
1239.6885,1239.6952,35781.0,50229.0,0.536,Echolocation,20230623_050000.WAV
1239.8795,1239.8867,36640.0,53817.0,0.523,Echolocation,20230623_050000.WAV
1239.9605,1239.9676,43515.0,58205.0,0.538,Echolocation,20230623_050000.WAV
1240.0565,1240.0649,38359.0,48577.0,0.563,Echolocation,20230623_050000.WAV
1240.1295,1240.1353,43515.0,54512.0,0.563,Echolocation,20230623_050000.WAV
