start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
492.9865,493.0011,23750.0,27110.0,Echolocation,Nyctalus leisleri,0.539,0.612,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
944.3075,944.3132,46953.0,60395.0,Echolocation,Pipistrellus pipistrellus,0.566,0.634,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
944.4045,944.4098,48671.0,57956.0,Echolocation,Pipistrellus pipistrellus,0.543,0.563,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
944.4985,944.5042,46953.0,64456.0,Echolocation,Pipistrellus pipistrellus,0.585,0.647,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
944.6005,944.6062,46953.0,53834.0,Echolocation,Pipistrellus pipistrellus,0.521,0.533,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
944.6965,944.7024,46953.0,61558.0,Echolocation,Pipistrellus pipistrellus,0.578,0.686,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
944.8885,944.8958,47812.0,64052.0,Echolocation,Pipistrellus pipistrellus,0.595,0.719,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
944.9825,944.9878,46953.0,58980.0,Echolocation,Pipistrellus pipistrellus,0.514,0.563,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
945.1805,945.186,46093.0,57973.0,Echolocation,Pipistrellus pipistrellus,0.59,0.629,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
945.3845,945.3906,47812.0,56232.0,Echolocation,Pipistrellus pipistrellus,0.537,0.574,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
945.4785,945.4842,47812.0,57739.0,Echolocation,Pipistrellus pipistrellus,0.584,0.61,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
945.6615,945.6679,46093.0,55132.0,Echolocation,Pipistrellus pipistrellus,0.536,0.573,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
963.0935,963.0991,46953.0,58957.0,Echolocation,Pipistrellus pipistrellus,0.518,0.548,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
963.2885,963.2958,45234.0,63635.0,Echolocation,Pipistrellus pipistrellus,0.417,0.557,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
963.4815,963.4898,46953.0,65371.0,Echolocation,Pipistrellus pipistrellus,0.58,0.704,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
963.5785,963.5852,46093.0,66596.0,Echolocation,Pipistrellus pipistrellus,0.444,0.594,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
963.6695,963.6762,46953.0,56144.0,Echolocation,Pipistrellus pipistrellus,0.534,0.608,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
963.7625,963.7712,46093.0,66036.0,Echolocation,Pipistrellus pipistrellus,0.47,0.572,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
963.8655,963.8712,45234.0,54378.0,Echolocation,Pipistrellus pipistrellus,0.522,0.559,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
964.0385,964.0462,44375.0,65692.0,Echolocation,Pipistrellus pipistrellus,0.251,0.507,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
964.1395,964.145,45234.0,54006.0,Echolocation,Pipistrellus pipistrellus,0.499,0.525,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
964.2335,964.2426,45234.0,60737.0,Echolocation,Pipistrellus pipistrellus,0.453,0.645,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
966.6385,966.6446,47812.0,61504.0,Echolocation,Pipistrellus pipistrellus,0.523,0.633,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
966.7175,966.7224,46953.0,59188.0,Echolocation,Pipistrellus pipistrellus,0.527,0.572,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
966.7945,966.8005,46953.0,59109.0,Echolocation,Pipistrellus pipistrellus,0.506,0.543,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
969.9445,969.9492,47812.0,56466.0,Echolocation,Pipistrellus pipistrellus,0.497,0.515,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
970.1135,970.1198,47812.0,60599.0,Echolocation,Pipistrellus pipistrellus,0.51,0.607,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
970.2005,970.2048,47812.0,58960.0,Echolocation,Pipistrellus pipistrellus,0.53,0.551,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
970.2895,970.2958,46953.0,63514.0,Echolocation,Pipistrellus pipistrellus,0.476,0.606,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
970.6695,970.6747,49531.0,64797.0,Echolocation,Pipistrellus pipistrellus,0.448,0.533,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
970.7665,970.7708,49531.0,62447.0,Echolocation,Pipistrellus pipistrellus,0.572,0.616,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
970.8455,970.8514,46953.0,64013.0,Echolocation,Pipistrellus pipistrellus,0.458,0.566,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
970.9185,970.9241,46953.0,62909.0,Echolocation,Pipistrellus pipistrellus,0.502,0.597,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
970.9865,970.9911,46953.0,60458.0,Echolocation,Pipistrellus pipistrellus,0.455,0.523,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
972.3595,972.3672,46953.0,61235.0,Echolocation,Pipistrellus pipistrellus,0.438,0.501,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
972.9145,972.9195,47812.0,59009.0,Echolocation,Pipistrellus pipistrellus,0.604,0.626,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
973.6315,973.6387,46953.0,64068.0,Echolocation,Pipistrellus pipistrellus,0.414,0.506,-1,/mnt/ubna_data_03/recover-20231011/UBNA_008/20231005_021500.WAV,recover-20231011,UBNA_008,(Site not found in Field Records)
