Time (UTC),11/08/25,11/09/25,11/10/25,11/11/25,11/12/25,11/13/25,11/14/25
00:00,,0.0,0.0,0.0,0.0,0.13333333333333333,0.0
00:30,0.1,0.0,0.0,0.0,0.0,0.20000000000000004,0.0
01:00,0.06666666666666667,4.8,0.0,6.466666666666666,0.0,0.0,
01:30,5.0,0.0,0.06666666666666667,8.4,0.0,0.0,
02:00,0.0,0.06666666666666667,11.933333333333332,0.0,0.0,0.0,
02:30,3.0666666666666664,0.0,0.0,0.20000000000000004,0.06666666666666667,0.06666666666666667,
03:00,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,
03:30,0.0,0.0,1.2,0.13333333333333333,0.0,0.0,
04:00,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,
04:30,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,
05:00,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,
05:30,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,
06:00,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,
06:30,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,
07:00,0.0,0.0,3.3333333333333335,0.3333333333333333,0.13333333333333333,0.0,
07:30,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,
08:00,0.0,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,
08:30,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,
09:00,0.06666666666666667,0.0,0.06666666666666667,0.3333333333333333,0.0,0.06666666666666667,
09:30,0.0,0.0,0.0,0.19999999999999998,0.06666666666666667,0.0,
10:00,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,
10:30,0.0,0.0,0.06666666666666667,0.4000000000000001,0.13333333333333333,0.0,
11:00,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.4000000000000001,0.0,0.13333333333333333,
11:30,0.06666666666666667,0.06666666666666667,0.0,0.3333333333333333,0.06666666666666667,0.06666666666666667,
12:00,0.0,0.0,0.0,0.3333333333333333,0.13333333333333333,0.0,
12:30,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,
13:00,0.0,0.0,0.0,0.20000000000000004,0.0,0.0,
13:30,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,
14:00,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,
14:30,0.20000000000000004,0.0,0.0,0.0,0.06666666666666667,0.0,
15:00,0.19999999999999998,0.06666666666666667,0.06666666666666667,0.20000000000000004,0.0,0.0,
15:30,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,
16:00,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,
16:30,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,
17:00,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,
17:30,0.0,0.0,0.0,0.0,0.0,0.0,
18:00,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,
18:30,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,
19:00,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,
19:30,0.0,0.19999999999999998,0.0,0.06666666666666667,0.0,0.0,
20:00,0.0,0.0,0.0,0.0,0.0,0.0,
20:30,0.0,0.0,0.6,0.0,0.0,0.13333333333333333,
21:00,0.0,0.0,0.0,0.0,0.0,0.0,
21:30,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,
22:30,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,
23:00,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,
