start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
303.5805,303.5932,11718.0,19911.0,Echolocation,Eptesicus serotinus,0.234,0.522,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_010000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1285.5905,1285.5987,45234.0,57954.0,Echolocation,Pipistrellus pipistrellus,0.448,0.534,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_020000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1286.0955,1286.103,45234.0,62973.0,Echolocation,Pipistrellus pipistrellus,0.493,0.62,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_020000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1286.2175,1286.2234,46953.0,57212.0,Echolocation,Pipistrellus pipistrellus,0.636,0.656,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_020000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1286.4775,1286.4833,44375.0,56815.0,Echolocation,Pipistrellus pipistrellus,0.5,0.538,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_020000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1286.6465,1286.6518,44375.0,58050.0,Echolocation,Pipistrellus pipistrellus,0.523,0.561,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_020000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1286.7275,1286.7342,45234.0,61074.0,Echolocation,Pipistrellus pipistrellus,0.511,0.567,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_020000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1286.8065,1286.8121,44375.0,67540.0,Echolocation,Pipistrellus pipistrellus,0.457,0.579,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_020000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1286.8955,1286.9008,44375.0,65352.0,Echolocation,Pipistrellus pipistrellus,0.59,0.659,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_020000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1286.9665,1286.9726,42656.0,70050.0,Echolocation,Pipistrellus pipistrellus,0.28,0.54,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_020000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1287.0655,1287.0713,41796.0,69130.0,Echolocation,Pipistrellus pipistrellus,0.348,0.531,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_020000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1287.2395,1287.2445,42656.0,66954.0,Echolocation,Pipistrellus pipistrellus,0.632,0.666,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_020000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1287.3275,1287.3352,44375.0,52704.0,Echolocation,Pipistrellus pipistrellus,0.569,0.615,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_020000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1287.4995,1287.5051,42656.0,55342.0,Echolocation,Pipistrellus pipistrellus,0.498,0.535,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_020000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1287.7905,1287.7964,42656.0,55260.0,Echolocation,Pipistrellus pipistrellus,0.525,0.583,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_020000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1287.9265,1287.9321,43515.0,58675.0,Echolocation,Pipistrellus pipistrellus,0.584,0.608,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_020000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
259.4745,259.4807,45234.0,58550.0,Echolocation,Pipistrellus pipistrellus,0.475,0.606,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1062.4225,1062.4278,46093.0,61300.0,Echolocation,Pipistrellus pipistrellus,0.408,0.504,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1062.5845,1062.5903,45234.0,63386.0,Echolocation,Pipistrellus pipistrellus,0.474,0.572,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1062.6685,1062.6733,45234.0,61554.0,Echolocation,Pipistrellus pipistrellus,0.476,0.539,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1062.7535,1062.7577,47812.0,61614.0,Echolocation,Pipistrellus pipistrellus,0.602,0.678,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1062.8405,1062.8451,46953.0,62255.0,Echolocation,Pipistrellus pipistrellus,0.454,0.522,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1062.9315,1062.936,46093.0,64735.0,Echolocation,Pipistrellus pipistrellus,0.452,0.522,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1063.0175,1063.0226,46953.0,61086.0,Echolocation,Pipistrellus pipistrellus,0.571,0.629,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1063.1955,1063.2009,46093.0,64559.0,Echolocation,Pipistrellus pipistrellus,0.433,0.567,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1063.3795,1063.3861,46953.0,60971.0,Echolocation,Pipistrellus pipistrellus,0.504,0.62,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1063.4685,1063.4746,46093.0,63175.0,Echolocation,Pipistrellus pipistrellus,0.607,0.686,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1063.5705,1063.5763,46953.0,60282.0,Echolocation,Pipistrellus pipistrellus,0.581,0.655,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1063.6655,1063.6702,46093.0,60189.0,Echolocation,Pipistrellus pipistrellus,0.569,0.593,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1063.7675,1063.7743,46093.0,62570.0,Echolocation,Pipistrellus pipistrellus,0.475,0.626,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1063.8625,1063.8673,45234.0,56511.0,Echolocation,Pipistrellus pipistrellus,0.534,0.575,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1063.9595,1063.966,46953.0,66284.0,Echolocation,Pipistrellus pipistrellus,0.602,0.702,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1064.0495,1064.0555,45234.0,59595.0,Echolocation,Pipistrellus pipistrellus,0.633,0.665,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1064.1355,1064.1407,45234.0,65800.0,Echolocation,Pipistrellus pipistrellus,0.618,0.663,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1064.2245,1064.2296,47812.0,66980.0,Echolocation,Pipistrellus pipistrellus,0.605,0.667,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1064.3055,1064.3126,46953.0,66323.0,Echolocation,Pipistrellus pipistrellus,0.532,0.632,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1064.3905,1064.398,46953.0,65163.0,Echolocation,Pipistrellus pipistrellus,0.513,0.601,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1064.4615,1064.4674,45234.0,64242.0,Echolocation,Pipistrellus pipistrellus,0.332,0.584,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1064.5285,1064.534,46093.0,62953.0,Echolocation,Pipistrellus pipistrellus,0.64,0.678,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
1064.7075,1064.7177,46093.0,63982.0,Echolocation,Pipistrellus pipistrellus,0.47,0.575,-1,/mnt/ubna_data_03/recover-20231004/UBNA_017/20230929_023000.WAV,recover-20231004,UBNA_017,(Site not found in Field Records)
