Time (UTC),01/08/26,01/09/26,01/10/26,01/11/26,01/12/26,01/13/26,01/14/26,01/15/26,01/16/26
00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00,,0.0,0.0,3.1315000000000004,0.0,0.0,0.0,0.0,0.0
01:30,,1.715277777777778,9.993855555555553,10.126966666666666,0.0,0.2622222222222222,13.028911111111112,0.0,8.325466666666667
02:00,,0.4795777777777778,11.217511111111113,0.0,0.0,3.0977888888888887,9.465488888888888,14.249644444444444,11.813733333333333
02:30,,0.0,0.0,0.0,0.0,1.5393222222222223,25.741199999999996,12.309622222222222,19.604633166666666
03:00,,0.0,0.0,0.0,0.0,0.2681777777777778,5.769722222222222,13.491111111111111,0.0
03:30,,6.3466,0.0,0.0,0.0,0.0,0.0,11.916544333333333,
04:00,,0.3365666666666667,0.0,0.0,0.0,0.8769444444444446,2.555411111111111,5.3744444444444435,
04:30,,0.0,0.26844444444444443,0.0,0.1825,0.0,0.0,12.85248888888889,
05:00,,0.0,0.0,0.11097777777777777,0.0,0.0,0.0,0.0,
05:30,,0.42416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,
06:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
06:30,,0.0,0.0,0.0,0.0,0.0,0.10396666666666664,0.0,
07:00,,0.0,0.0,0.0,0.0,0.0,2.624199777777778,0.0,
07:30,,0.0,0.0,0.0,0.0,0.0,0.0,3.2211,
08:00,,0.0,0.3662,0.0,0.0,0.0,0.0,7.325511111111111,
08:30,,0.0,0.0,0.0,0.0,0.0,0.0,1.9624888888888892,
09:00,,0.0,0.015355555555555534,0.0,0.0,0.0,0.0,0.0,
09:30,,0.0,0.0,0.0,0.0,0.0,0.0,2.0200777777777783,
10:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16:00,,0.0,0.0,0.0,0.0,0.0,1.2933111111111113,0.0,
16:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17:30,,0.0,0.0,0.0,0.0,0.0,6.9583887777777775,0.0,
18:00,,0.0,0.0,0.0,0.0,0.0,0.05354444444444443,0.0,
18:30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19:30,,0.0,0.0,0.0,5.5065333333333335,0.0,0.0,0.12383333333333334,
20:00,,0.0,0.0,0.0,0.0,0.0192222222222222,0.0,0.0,
20:30,0.12818888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22:00,0.0,0.0,0.0,0.0,0.0,0.4121111111111111,0.0,0.0,
22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
